Frame,Label,Area,XM,YM,Major,Minor,Angle
112,1N4148WS_400V_1.avi:11.19 s,0.034,1.288,0.842,0.264,0.165,76.795
113,1N4148WS_400V_1.avi:11.29 s,0.034,1.288,0.842,0.264,0.165,76.331
114,1N4148WS_400V_1.avi:11.39 s,0.034,1.288,0.842,0.263,0.166,76.630
115,1N4148WS_400V_1.avi:11.49 s,0.034,1.288,0.842,0.264,0.165,76.398
116,1N4148WS_400V_1.avi:11.59 s,0.034,1.288,0.842,0.263,0.165,76.350
117,1N4148WS_400V_1.avi:11.69 s,0.034,1.288,0.842,0.264,0.165,76.337
118,1N4148WS_400V_1.avi:11.79 s,0.034,1.288,0.842,0.264,0.166,76.532
119,1N4148WS_400V_1.avi:11.89 s,0.034,1.288,0.842,0.264,0.165,76.647
120,1N4148WS_400V_1.avi:11.99 s,0.034,1.288,0.842,0.264,0.165,76.372
121,1N4148WS_400V_1.avi:12.09 s,0.034,1.288,0.842,0.263,0.166,76.656
122,1N4148WS_400V_1.avi:12.19 s,0.035,1.288,0.842,0.265,0.166,76.753
123,1N4148WS_400V_1.avi:12.29 s,0.034,1.288,0.842,0.264,0.166,77.061
124,1N4148WS_400V_1.avi:12.39 s,0.034,1.288,0.842,0.264,0.166,76.829
125,1N4148WS_400V_1.avi:12.49 s,0.034,1.288,0.842,0.264,0.166,76.617
126,1N4148WS_400V_1.avi:12.59 s,0.034,1.288,0.842,0.263,0.166,76.977
127,1N4148WS_400V_1.avi:12.69 s,0.034,1.288,0.842,0.264,0.166,77.037
128,1N4148WS_400V_1.avi:12.79 s,0.034,1.288,0.842,0.263,0.166,77.305
129,1N4148WS_400V_1.avi:12.89 s,0.034,1.288,0.842,0.264,0.166,77.231
130,1N4148WS_400V_1.avi:12.99 s,0.034,1.288,0.842,0.264,0.166,77.037
131,1N4148WS_400V_1.avi:13.09 s,3.681,1.485,0.863,2.381,1.969,159.760
132,1N4148WS_400V_1.avi:13.19 s,3.727,1.337,0.858,2.554,1.858,174.388
133,1N4148WS_400V_1.avi:13.29 s,4.525,1.256,0.901,2.834,2.033,0.000
134,1N4148WS_400V_1.avi:13.39 s,4.525,1.256,0.901,2.834,2.033,0.000
135,1N4148WS_400V_1.avi:13.49 s,4.525,1.256,0.901,2.834,2.033,0.000
136,1N4148WS_400V_1.avi:13.59 s,4.525,1.256,0.901,2.834,2.033,0.000
137,1N4148WS_400V_1.avi:13.69 s,4.525,1.256,0.901,2.834,2.033,0.000
138,1N4148WS_400V_1.avi:13.79 s,4.525,1.256,0.901,2.834,2.033,0.000
139,1N4148WS_400V_1.avi:13.89 s,4.525,1.256,0.901,2.834,2.033,0.000
140,1N4148WS_400V_1.avi:13.99 s,4.525,1.256,0.901,2.834,2.033,0.000
141,1N4148WS_400V_1.avi:14.09 s,4.525,1.256,0.901,2.834,2.033,0.000
142,1N4148WS_400V_1.avi:14.19 s,4.525,1.256,0.901,2.834,2.033,0.000
143,1N4148WS_400V_1.avi:14.29 s,4.525,1.256,0.901,2.834,2.033,0.000
144,1N4148WS_400V_1.avi:14.39 s,4.525,1.256,0.901,2.834,2.033,0.000
145,1N4148WS_400V_1.avi:14.49 s,4.525,1.256,0.901,2.834,2.033,0.000
146,1N4148WS_400V_1.avi:14.59 s,4.525,1.256,0.901,2.834,2.033,0.000
147,1N4148WS_400V_1.avi:14.69 s,4.525,1.256,0.901,2.834,2.033,0.000
148,1N4148WS_400V_1.avi:14.79 s,4.525,1.256,0.901,2.834,2.033,0.000
149,1N4148WS_400V_1.avi:14.89 s,4.525,1.256,0.901,2.834,2.033,0.000
150,1N4148WS_400V_1.avi:14.99 s,4.525,1.256,0.901,2.834,2.033,0.000
151,1N4148WS_400V_1.avi:15.09 s,4.525,1.256,0.901,2.834,2.033,0.000
152,1N4148WS_400V_1.avi:15.19 s,4.525,1.256,0.901,2.834,2.033,0.000
153,1N4148WS_400V_1.avi:15.29 s,4.525,1.256,0.901,2.834,2.033,0.000
154,1N4148WS_400V_1.avi:15.39 s,4.525,1.256,0.901,2.834,2.033,0.000
155,1N4148WS_400V_1.avi:15.49 s,4.525,1.256,0.901,2.834,2.033,0.000
156,1N4148WS_400V_1.avi:15.59 s,4.525,1.256,0.901,2.834,2.033,0.000
157,1N4148WS_400V_1.avi:15.69 s,4.525,1.256,0.901,2.834,2.033,0.000
158,1N4148WS_400V_1.avi:15.79 s,4.525,1.256,0.901,2.834,2.033,0.000
159,1N4148WS_400V_1.avi:15.89 s,4.525,1.256,0.901,2.834,2.033,0.000
160,1N4148WS_400V_1.avi:15.99 s,4.525,1.256,0.901,2.834,2.033,0.000
161,1N4148WS_400V_1.avi:16.09 s,4.525,1.256,0.901,2.834,2.033,0.000
162,1N4148WS_400V_1.avi:16.19 s,4.525,1.256,0.901,2.834,2.033,0.000
163,1N4148WS_400V_1.avi:16.29 s,4.525,1.256,0.901,2.834,2.033,0.000
164,1N4148WS_400V_1.avi:16.39 s,4.525,1.256,0.901,2.834,2.033,0.000
165,1N4148WS_400V_1.avi:16.49 s,4.525,1.256,0.901,2.834,2.033,0.000
166,1N4148WS_400V_1.avi:16.59 s,4.525,1.256,0.901,2.834,2.033,0.000
167,1N4148WS_400V_1.avi:16.69 s,4.525,1.256,0.901,2.834,2.033,0.000
168,1N4148WS_400V_1.avi:16.79 s,4.525,1.256,0.901,2.834,2.033,0.000
169,1N4148WS_400V_1.avi:16.89 s,4.525,1.256,0.901,2.834,2.033,0.000
170,1N4148WS_400V_1.avi:16.99 s,4.525,1.256,0.901,2.834,2.033,0.000
171,1N4148WS_400V_1.avi:17.09 s,4.525,1.256,0.901,2.834,2.033,0.000
172,1N4148WS_400V_1.avi:17.19 s,4.525,1.256,0.901,2.834,2.033,0.000
173,1N4148WS_400V_1.avi:17.29 s,4.525,1.256,0.901,2.834,2.033,0.000
174,1N4148WS_400V_1.avi:17.39 s,4.525,1.256,0.901,2.834,2.033,0.000
175,1N4148WS_400V_1.avi:17.49 s,4.525,1.256,0.901,2.834,2.033,0.000
176,1N4148WS_400V_1.avi:17.59 s,4.525,1.256,0.901,2.834,2.033,0.000
177,1N4148WS_400V_1.avi:17.69 s,4.525,1.256,0.901,2.834,2.033,0.000
178,1N4148WS_400V_1.avi:17.79 s,4.525,1.256,0.901,2.834,2.033,0.000
179,1N4148WS_400V_1.avi:17.89 s,4.525,1.256,0.901,2.834,2.033,0.000
180,1N4148WS_400V_1.avi:17.99 s,4.525,1.256,0.901,2.834,2.033,0.000
181,1N4148WS_400V_1.avi:18.09 s,4.525,1.256,0.901,2.834,2.033,0.000
182,1N4148WS_400V_1.avi:18.19 s,4.525,1.256,0.901,2.834,2.033,0.000
183,1N4148WS_400V_1.avi:18.29 s,4.525,1.256,0.901,2.834,2.033,0.000
184,1N4148WS_400V_1.avi:18.39 s,4.525,1.256,0.901,2.834,2.033,0.000
185,1N4148WS_400V_1.avi:18.49 s,4.525,1.256,0.901,2.834,2.033,0.000
186,1N4148WS_400V_1.avi:18.59 s,4.525,1.256,0.901,2.834,2.033,0.000
187,1N4148WS_400V_1.avi:18.69 s,4.525,1.256,0.901,2.834,2.033,0.000
188,1N4148WS_400V_1.avi:18.79 s,4.525,1.256,0.901,2.834,2.033,0.000
189,1N4148WS_400V_1.avi:18.89 s,4.525,1.256,0.901,2.834,2.033,0.000
190,1N4148WS_400V_1.avi:18.99 s,4.525,1.256,0.901,2.834,2.033,0.000
191,1N4148WS_400V_1.avi:19.09 s,4.525,1.256,0.901,2.834,2.033,0.000
192,1N4148WS_400V_1.avi:19.19 s,4.525,1.256,0.901,2.834,2.033,0.000
193,1N4148WS_400V_1.avi:19.29 s,4.525,1.256,0.901,2.834,2.033,0.000
194,1N4148WS_400V_1.avi:19.39 s,4.525,1.256,0.901,2.834,2.033,0.000
195,1N4148WS_400V_1.avi:19.48 s,4.525,1.256,0.901,2.834,2.033,0.000
196,1N4148WS_400V_1.avi:19.58 s,4.525,1.256,0.901,2.834,2.033,0.000
197,1N4148WS_400V_1.avi:19.68 s,4.525,1.256,0.901,2.834,2.033,0.000
198,1N4148WS_400V_1.avi:19.78 s,4.525,1.256,0.901,2.834,2.033,0.000
199,1N4148WS_400V_1.avi:19.88 s,4.525,1.256,0.901,2.834,2.033,0.000
200,1N4148WS_400V_1.avi:19.98 s,4.525,1.256,0.901,2.834,2.033,0.000
201,1N4148WS_400V_1.avi:20.08 s,4.525,1.256,0.901,2.834,2.033,0.000
202,1N4148WS_400V_1.avi:20.18 s,4.525,1.256,0.901,2.834,2.033,0.000
203,1N4148WS_400V_1.avi:20.28 s,4.525,1.256,0.901,2.834,2.033,0.000
204,1N4148WS_400V_1.avi:20.38 s,4.525,1.256,0.901,2.834,2.033,0.000
205,1N4148WS_400V_1.avi:20.48 s,4.525,1.256,0.901,2.834,2.033,0.000
206,1N4148WS_400V_1.avi:20.58 s,4.525,1.256,0.901,2.834,2.033,0.000
207,1N4148WS_400V_1.avi:20.68 s,4.525,1.256,0.901,2.834,2.033,0.000
208,1N4148WS_400V_1.avi:20.78 s,4.525,1.256,0.901,2.834,2.033,0.000
209,1N4148WS_400V_1.avi:20.88 s,4.525,1.256,0.901,2.834,2.033,0.000
210,1N4148WS_400V_1.avi:20.98 s,4.525,1.256,0.901,2.834,2.033,0.000
211,1N4148WS_400V_1.avi:21.08 s,4.525,1.256,0.901,2.834,2.033,0.000
212,1N4148WS_400V_1.avi:21.18 s,4.525,1.256,0.901,2.834,2.033,0.000
213,1N4148WS_400V_1.avi:21.28 s,4.525,1.256,0.901,2.834,2.033,0.000
214,1N4148WS_400V_1.avi:21.38 s,4.525,1.256,0.901,2.834,2.033,0.000
215,1N4148WS_400V_1.avi:21.48 s,4.525,1.256,0.901,2.834,2.033,0.000
216,1N4148WS_400V_1.avi:21.58 s,4.525,1.256,0.901,2.834,2.033,0.000
217,1N4148WS_400V_1.avi:21.68 s,4.525,1.256,0.901,2.834,2.033,0.000
218,1N4148WS_400V_1.avi:21.78 s,4.525,1.256,0.901,2.834,2.033,0.000
219,1N4148WS_400V_1.avi:21.88 s,4.525,1.256,0.901,2.834,2.033,0.000
220,1N4148WS_400V_1.avi:21.98 s,4.525,1.256,0.901,2.834,2.033,0.000
221,1N4148WS_400V_1.avi:22.08 s,4.525,1.256,0.901,2.834,2.033,0.000
222,1N4148WS_400V_1.avi:22.18 s,4.525,1.256,0.901,2.834,2.033,0.000
223,1N4148WS_400V_1.avi:22.28 s,4.525,1.256,0.901,2.834,2.033,0.000
224,1N4148WS_400V_1.avi:22.38 s,4.525,1.256,0.901,2.834,2.033,0.000
225,1N4148WS_400V_1.avi:22.48 s,4.525,1.256,0.901,2.834,2.033,0.000
226,1N4148WS_400V_1.avi:22.58 s,4.525,1.256,0.901,2.834,2.033,0.000
227,1N4148WS_400V_1.avi:22.68 s,2.596,1.527,0.743,2.200,1.502,157.050
228,1N4148WS_400V_1.avi:22.68 s,0.014,0.159,0.587,0.191,0.095,162.104
229,1N4148WS_400V_1.avi:22.68 s,0.034,0.952,1.417,0.249,0.172,169.299
230,1N4148WS_400V_1.avi:22.78 s,0.035,1.494,0.780,0.254,0.177,18.923
231,1N4148WS_400V_1.avi:22.88 s,0.036,1.499,0.798,0.255,0.177,19.612
232,1N4148WS_400V_1.avi:22.98 s,0.036,1.507,0.809,0.255,0.178,21.151
233,1N4148WS_400V_1.avi:23.08 s,0.036,1.510,0.810,0.256,0.177,23.522
234,1N4148WS_400V_1.avi:23.18 s,0.035,1.510,0.808,0.255,0.177,26.501
235,1N4148WS_400V_1.avi:23.28 s,0.036,1.510,0.803,0.255,0.178,23.371
236,1N4148WS_400V_1.avi:23.38 s,0.036,1.511,0.793,0.254,0.178,20.037
237,1N4148WS_400V_1.avi:23.48 s,0.035,1.509,0.780,0.254,0.177,21.100
238,1N4148WS_400V_1.avi:23.58 s,0.035,1.503,0.766,0.255,0.177,20.702
239,1N4148WS_400V_1.avi:23.68 s,0.036,1.489,0.752,0.255,0.178,19.647
240,1N4148WS_400V_1.avi:23.78 s,0.036,1.457,0.745,0.255,0.178,19.649
241,1N4148WS_400V_1.avi:23.88 s,0.036,1.417,0.746,0.253,0.179,19.142
242,1N4148WS_400V_1.avi:23.98 s,0.036,1.371,0.748,0.254,0.179,16.419
243,1N4148WS_400V_1.avi:24.08 s,0.036,1.326,0.752,0.255,0.178,17.533
244,1N4148WS_400V_1.avi:24.18 s,0.035,1.288,0.756,0.254,0.178,18.963
245,1N4148WS_400V_1.avi:24.28 s,0.036,1.263,0.761,0.255,0.178,18.948
246,1N4148WS_400V_1.avi:24.38 s,0.036,1.256,0.766,0.255,0.178,17.329
247,1N4148WS_400V_1.avi:24.48 s,0.035,1.262,0.771,0.253,0.178,16.421
248,1N4148WS_400V_1.avi:24.58 s,0.036,1.278,0.777,0.254,0.179,16.299
249,1N4148WS_400V_1.avi:24.68 s,0.036,1.293,0.781,0.254,0.179,20.149
250,1N4148WS_400V_1.avi:24.78 s,0.036,1.309,0.785,0.254,0.178,19.297
251,1N4148WS_400V_1.avi:24.88 s,0.036,1.328,0.787,0.254,0.178,16.689
252,1N4148WS_400V_1.avi:24.98 s,0.036,1.347,0.788,0.255,0.179,17.538
253,1N4148WS_400V_1.avi:25.08 s,0.036,1.366,0.788,0.255,0.178,18.163
254,1N4148WS_400V_1.avi:25.18 s,0.036,1.384,0.787,0.255,0.178,17.391
255,1N4148WS_400V_1.avi:25.28 s,0.036,1.401,0.784,0.253,0.179,16.545
256,1N4148WS_400V_1.avi:25.38 s,0.036,1.409,0.782,0.254,0.179,16.713
257,1N4148WS_400V_1.avi:25.48 s,0.036,1.411,0.777,0.254,0.179,16.776
258,1N4148WS_400V_1.avi:25.58 s,0.036,1.403,0.770,0.256,0.178,16.001
259,1N4148WS_400V_1.avi:25.68 s,0.036,1.389,0.757,0.254,0.179,15.482
260,1N4148WS_400V_1.avi:25.78 s,0.035,1.363,0.740,0.253,0.179,16.595
261,1N4148WS_400V_1.avi:25.88 s,0.036,1.326,0.723,0.255,0.179,18.618
262,1N4148WS_400V_1.avi:25.98 s,0.036,1.280,0.718,0.255,0.179,20.065
263,1N4148WS_400V_1.avi:26.08 s,0.035,1.236,0.724,0.253,0.178,19.997
264,1N4148WS_400V_1.avi:26.18 s,0.036,1.202,0.740,0.255,0.178,19.687
265,1N4148WS_400V_1.avi:26.28 s,0.036,1.184,0.760,0.254,0.179,18.132
266,1N4148WS_400V_1.avi:26.38 s,0.036,1.179,0.779,0.254,0.178,16.984
267,1N4148WS_400V_1.avi:26.48 s,0.036,1.184,0.798,0.255,0.178,19.084
268,1N4148WS_400V_1.avi:26.58 s,0.035,1.197,0.818,0.254,0.178,20.810
269,1N4148WS_400V_1.avi:26.68 s,0.036,1.217,0.839,0.255,0.177,20.363
270,1N4148WS_400V_1.avi:26.78 s,0.036,1.245,0.858,0.255,0.178,19.621
271,1N4148WS_400V_1.avi:26.88 s,0.036,1.287,0.873,0.254,0.178,20.261
272,1N4148WS_400V_1.avi:26.98 s,0.036,1.344,0.882,0.254,0.179,22.082
273,1N4148WS_400V_1.avi:27.08 s,0.035,1.413,0.888,0.254,0.178,22.062
274,1N4148WS_400V_1.avi:27.18 s,0.035,1.490,0.892,0.252,0.178,22.208
275,1N4148WS_400V_1.avi:27.28 s,0.035,1.568,0.891,0.254,0.178,24.650
276,1N4148WS_400V_1.avi:27.38 s,0.036,1.643,0.888,0.254,0.178,23.382
277,1N4148WS_400V_1.avi:27.48 s,0.035,1.714,0.878,0.253,0.179,22.651
278,1N4148WS_400V_1.avi:27.58 s,0.036,1.782,0.864,0.256,0.178,23.904
279,1N4148WS_400V_1.avi:27.68 s,0.036,1.839,0.849,0.256,0.179,23.798
280,1N4148WS_400V_1.avi:27.78 s,0.036,1.879,0.839,0.255,0.178,17.670
281,1N4148WS_400V_1.avi:27.88 s,0.036,1.896,0.831,0.254,0.179,15.149
282,1N4148WS_400V_1.avi:27.98 s,0.036,1.880,0.822,0.254,0.178,19.993
283,1N4148WS_400V_1.avi:28.08 s,0.035,1.826,0.819,0.254,0.177,26.610
284,1N4148WS_400V_1.avi:28.18 s,0.036,1.746,0.813,0.254,0.179,25.514
285,1N4148WS_400V_1.avi:28.28 s,0.036,1.666,0.789,0.255,0.178,19.443
286,1N4148WS_400V_1.avi:28.38 s,0.036,1.591,0.760,0.255,0.178,20.470
287,1N4148WS_400V_1.avi:28.48 s,0.035,1.509,0.736,0.254,0.178,22.481
288,1N4148WS_400V_1.avi:28.58 s,0.035,1.434,0.717,0.252,0.179,24.153
289,1N4148WS_400V_1.avi:28.68 s,0.036,1.373,0.708,0.254,0.178,28.803
290,1N4148WS_400V_1.avi:28.78 s,0.035,1.323,0.715,0.253,0.178,28.384
291,1N4148WS_400V_1.avi:28.88 s,0.035,1.297,0.726,0.253,0.178,25.038
292,1N4148WS_400V_1.avi:28.98 s,0.035,1.302,0.738,0.255,0.177,26.736
293,1N4148WS_400V_1.avi:29.08 s,0.035,1.330,0.757,0.252,0.179,26.744
294,1N4148WS_400V_1.avi:29.18 s,0.036,1.373,0.777,0.255,0.179,22.396
295,1N4148WS_400V_1.avi:29.28 s,0.036,1.434,0.793,0.255,0.178,16.221
296,1N4148WS_400V_1.avi:29.38 s,0.036,1.509,0.803,0.254,0.179,13.916
