Frame,Label,Area,XM,YM,Major,Minor,Angle
50,MASK_1N4148WS_200V.avi:5.00 s,0.023,1.044,0.664,0.218,0.132,98.840
51,MASK_1N4148WS_200V.avi:5.10 s,0.023,1.044,0.664,0.218,0.133,98.655
52,MASK_1N4148WS_200V.avi:5.20 s,0.023,1.044,0.665,0.219,0.132,98.553
53,MASK_1N4148WS_200V.avi:5.30 s,0.023,1.044,0.664,0.219,0.132,98.728
54,MASK_1N4148WS_200V.avi:5.40 s,0.023,1.044,0.664,0.219,0.133,98.854
55,MASK_1N4148WS_200V.avi:5.50 s,0.023,1.044,0.664,0.218,0.133,98.893
56,MASK_1N4148WS_200V.avi:5.60 s,0.023,1.044,0.664,0.219,0.132,98.782
57,MASK_1N4148WS_200V.avi:5.70 s,0.023,1.044,0.664,0.218,0.133,98.503
58,MASK_1N4148WS_200V.avi:5.80 s,0.023,1.044,0.664,0.219,0.132,98.606
59,MASK_1N4148WS_200V.avi:5.90 s,0.023,1.044,0.665,0.219,0.132,98.610
60,MASK_1N4148WS_200V.avi:6.00 s,0.023,1.044,0.665,0.219,0.132,98.728
61,MASK_1N4148WS_200V.avi:6.10 s,0.023,1.044,0.665,0.219,0.132,98.610
62,MASK_1N4148WS_200V.avi:6.20 s,0.023,1.044,0.665,0.219,0.132,98.632
63,MASK_1N4148WS_200V.avi:6.30 s,0.023,1.044,0.665,0.219,0.133,98.632
64,MASK_1N4148WS_200V.avi:6.40 s,0.023,1.044,0.665,0.219,0.132,98.743
65,MASK_1N4148WS_200V.avi:6.50 s,0.023,1.044,0.665,0.219,0.133,98.911
66,MASK_1N4148WS_200V.avi:6.60 s,0.023,1.044,0.665,0.219,0.133,98.536
67,MASK_1N4148WS_200V.avi:6.70 s,0.023,1.044,0.665,0.218,0.133,98.657
68,MASK_1N4148WS_200V.avi:6.80 s,0.023,1.044,0.665,0.219,0.132,98.689
69,MASK_1N4148WS_200V.avi:6.90 s,0.023,1.044,0.665,0.219,0.133,98.678
70,MASK_1N4148WS_200V.avi:7.00 s,0.023,1.044,0.665,0.218,0.132,98.678
71,MASK_1N4148WS_200V.avi:7.10 s,0.023,1.044,0.665,0.218,0.133,98.736
72,MASK_1N4148WS_200V.avi:7.20 s,0.023,1.044,0.665,0.217,0.133,98.726
73,MASK_1N4148WS_200V.avi:7.30 s,2.714,1.089,0.692,2.238,1.544,179.102
74,MASK_1N4148WS_200V.avi:7.40 s,2.952,1.050,0.703,2.370,1.586,0.000
75,MASK_1N4148WS_200V.avi:7.50 s,2.952,1.050,0.703,2.370,1.586,0.000
76,MASK_1N4148WS_200V.avi:7.60 s,2.952,1.050,0.703,2.370,1.586,0.000
77,MASK_1N4148WS_200V.avi:7.70 s,2.952,1.050,0.703,2.370,1.586,0.000
78,MASK_1N4148WS_200V.avi:7.80 s,2.952,1.050,0.703,2.370,1.586,0.000
79,MASK_1N4148WS_200V.avi:7.90 s,2.952,1.050,0.703,2.370,1.586,0.000
80,MASK_1N4148WS_200V.avi:8.00 s,2.952,1.050,0.703,2.370,1.586,0.000
81,MASK_1N4148WS_200V.avi:8.10 s,2.952,1.050,0.703,2.370,1.586,0.000
82,MASK_1N4148WS_200V.avi:8.20 s,2.952,1.050,0.703,2.370,1.586,0.000
83,MASK_1N4148WS_200V.avi:8.30 s,2.952,1.050,0.703,2.370,1.586,0.000
84,MASK_1N4148WS_200V.avi:8.40 s,2.952,1.050,0.703,2.370,1.586,0.000
85,MASK_1N4148WS_200V.avi:8.50 s,2.952,1.050,0.703,2.370,1.586,0.000
86,MASK_1N4148WS_200V.avi:8.60 s,2.952,1.050,0.703,2.370,1.586,0.000
87,MASK_1N4148WS_200V.avi:8.70 s,2.952,1.050,0.703,2.370,1.586,0.000
88,MASK_1N4148WS_200V.avi:8.80 s,2.952,1.050,0.703,2.370,1.586,0.000
89,MASK_1N4148WS_200V.avi:8.90 s,2.952,1.050,0.703,2.370,1.586,0.000
90,MASK_1N4148WS_200V.avi:9.00 s,2.952,1.050,0.703,2.370,1.586,0.000
91,MASK_1N4148WS_200V.avi:9.10 s,2.952,1.050,0.703,2.370,1.586,0.000
92,MASK_1N4148WS_200V.avi:9.20 s,2.952,1.050,0.703,2.370,1.586,0.000
93,MASK_1N4148WS_200V.avi:9.30 s,2.952,1.050,0.703,2.370,1.586,0.000
94,MASK_1N4148WS_200V.avi:9.40 s,2.952,1.050,0.703,2.370,1.586,0.000
95,MASK_1N4148WS_200V.avi:9.50 s,2.952,1.050,0.703,2.370,1.586,0.000
96,MASK_1N4148WS_200V.avi:9.60 s,2.952,1.050,0.703,2.370,1.586,0.000
97,MASK_1N4148WS_200V.avi:9.70 s,2.952,1.050,0.703,2.370,1.586,0.000
98,MASK_1N4148WS_200V.avi:9.80 s,2.952,1.050,0.703,2.370,1.586,0.000
99,MASK_1N4148WS_200V.avi:9.90 s,2.952,1.050,0.703,2.370,1.586,0.000
100,MASK_1N4148WS_200V.avi:10.00 s,2.952,1.050,0.703,2.370,1.586,0.000
101,MASK_1N4148WS_200V.avi:10.10 s,2.952,1.050,0.703,2.370,1.586,0.000
102,MASK_1N4148WS_200V.avi:10.20 s,2.952,1.050,0.703,2.370,1.586,0.000
103,MASK_1N4148WS_200V.avi:10.30 s,2.952,1.050,0.703,2.370,1.586,0.000
104,MASK_1N4148WS_200V.avi:10.40 s,2.952,1.050,0.703,2.370,1.586,0.000
105,MASK_1N4148WS_200V.avi:10.50 s,2.952,1.050,0.703,2.370,1.586,0.000
106,MASK_1N4148WS_200V.avi:10.60 s,2.952,1.050,0.703,2.370,1.586,0.000
107,MASK_1N4148WS_200V.avi:10.70 s,2.952,1.050,0.703,2.370,1.586,0.000
108,MASK_1N4148WS_200V.avi:10.80 s,2.952,1.050,0.703,2.370,1.586,0.000
109,MASK_1N4148WS_200V.avi:10.90 s,2.952,1.050,0.703,2.370,1.586,0.000
110,MASK_1N4148WS_200V.avi:11.00 s,2.952,1.050,0.703,2.370,1.586,0.000
111,MASK_1N4148WS_200V.avi:11.10 s,2.952,1.050,0.703,2.370,1.586,0.000
112,MASK_1N4148WS_200V.avi:11.20 s,2.952,1.050,0.703,2.370,1.586,0.000
113,MASK_1N4148WS_200V.avi:11.30 s,2.952,1.050,0.703,2.370,1.586,0.000
114,MASK_1N4148WS_200V.avi:11.40 s,2.952,1.050,0.703,2.370,1.586,0.000
115,MASK_1N4148WS_200V.avi:11.50 s,2.952,1.050,0.703,2.370,1.586,0.000
116,MASK_1N4148WS_200V.avi:11.60 s,2.952,1.050,0.703,2.370,1.586,0.000
117,MASK_1N4148WS_200V.avi:11.70 s,2.952,1.050,0.703,2.370,1.586,0.000
118,MASK_1N4148WS_200V.avi:11.80 s,2.952,1.050,0.703,2.370,1.586,0.000
119,MASK_1N4148WS_200V.avi:11.90 s,2.952,1.050,0.703,2.370,1.586,0.000
120,MASK_1N4148WS_200V.avi:12.00 s,2.952,1.050,0.703,2.370,1.586,0.000
121,MASK_1N4148WS_200V.avi:12.10 s,2.952,1.050,0.703,2.370,1.586,0.000
122,MASK_1N4148WS_200V.avi:12.20 s,2.952,1.050,0.703,2.370,1.586,0.000
123,MASK_1N4148WS_200V.avi:12.30 s,2.952,1.050,0.703,2.370,1.586,0.000
124,MASK_1N4148WS_200V.avi:12.40 s,2.952,1.050,0.703,2.370,1.586,0.000
125,MASK_1N4148WS_200V.avi:12.50 s,2.952,1.050,0.703,2.370,1.586,0.000
126,MASK_1N4148WS_200V.avi:12.60 s,2.952,1.050,0.703,2.370,1.586,0.000
127,MASK_1N4148WS_200V.avi:12.70 s,2.952,1.050,0.703,2.370,1.586,0.000
128,MASK_1N4148WS_200V.avi:12.80 s,2.952,1.050,0.703,2.370,1.586,0.000
129,MASK_1N4148WS_200V.avi:12.90 s,2.952,1.050,0.703,2.370,1.586,0.000
130,MASK_1N4148WS_200V.avi:13.00 s,2.952,1.050,0.703,2.370,1.586,0.000
131,MASK_1N4148WS_200V.avi:13.10 s,2.952,1.050,0.703,2.370,1.586,0.000
132,MASK_1N4148WS_200V.avi:13.20 s,2.952,1.050,0.703,2.370,1.586,0.000
133,MASK_1N4148WS_200V.avi:13.30 s,2.952,1.050,0.703,2.370,1.586,0.000
134,MASK_1N4148WS_200V.avi:13.40 s,2.952,1.050,0.703,2.370,1.586,0.000
135,MASK_1N4148WS_200V.avi:13.50 s,2.952,1.050,0.703,2.370,1.586,0.000
136,MASK_1N4148WS_200V.avi:13.60 s,2.952,1.050,0.703,2.370,1.586,0.000
137,MASK_1N4148WS_200V.avi:13.70 s,2.952,1.050,0.703,2.370,1.586,0.000
138,MASK_1N4148WS_200V.avi:13.80 s,2.952,1.050,0.703,2.370,1.586,0.000
139,MASK_1N4148WS_200V.avi:13.90 s,2.952,1.050,0.703,2.370,1.586,0.000
140,MASK_1N4148WS_200V.avi:14.00 s,2.952,1.050,0.703,2.370,1.586,0.000
141,MASK_1N4148WS_200V.avi:14.10 s,2.952,1.050,0.703,2.370,1.586,0.000
142,MASK_1N4148WS_200V.avi:14.20 s,2.952,1.050,0.703,2.370,1.586,0.000
143,MASK_1N4148WS_200V.avi:14.30 s,2.952,1.050,0.703,2.370,1.586,0.000
144,MASK_1N4148WS_200V.avi:14.40 s,2.952,1.050,0.703,2.370,1.586,0.000
145,MASK_1N4148WS_200V.avi:14.50 s,2.952,1.050,0.703,2.370,1.586,0.000
146,MASK_1N4148WS_200V.avi:14.60 s,2.952,1.050,0.703,2.370,1.586,0.000
147,MASK_1N4148WS_200V.avi:14.70 s,2.952,1.050,0.703,2.370,1.586,0.000
148,MASK_1N4148WS_200V.avi:14.80 s,2.952,1.050,0.703,2.370,1.586,0.000
149,MASK_1N4148WS_200V.avi:14.90 s,2.952,1.050,0.703,2.370,1.586,0.000
150,MASK_1N4148WS_200V.avi:15.00 s,2.952,1.050,0.703,2.370,1.586,0.000
151,MASK_1N4148WS_200V.avi:15.10 s,2.952,1.050,0.703,2.370,1.586,0.000
152,MASK_1N4148WS_200V.avi:15.20 s,2.952,1.050,0.703,2.370,1.586,0.000
153,MASK_1N4148WS_200V.avi:15.30 s,2.952,1.050,0.703,2.370,1.586,0.000
154,MASK_1N4148WS_200V.avi:15.40 s,2.952,1.050,0.703,2.370,1.586,0.000
155,MASK_1N4148WS_200V.avi:15.50 s,2.952,1.050,0.703,2.370,1.586,0.000
156,MASK_1N4148WS_200V.avi:15.60 s,2.952,1.050,0.703,2.370,1.586,0.000
157,MASK_1N4148WS_200V.avi:15.70 s,2.952,1.050,0.703,2.370,1.586,0.000
158,MASK_1N4148WS_200V.avi:15.80 s,2.952,1.050,0.703,2.370,1.586,0.000
159,MASK_1N4148WS_200V.avi:15.90 s,2.952,1.050,0.703,2.370,1.586,0.000
160,MASK_1N4148WS_200V.avi:16.00 s,0.023,1.044,0.665,0.218,0.133,98.301
161,MASK_1N4148WS_200V.avi:16.10 s,0.023,1.044,0.666,0.217,0.133,98.599
162,MASK_1N4148WS_200V.avi:16.20 s,0.023,1.042,0.665,0.218,0.132,97.854
163,MASK_1N4148WS_200V.avi:16.30 s,0.023,1.043,0.664,0.217,0.132,96.979
164,MASK_1N4148WS_200V.avi:16.40 s,0.023,1.043,0.665,0.220,0.132,95.566
165,MASK_1N4148WS_200V.avi:16.50 s,0.023,1.042,0.666,0.218,0.132,93.338
166,MASK_1N4148WS_200V.avi:16.60 s,0.023,1.043,0.668,0.216,0.134,90.010
167,MASK_1N4148WS_200V.avi:16.70 s,0.022,1.042,0.668,0.216,0.133,85.060
168,MASK_1N4148WS_200V.avi:16.80 s,0.023,1.044,0.668,0.216,0.133,79.101
169,MASK_1N4148WS_200V.avi:16.90 s,0.023,1.044,0.668,0.216,0.134,70.420
170,MASK_1N4148WS_200V.avi:17.00 s,0.022,1.046,0.670,0.215,0.133,60.108
171,MASK_1N4148WS_200V.avi:17.10 s,0.022,1.048,0.670,0.216,0.132,47.967
172,MASK_1N4148WS_200V.avi:17.20 s,0.022,1.050,0.670,0.215,0.132,35.469
173,MASK_1N4148WS_200V.avi:17.30 s,0.022,1.053,0.671,0.216,0.132,24.091
174,MASK_1N4148WS_200V.avi:17.40 s,0.022,1.055,0.671,0.216,0.132,15.767
175,MASK_1N4148WS_200V.avi:17.50 s,0.023,1.056,0.672,0.217,0.132,11.191
176,MASK_1N4148WS_200V.avi:17.60 s,0.022,1.057,0.672,0.215,0.132,7.416
177,MASK_1N4148WS_200V.avi:17.70 s,0.022,1.059,0.672,0.216,0.132,7.259
178,MASK_1N4148WS_200V.avi:17.80 s,0.022,1.059,0.673,0.216,0.133,8.674
179,MASK_1N4148WS_200V.avi:17.90 s,0.022,1.060,0.673,0.216,0.132,10.517
180,MASK_1N4148WS_200V.avi:18.00 s,0.022,1.061,0.672,0.217,0.131,11.485
181,MASK_1N4148WS_200V.avi:18.10 s,0.022,1.063,0.672,0.216,0.131,12.184
182,MASK_1N4148WS_200V.avi:18.20 s,0.022,1.066,0.671,0.215,0.131,13.554
183,MASK_1N4148WS_200V.avi:18.30 s,0.022,1.070,0.669,0.217,0.132,13.536
184,MASK_1N4148WS_200V.avi:18.40 s,0.022,1.075,0.667,0.217,0.132,13.096
185,MASK_1N4148WS_200V.avi:18.50 s,0.022,1.081,0.664,0.217,0.132,13.959
186,MASK_1N4148WS_200V.avi:18.60 s,0.023,1.087,0.662,0.217,0.132,13.697
187,MASK_1N4148WS_200V.avi:18.70 s,0.022,1.093,0.659,0.217,0.132,13.926
188,MASK_1N4148WS_200V.avi:18.80 s,0.022,1.097,0.657,0.216,0.132,13.569
189,MASK_1N4148WS_200V.avi:18.90 s,0.022,1.101,0.654,0.216,0.132,13.414
190,MASK_1N4148WS_200V.avi:19.00 s,0.022,1.102,0.652,0.216,0.132,13.470
191,MASK_1N4148WS_200V.avi:19.10 s,0.022,1.103,0.651,0.216,0.132,13.540
192,MASK_1N4148WS_200V.avi:19.20 s,0.022,1.102,0.649,0.216,0.132,13.698
193,MASK_1N4148WS_200V.avi:19.30 s,0.023,1.101,0.647,0.217,0.133,13.872
194,MASK_1N4148WS_200V.avi:19.40 s,0.022,1.099,0.647,0.217,0.132,13.667
195,MASK_1N4148WS_200V.avi:19.50 s,0.022,1.095,0.646,0.217,0.132,13.609
196,MASK_1N4148WS_200V.avi:19.60 s,0.022,1.091,0.645,0.216,0.131,13.934
197,MASK_1N4148WS_200V.avi:19.70 s,0.022,1.087,0.645,0.217,0.131,13.651
198,MASK_1N4148WS_200V.avi:19.80 s,0.022,1.084,0.646,0.217,0.131,13.858
199,MASK_1N4148WS_200V.avi:19.90 s,0.022,1.079,0.646,0.215,0.132,13.974
200,MASK_1N4148WS_200V.avi:20.00 s,0.022,1.076,0.647,0.217,0.132,13.856
201,MASK_1N4148WS_200V.avi:20.10 s,0.022,1.072,0.648,0.217,0.132,13.392
202,MASK_1N4148WS_200V.avi:20.20 s,0.022,1.069,0.649,0.216,0.131,12.795
203,MASK_1N4148WS_200V.avi:20.30 s,0.022,1.068,0.651,0.217,0.132,12.500
204,MASK_1N4148WS_200V.avi:20.40 s,0.023,1.066,0.653,0.218,0.132,12.608
205,MASK_1N4148WS_200V.avi:20.50 s,0.022,1.065,0.655,0.217,0.132,11.547
206,MASK_1N4148WS_200V.avi:20.60 s,0.022,1.064,0.656,0.216,0.131,11.742
207,MASK_1N4148WS_200V.avi:20.70 s,0.022,1.065,0.658,0.217,0.132,10.887
208,MASK_1N4148WS_200V.avi:20.80 s,0.023,1.065,0.660,0.217,0.132,10.854
209,MASK_1N4148WS_200V.avi:20.89 s,0.022,1.066,0.662,0.216,0.132,10.267
210,MASK_1N4148WS_200V.avi:20.99 s,0.022,1.067,0.664,0.216,0.132,9.490
211,MASK_1N4148WS_200V.avi:21.09 s,0.022,1.066,0.665,0.216,0.132,10.059
212,MASK_1N4148WS_200V.avi:21.19 s,0.022,1.068,0.668,0.215,0.131,9.035
213,MASK_1N4148WS_200V.avi:21.29 s,0.022,1.068,0.669,0.216,0.131,9.205
214,MASK_1N4148WS_200V.avi:21.39 s,0.022,1.068,0.670,0.216,0.132,8.611
215,MASK_1N4148WS_200V.avi:21.49 s,0.022,1.066,0.673,0.217,0.131,8.988
216,MASK_1N4148WS_200V.avi:21.59 s,0.022,1.067,0.673,0.216,0.131,8.849
217,MASK_1N4148WS_200V.avi:21.69 s,0.022,1.065,0.676,0.216,0.132,8.503
218,MASK_1N4148WS_200V.avi:21.79 s,0.022,1.063,0.676,0.218,0.132,7.996
219,MASK_1N4148WS_200V.avi:21.89 s,0.022,1.062,0.677,0.216,0.132,8.729
220,MASK_1N4148WS_200V.avi:21.99 s,0.022,1.059,0.678,0.216,0.131,8.319
221,MASK_1N4148WS_200V.avi:22.09 s,0.022,1.059,0.679,0.216,0.132,8.182
222,MASK_1N4148WS_200V.avi:22.19 s,0.022,1.057,0.680,0.216,0.131,8.927
223,MASK_1N4148WS_200V.avi:22.29 s,0.022,1.056,0.680,0.216,0.132,8.831
224,MASK_1N4148WS_200V.avi:22.39 s,0.022,1.056,0.680,0.215,0.132,8.517
225,MASK_1N4148WS_200V.avi:22.49 s,0.022,1.055,0.681,0.216,0.131,8.731
226,MASK_1N4148WS_200V.avi:22.59 s,0.022,1.055,0.681,0.217,0.132,8.864
227,MASK_1N4148WS_200V.avi:22.69 s,0.022,1.055,0.682,0.216,0.132,8.380
228,MASK_1N4148WS_200V.avi:22.79 s,0.022,1.055,0.682,0.216,0.132,8.287
229,MASK_1N4148WS_200V.avi:22.89 s,0.022,1.055,0.683,0.216,0.131,7.246
230,MASK_1N4148WS_200V.avi:22.99 s,0.022,1.055,0.683,0.217,0.131,7.295
231,MASK_1N4148WS_200V.avi:23.09 s,0.022,1.055,0.683,0.217,0.131,6.887
232,MASK_1N4148WS_200V.avi:23.19 s,0.022,1.056,0.683,0.217,0.131,6.927
233,MASK_1N4148WS_200V.avi:23.29 s,0.022,1.056,0.683,0.217,0.131,6.385
234,MASK_1N4148WS_200V.avi:23.39 s,0.022,1.055,0.683,0.216,0.131,5.967
235,MASK_1N4148WS_200V.avi:23.49 s,0.022,1.055,0.683,0.216,0.132,5.761
236,MASK_1N4148WS_200V.avi:23.59 s,0.022,1.055,0.683,0.216,0.132,5.761
237,MASK_1N4148WS_200V.avi:23.69 s,0.022,1.055,0.684,0.216,0.132,5.735
238,MASK_1N4148WS_200V.avi:23.79 s,0.022,1.055,0.684,0.216,0.132,5.785
239,MASK_1N4148WS_200V.avi:23.89 s,0.022,1.055,0.684,0.217,0.132,5.594
240,MASK_1N4148WS_200V.avi:23.99 s,0.022,1.054,0.684,0.218,0.131,5.464
241,MASK_1N4148WS_200V.avi:24.09 s,0.022,1.051,0.683,0.217,0.132,5.381
242,MASK_1N4148WS_200V.avi:24.19 s,0.022,1.050,0.684,0.217,0.132,5.828
243,MASK_1N4148WS_200V.avi:24.29 s,0.022,1.049,0.683,0.217,0.132,5.583
244,MASK_1N4148WS_200V.avi:24.39 s,0.023,1.048,0.683,0.218,0.132,5.201
245,MASK_1N4148WS_200V.avi:24.49 s,0.022,1.045,0.683,0.217,0.131,5.492
246,MASK_1N4148WS_200V.avi:24.59 s,0.022,1.044,0.683,0.217,0.131,6.150
247,MASK_1N4148WS_200V.avi:24.69 s,0.022,1.043,0.682,0.218,0.131,5.752
248,MASK_1N4148WS_200V.avi:24.79 s,0.022,1.040,0.682,0.218,0.131,6.066
249,MASK_1N4148WS_200V.avi:24.89 s,0.022,1.038,0.682,0.217,0.131,6.765
250,MASK_1N4148WS_200V.avi:24.99 s,0.022,1.036,0.682,0.218,0.131,6.624
251,MASK_1N4148WS_200V.avi:25.09 s,0.022,1.033,0.682,0.217,0.131,7.023
252,MASK_1N4148WS_200V.avi:25.19 s,0.022,1.032,0.682,0.216,0.131,6.301
253,MASK_1N4148WS_200V.avi:25.29 s,0.022,1.029,0.682,0.217,0.131,6.691
254,MASK_1N4148WS_200V.avi:25.39 s,0.022,1.027,0.683,0.216,0.131,7.968
255,MASK_1N4148WS_200V.avi:25.49 s,0.022,1.026,0.683,0.216,0.132,7.980
256,MASK_1N4148WS_200V.avi:25.59 s,0.022,1.024,0.683,0.217,0.132,8.270
257,MASK_1N4148WS_200V.avi:25.69 s,0.022,1.023,0.684,0.216,0.132,8.458
258,MASK_1N4148WS_200V.avi:25.79 s,0.022,1.022,0.684,0.216,0.132,8.627
259,MASK_1N4148WS_200V.avi:25.89 s,0.022,1.023,0.684,0.217,0.132,8.841
260,MASK_1N4148WS_200V.avi:25.99 s,0.022,1.026,0.684,0.217,0.131,8.942
261,MASK_1N4148WS_200V.avi:26.09 s,0.022,1.028,0.684,0.217,0.132,8.946
262,MASK_1N4148WS_200V.avi:26.19 s,0.022,1.032,0.684,0.216,0.132,8.417
263,MASK_1N4148WS_200V.avi:26.29 s,0.023,1.034,0.684,0.217,0.132,8.666
264,MASK_1N4148WS_200V.avi:26.39 s,0.022,1.037,0.685,0.216,0.133,7.693
265,MASK_1N4148WS_200V.avi:26.49 s,0.022,1.038,0.686,0.216,0.132,7.580
266,MASK_1N4148WS_200V.avi:26.59 s,0.022,1.039,0.686,0.217,0.132,6.699
267,MASK_1N4148WS_200V.avi:26.69 s,0.022,1.041,0.688,0.218,0.131,5.033
268,MASK_1N4148WS_200V.avi:26.79 s,0.022,1.044,0.688,0.216,0.132,4.613
269,MASK_1N4148WS_200V.avi:26.89 s,0.022,1.047,0.689,0.217,0.131,4.643
270,MASK_1N4148WS_200V.avi:26.99 s,0.022,1.050,0.689,0.217,0.132,4.348
271,MASK_1N4148WS_200V.avi:27.09 s,0.022,1.055,0.689,0.217,0.132,4.751
272,MASK_1N4148WS_200V.avi:27.19 s,0.023,1.060,0.690,0.220,0.131,5.274
273,MASK_1N4148WS_200V.avi:27.29 s,0.023,1.062,0.690,0.218,0.132,4.823
274,MASK_1N4148WS_200V.avi:27.39 s,0.022,1.066,0.690,0.217,0.132,4.647
275,MASK_1N4148WS_200V.avi:27.49 s,0.022,1.068,0.691,0.218,0.132,3.952
276,MASK_1N4148WS_200V.avi:27.59 s,0.022,1.070,0.692,0.216,0.132,4.439
277,MASK_1N4148WS_200V.avi:27.69 s,0.022,1.071,0.693,0.215,0.133,4.504
278,MASK_1N4148WS_200V.avi:27.79 s,0.022,1.071,0.693,0.217,0.132,4.723
279,MASK_1N4148WS_200V.avi:27.89 s,0.022,1.071,0.693,0.217,0.132,4.719
280,MASK_1N4148WS_200V.avi:27.99 s,0.022,1.069,0.692,0.217,0.131,5.248
281,MASK_1N4148WS_200V.avi:28.09 s,0.022,1.067,0.691,0.216,0.132,3.271
282,MASK_1N4148WS_200V.avi:28.19 s,0.023,1.067,0.690,0.218,0.132,4.645
283,MASK_1N4148WS_200V.avi:28.29 s,0.022,1.066,0.689,0.216,0.132,5.084
284,MASK_1N4148WS_200V.avi:28.39 s,0.022,1.067,0.687,0.217,0.132,5.458
