Frame,Label,Area,XM,YM,Major,Minor,Angle
157,1N4148WS_600V_4.avi:10.47 s,0.030,1.399,0.974,0.256,0.151,84.745
158,1N4148WS_600V_4.avi:10.53 s,0.030,1.394,0.989,0.254,0.152,84.601
159,1N4148WS_600V_4.avi:10.60 s,0.030,1.390,1.003,0.254,0.152,86.365
160,1N4148WS_600V_4.avi:10.67 s,0.030,1.387,1.014,0.253,0.152,87.275
161,1N4148WS_600V_4.avi:10.73 s,0.031,1.386,1.024,0.258,0.150,87.098
162,1N4148WS_600V_4.avi:10.80 s,0.031,1.386,1.033,0.255,0.152,87.173
163,1N4148WS_600V_4.avi:10.87 s,0.030,1.388,1.041,0.253,0.152,87.175
164,1N4148WS_600V_4.avi:10.93 s,0.030,1.391,1.050,0.257,0.150,89.611
165,1N4148WS_600V_4.avi:11.00 s,0.031,1.394,1.057,0.256,0.152,87.033
166,1N4148WS_600V_4.avi:11.07 s,0.030,1.398,1.065,0.254,0.152,87.815
167,1N4148WS_600V_4.avi:11.13 s,0.030,1.400,1.077,0.255,0.151,88.479
168,1N4148WS_600V_4.avi:11.20 s,0.030,1.402,1.091,0.252,0.151,90.550
169,1N4148WS_600V_4.avi:11.27 s,0.030,1.397,1.107,0.257,0.151,90.714
170,1N4148WS_600V_4.avi:11.33 s,0.030,1.391,1.127,0.256,0.152,89.688
171,1N4148WS_600V_4.avi:11.40 s,0.030,1.384,1.146,0.253,0.151,91.354
172,1N4148WS_600V_4.avi:11.47 s,0.030,1.375,1.159,0.251,0.154,91.256
173,1N4148WS_600V_4.avi:11.53 s,0.030,1.365,1.162,0.257,0.151,89.663
174,1N4148WS_600V_4.avi:11.60 s,0.030,1.357,1.154,0.253,0.152,91.360
175,1N4148WS_600V_4.avi:11.67 s,0.030,1.346,1.136,0.256,0.150,91.430
176,1N4148WS_600V_4.avi:11.73 s,0.031,1.334,1.110,0.257,0.151,90.539
177,1N4148WS_600V_4.avi:11.80 s,0.030,1.326,1.076,0.256,0.151,89.501
178,1N4148WS_600V_4.avi:11.87 s,0.030,1.321,1.033,0.255,0.152,90.648
179,1N4148WS_600V_4.avi:11.93 s,0.030,1.318,0.988,0.255,0.150,92.700
180,1N4148WS_600V_4.avi:12.00 s,0.030,1.315,0.949,0.254,0.151,88.865
181,1N4148WS_600V_4.avi:12.07 s,0.030,1.318,0.919,0.252,0.152,89.635
182,1N4148WS_600V_4.avi:12.13 s,0.030,1.318,0.907,0.254,0.153,93.176
183,1N4148WS_600V_4.avi:12.20 s,0.030,1.318,0.910,0.255,0.151,92.060
184,1N4148WS_600V_4.avi:12.27 s,0.030,1.316,0.923,0.255,0.152,91.389
185,1N4148WS_600V_4.avi:12.33 s,0.030,1.310,0.945,0.252,0.152,93.259
186,1N4148WS_600V_4.avi:12.40 s,0.030,1.303,0.971,0.255,0.151,92.857
187,1N4148WS_600V_4.avi:12.47 s,0.030,1.295,1.000,0.256,0.152,91.107
188,1N4148WS_600V_4.avi:12.53 s,0.031,1.285,1.030,0.258,0.152,92.413
189,1N4148WS_600V_4.avi:12.60 s,0.030,1.276,1.058,0.253,0.151,90.910
190,1N4148WS_600V_4.avi:12.67 s,0.030,1.269,1.085,0.254,0.151,90.303
191,1N4148WS_600V_4.avi:12.73 s,0.030,1.263,1.102,0.256,0.151,89.706
192,1N4148WS_600V_4.avi:12.80 s,0.030,1.259,1.108,0.255,0.151,92.052
193,1N4148WS_600V_4.avi:12.87 s,0.031,1.255,1.101,0.254,0.153,93.063
194,1N4148WS_600V_4.avi:12.93 s,0.030,1.253,1.088,0.253,0.151,91.916
195,1N4148WS_600V_4.avi:13.00 s,0.030,1.249,1.071,0.253,0.152,93.650
196,1N4148WS_600V_4.avi:13.07 s,0.030,1.242,1.055,0.256,0.150,95.790
197,1N4148WS_600V_4.avi:13.13 s,0.031,1.231,1.040,0.257,0.152,94.565
198,1N4148WS_600V_4.avi:13.20 s,0.030,1.215,1.022,0.256,0.152,92.960
199,1N4148WS_600V_4.avi:13.27 s,0.030,1.194,1.002,0.253,0.151,91.226
200,1N4148WS_600V_4.avi:13.33 s,0.030,1.167,0.981,0.258,0.150,88.497
201,1N4148WS_600V_4.avi:13.40 s,0.031,1.142,0.953,0.255,0.153,86.036
202,1N4148WS_600V_4.avi:13.47 s,0.030,1.122,0.922,0.255,0.151,83.286
203,1N4148WS_600V_4.avi:13.53 s,0.031,1.109,0.893,0.255,0.153,83.186
204,1N4148WS_600V_4.avi:13.60 s,0.030,1.108,0.862,0.253,0.152,87.436
205,1N4148WS_600V_4.avi:13.67 s,0.031,1.115,0.836,0.255,0.153,87.676
206,1N4148WS_600V_4.avi:13.73 s,0.030,1.128,0.815,0.257,0.151,89.051
207,1N4148WS_600V_4.avi:13.80 s,0.030,1.146,0.798,0.253,0.151,87.341
208,1N4148WS_600V_4.avi:13.87 s,0.031,1.169,0.784,0.258,0.151,86.844
209,1N4148WS_600V_4.avi:13.93 s,0.030,1.191,0.774,0.254,0.152,86.255
210,1N4148WS_600V_4.avi:14.00 s,0.031,1.215,0.764,0.258,0.151,86.166
211,1N4148WS_600V_4.avi:14.07 s,0.030,1.237,0.754,0.254,0.153,86.048
212,1N4148WS_600V_4.avi:14.13 s,0.030,1.257,0.747,0.253,0.151,86.384
213,1N4148WS_600V_4.avi:14.20 s,0.031,1.275,0.741,0.255,0.154,84.755
214,1N4148WS_600V_4.avi:14.27 s,0.030,1.293,0.733,0.252,0.152,83.726
215,1N4148WS_600V_4.avi:14.33 s,0.030,1.309,0.726,0.255,0.152,82.793
216,1N4148WS_600V_4.avi:14.40 s,0.030,1.326,0.717,0.255,0.151,83.783
217,1N4148WS_600V_4.avi:14.47 s,0.031,1.342,0.712,0.255,0.152,83.232
218,1N4148WS_600V_4.avi:14.53 s,0.031,1.359,0.706,0.256,0.152,84.088
219,1N4148WS_600V_4.avi:14.60 s,0.031,1.377,0.703,0.254,0.153,85.405
220,1N4148WS_600V_4.avi:14.66 s,0.031,1.395,0.707,0.256,0.153,85.203
221,1N4148WS_600V_4.avi:14.73 s,0.030,1.413,0.716,0.255,0.152,86.365
222,1N4148WS_600V_4.avi:14.80 s,0.031,1.428,0.728,0.256,0.152,85.732
223,1N4148WS_600V_4.avi:14.86 s,0.030,1.443,0.744,0.256,0.151,86.021
224,1N4148WS_600V_4.avi:14.93 s,0.030,1.455,0.760,0.254,0.152,85.821
225,1N4148WS_600V_4.avi:15.00 s,0.031,1.465,0.776,0.256,0.153,85.429
226,1N4148WS_600V_4.avi:15.06 s,0.031,1.471,0.791,0.256,0.153,85.115
227,1N4148WS_600V_4.avi:15.13 s,0.030,1.476,0.802,0.256,0.150,84.139
228,1N4148WS_600V_4.avi:15.20 s,0.030,1.479,0.810,0.255,0.152,85.260
229,1N4148WS_600V_4.avi:15.26 s,0.030,1.481,0.817,0.255,0.152,83.417
230,1N4148WS_600V_4.avi:15.33 s,0.030,1.483,0.824,0.255,0.152,84.563
231,1N4148WS_600V_4.avi:15.40 s,0.030,1.483,0.829,0.255,0.152,83.995
232,1N4148WS_600V_4.avi:15.46 s,0.031,1.484,0.835,0.255,0.153,83.530
233,1N4148WS_600V_4.avi:15.53 s,0.031,1.486,0.839,0.258,0.151,84.911
234,1N4148WS_600V_4.avi:15.60 s,0.030,1.488,0.842,0.256,0.150,85.813
235,1N4148WS_600V_4.avi:15.66 s,0.031,1.490,0.847,0.255,0.153,86.330
236,1N4148WS_600V_4.avi:15.73 s,0.030,1.492,0.847,0.256,0.151,87.061
237,1N4148WS_600V_4.avi:15.80 s,0.030,1.492,0.848,0.254,0.152,86.307
238,1N4148WS_600V_4.avi:15.86 s,0.031,1.493,0.849,0.255,0.152,85.021
239,1N4148WS_600V_4.avi:15.93 s,0.030,1.493,0.849,0.255,0.150,85.806
240,1N4148WS_600V_4.avi:16.00 s,0.031,1.491,0.851,0.255,0.153,85.696
241,1N4148WS_600V_4.avi:16.06 s,0.030,1.488,0.853,0.255,0.151,85.864
242,1N4148WS_600V_4.avi:16.13 s,0.030,1.481,0.854,0.254,0.151,85.920
243,1N4148WS_600V_4.avi:16.20 s,0.030,1.473,0.854,0.256,0.151,86.524
244,1N4148WS_600V_4.avi:16.26 s,0.030,1.463,0.855,0.254,0.153,87.687
245,1N4148WS_600V_4.avi:16.33 s,0.030,1.451,0.856,0.254,0.153,86.634
246,1N4148WS_600V_4.avi:16.40 s,0.030,1.438,0.854,0.254,0.153,87.746
247,1N4148WS_600V_4.avi:16.46 s,0.031,1.426,0.852,0.256,0.152,87.488
248,1N4148WS_600V_4.avi:16.53 s,0.031,1.415,0.847,0.258,0.151,89.427
249,1N4148WS_600V_4.avi:16.60 s,0.031,1.405,0.840,0.256,0.154,88.632
250,1N4148WS_600V_4.avi:16.66 s,0.030,1.395,0.833,0.256,0.149,87.999
251,1N4148WS_600V_4.avi:16.73 s,0.030,1.387,0.824,0.253,0.153,87.225
252,1N4148WS_600V_4.avi:16.80 s,0.030,1.377,0.818,0.255,0.151,87.486
253,1N4148WS_600V_4.avi:16.86 s,0.031,1.368,0.811,0.256,0.153,86.962
254,1N4148WS_600V_4.avi:16.93 s,0.030,1.359,0.804,0.254,0.151,88.342
255,1N4148WS_600V_4.avi:17.00 s,0.030,1.352,0.795,0.258,0.148,88.882
256,1N4148WS_600V_4.avi:17.06 s,0.030,1.346,0.786,0.252,0.151,89.745
257,1N4148WS_600V_4.avi:17.13 s,0.030,1.341,0.779,0.252,0.153,91.261
258,1N4148WS_600V_4.avi:17.20 s,0.030,1.339,0.774,0.255,0.150,90.698
259,1N4148WS_600V_4.avi:17.26 s,0.031,1.336,0.770,0.258,0.152,91.604
260,1N4148WS_600V_4.avi:17.33 s,0.030,1.334,0.769,0.256,0.150,91.444
261,1N4148WS_600V_4.avi:17.40 s,0.030,1.330,0.773,0.256,0.151,92.438
262,1N4148WS_600V_4.avi:17.46 s,0.030,1.328,0.785,0.252,0.151,91.924
263,1N4148WS_600V_4.avi:17.53 s,0.031,1.323,0.800,0.256,0.152,92.777
264,1N4148WS_600V_4.avi:17.60 s,0.030,1.319,0.812,0.256,0.151,90.706
265,1N4148WS_600V_4.avi:17.66 s,0.031,1.313,0.821,0.257,0.152,89.705
266,1N4148WS_600V_4.avi:17.73 s,0.031,1.306,0.826,0.254,0.154,91.448
267,1N4148WS_600V_4.avi:17.80 s,0.030,1.297,0.833,0.255,0.152,92.789
268,1N4148WS_600V_4.avi:17.86 s,0.030,1.288,0.841,0.255,0.152,92.806
269,1N4148WS_600V_4.avi:17.93 s,0.030,1.278,0.856,0.254,0.150,93.142
270,1N4148WS_600V_4.avi:18.00 s,0.030,1.270,0.872,0.254,0.151,93.552
271,1N4148WS_600V_4.avi:18.06 s,0.030,1.260,0.895,0.254,0.150,93.270
272,1N4148WS_600V_4.avi:18.13 s,0.030,1.253,0.920,0.255,0.152,93.397
273,1N4148WS_600V_4.avi:18.20 s,0.030,1.247,0.948,0.255,0.151,94.571
274,1N4148WS_600V_4.avi:18.26 s,0.030,1.241,0.978,0.253,0.151,93.330
275,1N4148WS_600V_4.avi:18.33 s,0.031,1.239,1.010,0.255,0.152,94.329
276,1N4148WS_600V_4.avi:18.40 s,0.030,1.236,1.037,0.255,0.150,94.242
277,1N4148WS_600V_4.avi:18.46 s,0.030,1.236,1.059,0.254,0.151,93.801
278,1N4148WS_600V_4.avi:18.53 s,0.030,1.237,1.075,0.253,0.152,93.150
279,1N4148WS_600V_4.avi:18.60 s,0.030,1.240,1.086,0.254,0.153,93.751
280,1N4148WS_600V_4.avi:18.66 s,0.030,1.244,1.088,0.253,0.150,93.222
281,1N4148WS_600V_4.avi:18.73 s,0.030,1.250,1.086,0.254,0.150,93.559
282,1N4148WS_600V_4.avi:18.80 s,0.030,1.256,1.078,0.253,0.151,94.332
283,1N4148WS_600V_4.avi:18.86 s,0.031,1.265,1.064,0.257,0.152,92.561
284,1N4148WS_600V_4.avi:18.93 s,0.030,1.274,1.043,0.256,0.151,92.781
285,1N4148WS_600V_4.avi:19.00 s,0.030,1.284,1.016,0.254,0.151,94.751
286,1N4148WS_600V_4.avi:19.06 s,0.030,1.294,0.990,0.253,0.150,94.142
287,1N4148WS_600V_4.avi:19.13 s,0.031,1.300,0.967,0.256,0.152,91.910
288,1N4148WS_600V_4.avi:19.20 s,0.031,1.304,0.946,0.257,0.154,91.077
289,1N4148WS_600V_4.avi:19.26 s,0.030,1.309,0.930,0.254,0.151,91.152
290,1N4148WS_600V_4.avi:19.33 s,0.030,1.309,0.920,0.254,0.152,91.958
291,1N4148WS_600V_4.avi:19.40 s,0.030,1.308,0.915,0.257,0.150,90.244
292,1N4148WS_600V_4.avi:19.46 s,0.031,1.306,0.914,0.257,0.151,91.029
293,1N4148WS_600V_4.avi:19.53 s,0.030,1.304,0.915,0.256,0.152,93.290
294,1N4148WS_600V_4.avi:19.60 s,0.031,1.299,0.915,0.259,0.153,91.137
295,1N4148WS_600V_4.avi:19.66 s,0.030,1.294,0.916,0.257,0.151,89.508
296,1N4148WS_600V_4.avi:19.73 s,0.030,1.289,0.918,0.254,0.152,89.660
