Frame,Label,Area,XM,YM,Major,Minor,Angle
86,1N4148WS_400V_3.avi:8.60 s,0.034,1.288,0.915,0.275,0.160,73.855
87,1N4148WS_400V_3.avi:8.70 s,0.035,1.288,0.915,0.275,0.160,73.781
88,1N4148WS_400V_3.avi:8.80 s,0.035,1.288,0.916,0.276,0.160,74.055
89,1N4148WS_400V_3.avi:8.90 s,0.034,1.288,0.916,0.275,0.159,73.758
90,1N4148WS_400V_3.avi:9.00 s,0.034,1.288,0.915,0.275,0.160,73.951
91,1N4148WS_400V_3.avi:9.10 s,0.034,1.288,0.916,0.275,0.160,73.997
92,1N4148WS_400V_3.avi:9.20 s,0.035,1.288,0.915,0.275,0.160,73.934
93,1N4148WS_400V_3.avi:9.30 s,0.035,1.288,0.915,0.275,0.160,73.764
94,1N4148WS_400V_3.avi:9.40 s,0.034,1.288,0.915,0.275,0.159,73.650
95,1N4148WS_400V_3.avi:9.50 s,0.035,1.288,0.915,0.275,0.160,73.939
96,1N4148WS_400V_3.avi:9.60 s,0.035,1.288,0.915,0.275,0.161,73.992
97,1N4148WS_400V_3.avi:9.70 s,0.035,1.288,0.915,0.276,0.160,73.817
98,1N4148WS_400V_3.avi:9.80 s,0.035,1.288,0.915,0.275,0.160,73.708
99,1N4148WS_400V_3.avi:9.90 s,0.035,1.288,0.915,0.275,0.160,73.638
100,1N4148WS_400V_3.avi:10.00 s,0.035,1.288,0.915,0.275,0.160,73.708
101,1N4148WS_400V_3.avi:10.10 s,0.035,1.288,0.915,0.275,0.160,73.994
102,1N4148WS_400V_3.avi:10.20 s,0.035,1.288,0.915,0.275,0.160,73.711
103,1N4148WS_400V_3.avi:10.30 s,0.035,1.288,0.915,0.275,0.161,74.013
104,1N4148WS_400V_3.avi:10.40 s,0.034,1.288,0.915,0.275,0.159,73.784
105,1N4148WS_400V_3.avi:10.50 s,0.035,1.288,0.915,0.275,0.160,73.784
106,1N4148WS_400V_3.avi:10.60 s,0.035,1.288,0.915,0.275,0.160,73.937
107,1N4148WS_400V_3.avi:10.70 s,0.035,1.288,0.915,0.276,0.160,73.986
108,1N4148WS_400V_3.avi:10.80 s,0.034,1.288,0.915,0.276,0.159,73.639
109,1N4148WS_400V_3.avi:10.90 s,0.035,1.288,0.915,0.275,0.160,74.094
110,1N4148WS_400V_3.avi:11.00 s,0.035,1.288,0.915,0.275,0.160,73.937
111,1N4148WS_400V_3.avi:11.10 s,0.035,1.288,0.915,0.275,0.161,73.938
112,1N4148WS_400V_3.avi:11.20 s,0.034,1.288,0.915,0.276,0.159,73.724
113,1N4148WS_400V_3.avi:11.30 s,0.034,1.288,0.915,0.275,0.159,73.953
114,1N4148WS_400V_3.avi:11.40 s,0.035,1.288,0.915,0.275,0.161,73.953
115,1N4148WS_400V_3.avi:11.50 s,0.035,1.288,0.916,0.275,0.160,73.856
116,1N4148WS_400V_3.avi:11.60 s,0.035,1.288,0.915,0.275,0.160,74.014
117,1N4148WS_400V_3.avi:11.70 s,0.035,1.288,0.916,0.275,0.160,74.304
118,1N4148WS_400V_3.avi:11.80 s,0.034,1.288,0.915,0.275,0.159,74.061
119,1N4148WS_400V_3.avi:11.90 s,0.035,1.288,0.915,0.276,0.160,74.040
120,1N4148WS_400V_3.avi:12.00 s,0.035,1.288,0.915,0.276,0.160,73.874
121,1N4148WS_400V_3.avi:12.10 s,0.035,1.288,0.915,0.275,0.160,74.162
122,1N4148WS_400V_3.avi:12.20 s,0.034,1.288,0.915,0.276,0.159,73.931
123,1N4148WS_400V_3.avi:12.30 s,0.034,1.288,0.915,0.275,0.160,74.007
124,1N4148WS_400V_3.avi:12.40 s,0.034,1.288,0.916,0.276,0.159,74.048
125,1N4148WS_400V_3.avi:12.50 s,0.035,1.288,0.916,0.275,0.160,74.165
126,1N4148WS_400V_3.avi:12.60 s,0.035,1.288,0.915,0.275,0.160,74.245
127,1N4148WS_400V_3.avi:12.70 s,0.034,1.288,0.916,0.276,0.159,74.040
128,1N4148WS_400V_3.avi:12.80 s,0.035,1.288,0.916,0.276,0.161,74.192
129,1N4148WS_400V_3.avi:12.90 s,0.034,1.288,0.916,0.276,0.159,74.124
130,1N4148WS_400V_3.avi:13.00 s,0.035,1.288,0.916,0.276,0.159,73.991
131,1N4148WS_400V_3.avi:13.10 s,0.035,1.288,0.916,0.275,0.160,74.319
132,1N4148WS_400V_3.avi:13.20 s,0.035,1.288,0.916,0.275,0.160,74.317
133,1N4148WS_400V_3.avi:13.30 s,0.035,1.288,0.916,0.276,0.160,74.470
134,1N4148WS_400V_3.avi:13.40 s,0.035,1.288,0.916,0.276,0.159,73.884
135,1N4148WS_400V_3.avi:13.50 s,0.035,1.288,0.916,0.276,0.160,74.146
136,1N4148WS_400V_3.avi:13.59 s,0.035,1.288,0.915,0.276,0.160,74.085
137,1N4148WS_400V_3.avi:13.69 s,5.086,1.348,0.969,2.934,2.207,175.394
138,1N4148WS_400V_3.avi:13.79 s,5.200,1.320,0.985,2.979,2.223,0.000
139,1N4148WS_400V_3.avi:13.89 s,5.200,1.320,0.985,2.979,2.223,0.002
140,1N4148WS_400V_3.avi:13.99 s,5.200,1.320,0.985,2.979,2.223,0.000
141,1N4148WS_400V_3.avi:14.09 s,5.200,1.320,0.985,2.979,2.223,0.000
142,1N4148WS_400V_3.avi:14.19 s,5.200,1.320,0.985,2.979,2.223,0.000
143,1N4148WS_400V_3.avi:14.29 s,5.200,1.320,0.985,2.979,2.223,0.000
144,1N4148WS_400V_3.avi:14.39 s,5.200,1.320,0.985,2.979,2.223,0.000
145,1N4148WS_400V_3.avi:14.49 s,5.200,1.320,0.985,2.979,2.223,0.000
146,1N4148WS_400V_3.avi:14.59 s,5.200,1.320,0.985,2.979,2.223,0.000
147,1N4148WS_400V_3.avi:14.69 s,5.200,1.320,0.985,2.979,2.223,0.000
148,1N4148WS_400V_3.avi:14.79 s,5.200,1.320,0.985,2.979,2.223,0.000
149,1N4148WS_400V_3.avi:14.89 s,5.200,1.320,0.985,2.979,2.223,0.000
150,1N4148WS_400V_3.avi:14.99 s,5.200,1.320,0.985,2.979,2.223,0.000
151,1N4148WS_400V_3.avi:15.09 s,5.200,1.320,0.985,2.979,2.223,0.000
152,1N4148WS_400V_3.avi:15.19 s,5.200,1.320,0.985,2.979,2.223,0.000
153,1N4148WS_400V_3.avi:15.29 s,5.200,1.320,0.985,2.979,2.223,0.000
154,1N4148WS_400V_3.avi:15.39 s,5.200,1.320,0.985,2.979,2.223,0.000
155,1N4148WS_400V_3.avi:15.49 s,5.200,1.320,0.985,2.979,2.223,0.000
156,1N4148WS_400V_3.avi:15.59 s,5.200,1.320,0.985,2.979,2.223,0.000
157,1N4148WS_400V_3.avi:15.69 s,5.200,1.320,0.985,2.979,2.223,0.000
158,1N4148WS_400V_3.avi:15.79 s,5.200,1.320,0.985,2.979,2.223,0.000
159,1N4148WS_400V_3.avi:15.89 s,5.200,1.320,0.985,2.979,2.223,0.000
160,1N4148WS_400V_3.avi:15.99 s,5.200,1.320,0.985,2.979,2.223,0.000
161,1N4148WS_400V_3.avi:16.09 s,5.200,1.320,0.985,2.979,2.223,0.000
162,1N4148WS_400V_3.avi:16.19 s,5.200,1.320,0.985,2.979,2.223,0.000
163,1N4148WS_400V_3.avi:16.29 s,5.200,1.320,0.985,2.979,2.223,0.000
164,1N4148WS_400V_3.avi:16.39 s,5.200,1.320,0.985,2.979,2.223,0.000
165,1N4148WS_400V_3.avi:16.49 s,5.200,1.320,0.985,2.979,2.223,0.000
166,1N4148WS_400V_3.avi:16.59 s,5.200,1.320,0.985,2.979,2.223,0.000
167,1N4148WS_400V_3.avi:16.69 s,5.200,1.320,0.985,2.979,2.223,0.000
168,1N4148WS_400V_3.avi:16.79 s,5.200,1.320,0.985,2.979,2.223,0.000
169,1N4148WS_400V_3.avi:16.89 s,5.200,1.320,0.985,2.979,2.223,0.000
170,1N4148WS_400V_3.avi:16.99 s,5.200,1.320,0.985,2.979,2.223,0.000
171,1N4148WS_400V_3.avi:17.09 s,5.200,1.320,0.985,2.979,2.223,0.000
172,1N4148WS_400V_3.avi:17.19 s,5.200,1.320,0.985,2.979,2.223,0.000
173,1N4148WS_400V_3.avi:17.29 s,5.200,1.320,0.985,2.979,2.223,0.000
174,1N4148WS_400V_3.avi:17.39 s,5.200,1.320,0.985,2.979,2.223,0.000
175,1N4148WS_400V_3.avi:17.49 s,5.200,1.320,0.985,2.979,2.223,0.000
176,1N4148WS_400V_3.avi:17.59 s,5.200,1.320,0.985,2.979,2.223,0.000
177,1N4148WS_400V_3.avi:17.69 s,5.200,1.320,0.985,2.979,2.223,0.000
178,1N4148WS_400V_3.avi:17.79 s,5.200,1.320,0.985,2.979,2.223,0.000
179,1N4148WS_400V_3.avi:17.89 s,5.200,1.320,0.985,2.979,2.223,0.000
180,1N4148WS_400V_3.avi:17.99 s,5.200,1.320,0.985,2.979,2.223,0.000
181,1N4148WS_400V_3.avi:18.09 s,5.200,1.320,0.985,2.979,2.223,0.000
182,1N4148WS_400V_3.avi:18.19 s,5.200,1.320,0.985,2.979,2.223,0.000
183,1N4148WS_400V_3.avi:18.29 s,5.200,1.320,0.985,2.979,2.223,0.000
184,1N4148WS_400V_3.avi:18.39 s,5.200,1.320,0.985,2.979,2.223,0.000
185,1N4148WS_400V_3.avi:18.49 s,5.200,1.320,0.985,2.979,2.223,0.000
186,1N4148WS_400V_3.avi:18.59 s,5.200,1.320,0.985,2.979,2.223,0.000
187,1N4148WS_400V_3.avi:18.69 s,5.200,1.320,0.985,2.979,2.223,0.000
188,1N4148WS_400V_3.avi:18.79 s,5.200,1.320,0.985,2.979,2.223,0.000
189,1N4148WS_400V_3.avi:18.89 s,5.200,1.320,0.985,2.979,2.223,0.000
190,1N4148WS_400V_3.avi:18.99 s,5.200,1.320,0.985,2.979,2.223,0.000
191,1N4148WS_400V_3.avi:19.09 s,5.200,1.320,0.985,2.979,2.223,0.000
192,1N4148WS_400V_3.avi:19.19 s,5.200,1.320,0.985,2.979,2.223,0.000
193,1N4148WS_400V_3.avi:19.29 s,5.200,1.320,0.985,2.979,2.223,0.000
194,1N4148WS_400V_3.avi:19.39 s,5.200,1.320,0.985,2.979,2.223,0.000
195,1N4148WS_400V_3.avi:19.49 s,5.200,1.320,0.985,2.979,2.223,0.000
196,1N4148WS_400V_3.avi:19.59 s,5.200,1.320,0.985,2.979,2.223,0.000
197,1N4148WS_400V_3.avi:19.69 s,5.200,1.320,0.985,2.979,2.223,0.000
198,1N4148WS_400V_3.avi:19.79 s,5.200,1.320,0.985,2.979,2.223,0.000
199,1N4148WS_400V_3.avi:19.89 s,5.200,1.320,0.985,2.979,2.223,0.000
200,1N4148WS_400V_3.avi:19.99 s,5.200,1.320,0.985,2.979,2.223,0.000
201,1N4148WS_400V_3.avi:20.09 s,5.200,1.320,0.985,2.979,2.223,0.000
202,1N4148WS_400V_3.avi:20.19 s,5.200,1.320,0.985,2.979,2.223,0.000
203,1N4148WS_400V_3.avi:20.29 s,5.200,1.320,0.985,2.979,2.223,0.000
204,1N4148WS_400V_3.avi:20.39 s,5.200,1.320,0.985,2.979,2.223,0.000
205,1N4148WS_400V_3.avi:20.49 s,5.200,1.320,0.985,2.979,2.223,0.000
206,1N4148WS_400V_3.avi:20.59 s,5.200,1.320,0.985,2.979,2.223,0.000
207,1N4148WS_400V_3.avi:20.69 s,5.200,1.320,0.985,2.979,2.223,0.000
208,1N4148WS_400V_3.avi:20.79 s,5.200,1.320,0.985,2.979,2.223,0.000
209,1N4148WS_400V_3.avi:20.89 s,5.200,1.320,0.985,2.979,2.223,0.000
210,1N4148WS_400V_3.avi:20.99 s,5.200,1.320,0.985,2.979,2.223,0.000
211,1N4148WS_400V_3.avi:21.09 s,5.200,1.320,0.985,2.979,2.223,0.000
212,1N4148WS_400V_3.avi:21.19 s,5.200,1.320,0.985,2.979,2.223,0.000
213,1N4148WS_400V_3.avi:21.29 s,5.200,1.320,0.985,2.979,2.223,0.000
214,1N4148WS_400V_3.avi:21.39 s,5.200,1.320,0.985,2.979,2.223,0.000
215,1N4148WS_400V_3.avi:21.49 s,5.200,1.320,0.985,2.979,2.223,0.000
216,1N4148WS_400V_3.avi:21.59 s,5.200,1.320,0.985,2.979,2.223,0.000
217,1N4148WS_400V_3.avi:21.69 s,5.200,1.320,0.985,2.979,2.223,0.000
218,1N4148WS_400V_3.avi:21.79 s,5.200,1.320,0.985,2.979,2.223,0.000
219,1N4148WS_400V_3.avi:21.89 s,5.200,1.320,0.985,2.979,2.223,0.000
220,1N4148WS_400V_3.avi:21.99 s,5.200,1.320,0.985,2.979,2.223,0.000
221,1N4148WS_400V_3.avi:22.09 s,5.200,1.320,0.985,2.979,2.223,0.000
222,1N4148WS_400V_3.avi:22.19 s,5.200,1.320,0.985,2.979,2.223,0.000
223,1N4148WS_400V_3.avi:22.29 s,5.200,1.320,0.985,2.979,2.223,0.000
224,1N4148WS_400V_3.avi:22.39 s,5.200,1.320,0.985,2.979,2.223,0.000
225,1N4148WS_400V_3.avi:22.49 s,5.200,1.320,0.985,2.979,2.223,0.000
226,1N4148WS_400V_3.avi:22.59 s,5.200,1.320,0.985,2.979,2.223,0.000
227,1N4148WS_400V_3.avi:22.69 s,5.200,1.320,0.985,2.979,2.223,0.000
228,1N4148WS_400V_3.avi:22.79 s,5.200,1.320,0.985,2.979,2.223,0.000
229,1N4148WS_400V_3.avi:22.89 s,5.200,1.320,0.985,2.979,2.223,0.000
230,1N4148WS_400V_3.avi:22.99 s,5.200,1.320,0.985,2.979,2.223,0.000
231,1N4148WS_400V_3.avi:23.09 s,5.200,1.320,0.985,2.979,2.223,0.000
232,1N4148WS_400V_3.avi:23.19 s,5.200,1.320,0.985,2.979,2.223,0.000
233,1N4148WS_400V_3.avi:23.29 s,5.200,1.320,0.985,2.979,2.223,0.000
234,1N4148WS_400V_3.avi:23.39 s,5.200,1.320,0.985,2.979,2.223,0.000
235,1N4148WS_400V_3.avi:23.49 s,5.200,1.320,0.985,2.979,2.223,0.000
236,1N4148WS_400V_3.avi:23.59 s,5.200,1.320,0.985,2.979,2.223,0.000
237,1N4148WS_400V_3.avi:23.69 s,5.200,1.320,0.985,2.979,2.223,0.000
238,1N4148WS_400V_3.avi:23.79 s,5.200,1.320,0.985,2.979,2.223,0.000
239,1N4148WS_400V_3.avi:23.89 s,5.200,1.320,0.985,2.979,2.223,0.000
240,1N4148WS_400V_3.avi:23.99 s,5.200,1.320,0.985,2.979,2.223,0.000
241,1N4148WS_400V_3.avi:24.09 s,5.200,1.320,0.985,2.979,2.223,0.000
242,1N4148WS_400V_3.avi:24.19 s,5.200,1.320,0.985,2.979,2.223,0.000
243,1N4148WS_400V_3.avi:24.29 s,5.200,1.320,0.985,2.979,2.223,0.000
244,1N4148WS_400V_3.avi:24.39 s,5.200,1.320,0.985,2.979,2.223,0.000
245,1N4148WS_400V_3.avi:24.49 s,5.200,1.320,0.985,2.979,2.223,0.000
246,1N4148WS_400V_3.avi:24.59 s,5.200,1.320,0.985,2.979,2.223,0.000
247,1N4148WS_400V_3.avi:24.69 s,5.200,1.320,0.985,2.979,2.223,0.000
248,1N4148WS_400V_3.avi:24.79 s,5.200,1.320,0.985,2.979,2.223,0.000
249,1N4148WS_400V_3.avi:24.89 s,5.200,1.320,0.985,2.979,2.223,0.000
250,1N4148WS_400V_3.avi:24.99 s,5.200,1.320,0.985,2.979,2.223,0.000
251,1N4148WS_400V_3.avi:25.09 s,5.200,1.320,0.985,2.979,2.223,0.000
252,1N4148WS_400V_3.avi:25.19 s,5.200,1.320,0.985,2.979,2.223,0.000
253,1N4148WS_400V_3.avi:25.29 s,5.200,1.320,0.985,2.979,2.223,0.000
254,1N4148WS_400V_3.avi:25.39 s,5.200,1.320,0.985,2.979,2.223,0.000
255,1N4148WS_400V_3.avi:25.49 s,5.200,1.320,0.985,2.979,2.223,0.000
256,1N4148WS_400V_3.avi:25.59 s,5.200,1.320,0.985,2.979,2.223,0.000
257,1N4148WS_400V_3.avi:25.69 s,0.035,1.285,0.829,0.277,0.158,165.525
258,1N4148WS_400V_3.avi:25.79 s,0.035,1.289,0.822,0.280,0.159,165.976
259,1N4148WS_400V_3.avi:25.89 s,0.034,1.284,0.816,0.276,0.159,164.952
260,1N4148WS_400V_3.avi:25.99 s,0.035,1.268,0.810,0.278,0.160,162.355
261,1N4148WS_400V_3.avi:26.09 s,0.035,1.248,0.809,0.277,0.159,162.022
262,1N4148WS_400V_3.avi:26.19 s,0.034,1.229,0.814,0.276,0.158,162.973
263,1N4148WS_400V_3.avi:26.29 s,0.035,1.218,0.824,0.277,0.160,163.688
264,1N4148WS_400V_3.avi:26.39 s,0.035,1.216,0.836,0.276,0.160,164.608
265,1N4148WS_400V_3.avi:26.49 s,0.035,1.224,0.850,0.278,0.159,166.037
266,1N4148WS_400V_3.avi:26.59 s,0.035,1.242,0.865,0.278,0.160,166.037
267,1N4148WS_400V_3.avi:26.69 s,0.035,1.268,0.877,0.277,0.160,165.775
268,1N4148WS_400V_3.avi:26.79 s,0.035,1.298,0.886,0.279,0.159,166.932
269,1N4148WS_400V_3.avi:26.89 s,0.035,1.325,0.889,0.279,0.160,167.871
270,1N4148WS_400V_3.avi:26.99 s,0.035,1.349,0.888,0.277,0.160,167.689
271,1N4148WS_400V_3.avi:27.09 s,0.035,1.368,0.881,0.277,0.160,167.328
272,1N4148WS_400V_3.avi:27.19 s,0.035,1.375,0.871,0.276,0.159,168.298
273,1N4148WS_400V_3.avi:27.29 s,0.035,1.374,0.862,0.278,0.160,168.187
274,1N4148WS_400V_3.avi:27.39 s,0.034,1.370,0.857,0.277,0.158,166.745
275,1N4148WS_400V_3.avi:27.49 s,0.035,1.368,0.857,0.278,0.159,165.706
276,1N4148WS_400V_3.avi:27.59 s,0.035,1.367,0.861,0.276,0.160,166.056
277,1N4148WS_400V_3.avi:27.69 s,0.035,1.372,0.866,0.278,0.159,166.073
278,1N4148WS_400V_3.avi:27.79 s,0.035,1.380,0.871,0.277,0.160,166.199
279,1N4148WS_400V_3.avi:27.89 s,0.035,1.388,0.872,0.277,0.160,166.689
280,1N4148WS_400V_3.avi:27.99 s,0.035,1.390,0.871,0.277,0.159,168.133
281,1N4148WS_400V_3.avi:28.09 s,0.035,1.384,0.866,0.277,0.160,168.847
282,1N4148WS_400V_3.avi:28.19 s,0.035,1.372,0.859,0.278,0.160,167.560
283,1N4148WS_400V_3.avi:28.29 s,0.034,1.354,0.853,0.275,0.159,165.852
284,1N4148WS_400V_3.avi:28.39 s,0.034,1.328,0.846,0.277,0.159,165.731
285,1N4148WS_400V_3.avi:28.49 s,0.035,1.297,0.839,0.276,0.159,166.226
286,1N4148WS_400V_3.avi:28.59 s,0.035,1.264,0.833,0.275,0.161,166.169
287,1N4148WS_400V_3.avi:28.69 s,0.034,1.230,0.831,0.276,0.159,164.525
288,1N4148WS_400V_3.avi:28.79 s,0.035,1.199,0.832,0.276,0.160,162.880
289,1N4148WS_400V_3.avi:28.89 s,0.035,1.168,0.836,0.276,0.160,162.081
290,1N4148WS_400V_3.avi:28.99 s,0.035,1.134,0.840,0.278,0.160,164.564
291,1N4148WS_400V_3.avi:29.09 s,0.035,1.103,0.845,0.277,0.159,166.098
292,1N4148WS_400V_3.avi:29.19 s,0.035,1.078,0.851,0.277,0.159,165.918
293,1N4148WS_400V_3.avi:29.29 s,0.035,1.067,0.859,0.277,0.160,165.079
294,1N4148WS_400V_3.avi:29.39 s,0.035,1.069,0.870,0.277,0.159,164.103
295,1N4148WS_400V_3.avi:29.49 s,0.035,1.079,0.881,0.278,0.159,164.859
296,1N4148WS_400V_3.avi:29.59 s,0.035,1.091,0.892,0.275,0.160,165.691
