Frame,Label,Area,XM,YM,Major,Minor,Angle
39,1N4148WS_600V_1.avi:3.90 s,0.035,1.264,1.063,0.266,0.169,49.933
40,1N4148WS_600V_1.avi:4.00 s,0.035,1.264,1.063,0.265,0.170,50.045
41,1N4148WS_600V_1.avi:4.10 s,0.035,1.264,1.062,0.266,0.170,49.956
42,1N4148WS_600V_1.avi:4.20 s,0.035,1.264,1.062,0.265,0.170,50.158
43,1N4148WS_600V_1.avi:4.30 s,0.035,1.264,1.062,0.265,0.170,50.268
44,1N4148WS_600V_1.avi:4.40 s,0.035,1.264,1.062,0.264,0.170,50.119
45,1N4148WS_600V_1.avi:4.50 s,0.035,1.264,1.062,0.265,0.170,50.243
46,1N4148WS_600V_1.avi:4.60 s,0.035,1.264,1.063,0.265,0.170,50.244
47,1N4148WS_600V_1.avi:4.70 s,0.035,1.264,1.063,0.265,0.170,49.971
48,1N4148WS_600V_1.avi:4.80 s,0.035,1.264,1.062,0.266,0.169,49.982
49,1N4148WS_600V_1.avi:4.90 s,0.035,1.264,1.062,0.266,0.170,49.956
50,1N4148WS_600V_1.avi:5.00 s,0.035,1.264,1.062,0.266,0.170,50.164
51,1N4148WS_600V_1.avi:5.10 s,0.035,1.264,1.062,0.265,0.170,50.212
52,1N4148WS_600V_1.avi:5.20 s,0.035,1.264,1.062,0.265,0.170,50.073
53,1N4148WS_600V_1.avi:5.30 s,0.035,1.264,1.062,0.265,0.170,50.112
54,1N4148WS_600V_1.avi:5.40 s,0.035,1.264,1.062,0.265,0.170,50.011
55,1N4148WS_600V_1.avi:5.50 s,0.035,1.264,1.062,0.265,0.170,50.223
56,1N4148WS_600V_1.avi:5.60 s,0.035,1.264,1.062,0.265,0.169,50.137
57,1N4148WS_600V_1.avi:5.70 s,0.035,1.264,1.062,0.265,0.170,50.306
58,1N4148WS_600V_1.avi:5.80 s,0.035,1.264,1.062,0.265,0.170,50.306
59,1N4148WS_600V_1.avi:5.90 s,0.035,1.264,1.062,0.265,0.170,50.095
60,1N4148WS_600V_1.avi:6.00 s,0.035,1.264,1.062,0.265,0.169,50.235
61,1N4148WS_600V_1.avi:6.09 s,0.035,1.264,1.062,0.265,0.170,50.146
62,1N4148WS_600V_1.avi:6.19 s,0.035,1.264,1.062,0.265,0.170,50.013
63,1N4148WS_600V_1.avi:6.29 s,0.035,1.264,1.063,0.265,0.170,50.123
64,1N4148WS_600V_1.avi:6.39 s,0.035,1.264,1.062,0.266,0.170,50.128
65,1N4148WS_600V_1.avi:6.49 s,0.035,1.264,1.062,0.265,0.170,50.256
66,1N4148WS_600V_1.avi:6.59 s,0.035,1.264,1.062,0.265,0.170,50.306
67,1N4148WS_600V_1.avi:6.69 s,0.035,1.264,1.062,0.265,0.170,50.306
68,1N4148WS_600V_1.avi:6.79 s,0.035,1.264,1.063,0.265,0.170,50.037
69,1N4148WS_600V_1.avi:6.89 s,0.035,1.264,1.063,0.265,0.170,50.233
70,1N4148WS_600V_1.avi:6.99 s,0.035,1.264,1.062,0.265,0.170,50.306
71,1N4148WS_600V_1.avi:7.09 s,0.036,1.264,1.062,0.265,0.171,49.937
72,1N4148WS_600V_1.avi:7.19 s,0.035,1.264,1.062,0.265,0.169,50.431
73,1N4148WS_600V_1.avi:7.29 s,0.035,1.264,1.063,0.265,0.170,50.025
74,1N4148WS_600V_1.avi:7.39 s,0.035,1.264,1.063,0.265,0.170,50.233
75,1N4148WS_600V_1.avi:7.49 s,0.035,1.264,1.062,0.265,0.170,50.208
76,1N4148WS_600V_1.avi:7.59 s,0.035,1.264,1.063,0.266,0.170,49.942
77,1N4148WS_600V_1.avi:7.69 s,0.035,1.264,1.063,0.265,0.170,50.123
78,1N4148WS_600V_1.avi:7.79 s,0.035,1.264,1.063,0.266,0.170,50.176
79,1N4148WS_600V_1.avi:7.89 s,0.035,1.264,1.063,0.265,0.170,50.233
80,1N4148WS_600V_1.avi:7.99 s,0.035,1.264,1.063,0.266,0.170,50.176
81,1N4148WS_600V_1.avi:8.09 s,0.035,1.264,1.063,0.265,0.170,50.026
82,1N4148WS_600V_1.avi:8.19 s,0.035,1.264,1.063,0.266,0.170,50.176
83,1N4148WS_600V_1.avi:8.29 s,0.035,1.264,1.063,0.265,0.170,50.025
84,1N4148WS_600V_1.avi:8.39 s,0.035,1.264,1.063,0.265,0.170,50.025
85,1N4148WS_600V_1.avi:8.49 s,0.035,1.264,1.063,0.266,0.170,50.249
86,1N4148WS_600V_1.avi:8.59 s,0.035,1.264,1.063,0.266,0.169,50.273
87,1N4148WS_600V_1.avi:8.69 s,0.035,1.264,1.062,0.265,0.170,50.208
88,1N4148WS_600V_1.avi:8.79 s,0.035,1.264,1.063,0.266,0.170,50.151
89,1N4148WS_600V_1.avi:8.89 s,0.035,1.264,1.063,0.265,0.170,50.233
90,1N4148WS_600V_1.avi:8.99 s,0.035,1.264,1.063,0.266,0.169,50.273
91,1N4148WS_600V_1.avi:9.09 s,0.035,1.264,1.062,0.266,0.169,50.192
92,1N4148WS_600V_1.avi:9.19 s,0.036,1.264,1.062,0.266,0.170,49.963
93,1N4148WS_600V_1.avi:9.29 s,0.035,1.264,1.062,0.266,0.170,50.320
94,1N4148WS_600V_1.avi:9.39 s,0.035,1.264,1.062,0.266,0.169,50.446
95,1N4148WS_600V_1.avi:9.49 s,0.035,1.264,1.062,0.265,0.170,50.208
96,1N4148WS_600V_1.avi:9.59 s,0.035,1.264,1.063,0.266,0.170,50.151
97,1N4148WS_600V_1.avi:9.69 s,0.035,1.264,1.062,0.266,0.169,50.289
98,1N4148WS_600V_1.avi:9.79 s,0.035,1.264,1.063,0.265,0.170,50.233
99,1N4148WS_600V_1.avi:9.89 s,0.035,1.264,1.063,0.265,0.170,50.233
100,1N4148WS_600V_1.avi:9.99 s,0.035,1.264,1.062,0.266,0.170,50.249
101,1N4148WS_600V_1.avi:10.09 s,0.035,1.264,1.063,0.266,0.170,50.176
102,1N4148WS_600V_1.avi:10.19 s,0.035,1.264,1.062,0.266,0.170,50.173
103,1N4148WS_600V_1.avi:10.29 s,0.035,1.264,1.062,0.265,0.170,50.208
104,1N4148WS_600V_1.avi:10.39 s,0.036,1.264,1.062,0.266,0.170,50.295
105,1N4148WS_600V_1.avi:10.49 s,0.035,1.264,1.063,0.266,0.170,50.176
106,1N4148WS_600V_1.avi:10.59 s,0.035,1.264,1.062,0.266,0.170,50.249
107,1N4148WS_600V_1.avi:10.69 s,0.036,1.264,1.063,0.266,0.170,50.075
108,1N4148WS_600V_1.avi:10.79 s,0.035,1.264,1.063,0.266,0.170,50.176
109,1N4148WS_600V_1.avi:10.89 s,0.035,1.264,1.063,0.266,0.170,50.176
110,1N4148WS_600V_1.avi:10.99 s,0.035,1.264,1.062,0.266,0.169,50.474
111,1N4148WS_600V_1.avi:11.09 s,0.035,1.264,1.062,0.266,0.170,50.487
112,1N4148WS_600V_1.avi:11.19 s,0.035,1.264,1.063,0.265,0.170,50.291
113,1N4148WS_600V_1.avi:11.29 s,0.036,1.264,1.062,0.266,0.170,50.225
114,1N4148WS_600V_1.avi:11.39 s,0.035,1.264,1.063,0.265,0.170,50.264
115,1N4148WS_600V_1.avi:11.49 s,0.035,1.264,1.062,0.265,0.169,50.642
116,1N4148WS_600V_1.avi:11.59 s,0.036,1.264,1.062,0.265,0.170,50.364
117,1N4148WS_600V_1.avi:11.69 s,0.035,1.264,1.062,0.266,0.170,50.289
118,1N4148WS_600V_1.avi:11.79 s,0.035,1.264,1.062,0.266,0.169,50.561
119,1N4148WS_600V_1.avi:11.89 s,0.035,1.264,1.062,0.266,0.169,50.403
120,1N4148WS_600V_1.avi:11.99 s,0.035,1.264,1.062,0.265,0.170,50.362
121,1N4148WS_600V_1.avi:12.09 s,0.035,1.264,1.062,0.265,0.170,50.545
122,1N4148WS_600V_1.avi:12.19 s,0.035,1.264,1.062,0.265,0.170,50.338
123,1N4148WS_600V_1.avi:12.29 s,0.035,1.264,1.062,0.266,0.169,50.405
124,1N4148WS_600V_1.avi:12.39 s,0.036,1.264,1.062,0.266,0.170,50.404
125,1N4148WS_600V_1.avi:12.49 s,0.035,1.264,1.062,0.265,0.169,50.461
126,1N4148WS_600V_1.avi:12.59 s,0.035,1.264,1.062,0.265,0.170,50.422
127,1N4148WS_600V_1.avi:12.69 s,0.036,1.264,1.062,0.265,0.171,50.213
128,1N4148WS_600V_1.avi:12.79 s,0.035,1.264,1.062,0.265,0.170,50.335
129,1N4148WS_600V_1.avi:12.89 s,0.035,1.264,1.062,0.265,0.170,50.434
130,1N4148WS_600V_1.avi:12.99 s,0.035,1.264,1.062,0.265,0.170,50.521
131,1N4148WS_600V_1.avi:13.09 s,0.035,1.264,1.063,0.265,0.170,50.434
132,1N4148WS_600V_1.avi:13.19 s,0.035,1.263,1.063,0.265,0.170,50.324
133,1N4148WS_600V_1.avi:13.29 s,0.035,1.264,1.062,0.265,0.169,50.726
134,1N4148WS_600V_1.avi:13.39 s,0.035,1.264,1.062,0.265,0.170,50.281
135,1N4148WS_600V_1.avi:13.49 s,0.035,1.264,1.063,0.265,0.170,50.197
136,1N4148WS_600V_1.avi:13.59 s,0.035,1.264,1.062,0.265,0.170,50.564
137,1N4148WS_600V_1.avi:13.69 s,0.035,1.264,1.062,0.266,0.170,50.099
138,1N4148WS_600V_1.avi:13.79 s,0.035,1.264,1.062,0.264,0.170,50.592
139,1N4148WS_600V_1.avi:13.89 s,0.035,1.264,1.062,0.265,0.169,50.461
140,1N4148WS_600V_1.avi:13.99 s,0.035,1.264,1.063,0.265,0.170,50.363
141,1N4148WS_600V_1.avi:14.09 s,0.035,1.264,1.062,0.265,0.169,50.461
142,1N4148WS_600V_1.avi:14.19 s,0.035,1.264,1.062,0.266,0.169,50.405
143,1N4148WS_600V_1.avi:14.29 s,0.036,1.264,1.063,0.266,0.170,50.075
144,1N4148WS_600V_1.avi:14.39 s,0.035,1.264,1.063,0.266,0.169,50.227
145,1N4148WS_600V_1.avi:14.49 s,0.035,1.264,1.062,0.265,0.170,50.618
146,1N4148WS_600V_1.avi:14.59 s,0.035,1.264,1.063,0.266,0.169,50.624
147,1N4148WS_600V_1.avi:14.69 s,0.035,1.264,1.062,0.265,0.169,50.642
148,1N4148WS_600V_1.avi:14.79 s,0.035,1.264,1.063,0.266,0.169,50.581
149,1N4148WS_600V_1.avi:14.89 s,0.035,1.264,1.062,0.266,0.169,50.556
150,1N4148WS_600V_1.avi:14.99 s,0.035,1.264,1.063,0.266,0.169,50.526
151,1N4148WS_600V_1.avi:15.09 s,0.035,1.264,1.063,0.266,0.169,50.501
152,1N4148WS_600V_1.avi:15.19 s,0.035,1.264,1.063,0.266,0.169,50.525
153,1N4148WS_600V_1.avi:15.29 s,0.035,1.264,1.063,0.265,0.169,50.664
154,1N4148WS_600V_1.avi:15.39 s,0.035,1.264,1.063,0.266,0.169,50.581
155,1N4148WS_600V_1.avi:15.49 s,0.035,1.264,1.063,0.266,0.169,50.631
156,1N4148WS_600V_1.avi:15.59 s,0.035,1.264,1.063,0.266,0.169,50.525
157,1N4148WS_600V_1.avi:15.69 s,0.035,1.264,1.063,0.266,0.169,50.582
158,1N4148WS_600V_1.avi:15.79 s,0.035,1.264,1.063,0.265,0.170,50.117
159,1N4148WS_600V_1.avi:15.89 s,0.035,1.264,1.063,0.266,0.169,50.346
160,1N4148WS_600V_1.avi:15.99 s,0.035,1.264,1.063,0.266,0.169,50.581
161,1N4148WS_600V_1.avi:16.09 s,0.035,1.264,1.063,0.265,0.169,50.751
162,1N4148WS_600V_1.avi:16.19 s,0.035,1.264,1.063,0.265,0.170,50.503
163,1N4148WS_600V_1.avi:16.29 s,0.035,1.263,1.063,0.265,0.170,50.165
164,1N4148WS_600V_1.avi:16.39 s,0.035,1.264,1.063,0.266,0.169,50.500
165,1N4148WS_600V_1.avi:16.49 s,0.035,1.264,1.063,0.266,0.169,50.581
166,1N4148WS_600V_1.avi:16.59 s,0.035,1.264,1.062,0.265,0.170,50.381
167,1N4148WS_600V_1.avi:16.69 s,0.035,1.264,1.063,0.266,0.169,50.197
168,1N4148WS_600V_1.avi:16.79 s,0.035,1.264,1.063,0.266,0.169,50.334
169,1N4148WS_600V_1.avi:16.89 s,0.035,1.264,1.063,0.265,0.170,50.430
170,1N4148WS_600V_1.avi:16.99 s,0.035,1.264,1.063,0.265,0.170,50.434
171,1N4148WS_600V_1.avi:17.09 s,0.035,1.264,1.063,0.266,0.169,50.713
172,1N4148WS_600V_1.avi:17.19 s,0.035,1.264,1.063,0.265,0.169,50.651
173,1N4148WS_600V_1.avi:17.29 s,0.035,1.264,1.063,0.265,0.170,50.736
174,1N4148WS_600V_1.avi:17.39 s,0.035,1.264,1.063,0.265,0.169,50.651
175,1N4148WS_600V_1.avi:17.49 s,0.035,1.264,1.063,0.265,0.169,50.651
176,1N4148WS_600V_1.avi:17.59 s,0.036,1.264,1.063,0.266,0.170,50.477
177,1N4148WS_600V_1.avi:17.69 s,0.035,1.264,1.063,0.266,0.169,50.490
178,1N4148WS_600V_1.avi:17.79 s,0.035,1.264,1.063,0.265,0.169,50.755
179,1N4148WS_600V_1.avi:17.89 s,0.035,1.263,1.062,0.264,0.170,50.628
180,1N4148WS_600V_1.avi:17.99 s,0.035,1.264,1.062,0.264,0.171,50.339
181,1N4148WS_600V_1.avi:18.08 s,0.035,1.264,1.063,0.265,0.170,50.736
182,1N4148WS_600V_1.avi:18.18 s,0.035,1.264,1.063,0.266,0.170,50.219
183,1N4148WS_600V_1.avi:18.28 s,0.035,1.264,1.063,0.266,0.169,50.977
184,1N4148WS_600V_1.avi:18.38 s,0.035,1.263,1.062,0.264,0.171,50.298
185,1N4148WS_600V_1.avi:18.48 s,0.035,1.264,1.063,0.265,0.170,50.507
186,1N4148WS_600V_1.avi:18.58 s,0.035,1.264,1.063,0.266,0.169,50.927
187,1N4148WS_600V_1.avi:18.68 s,4.898,1.246,1.003,2.757,2.262,179.337
188,1N4148WS_600V_1.avi:18.78 s,5.026,1.236,1.017,2.789,2.295,179.994
189,1N4148WS_600V_1.avi:18.88 s,5.026,1.236,1.017,2.789,2.295,0.000
190,1N4148WS_600V_1.avi:18.98 s,5.026,1.236,1.017,2.789,2.295,0.000
191,1N4148WS_600V_1.avi:19.08 s,5.026,1.236,1.017,2.789,2.295,0.000
192,1N4148WS_600V_1.avi:19.18 s,5.026,1.236,1.017,2.789,2.295,0.000
193,1N4148WS_600V_1.avi:19.28 s,5.026,1.236,1.017,2.789,2.295,0.000
194,1N4148WS_600V_1.avi:19.38 s,5.026,1.236,1.017,2.789,2.295,0.000
195,1N4148WS_600V_1.avi:19.48 s,5.026,1.236,1.017,2.789,2.295,0.000
196,1N4148WS_600V_1.avi:19.58 s,5.026,1.236,1.017,2.789,2.295,0.000
197,1N4148WS_600V_1.avi:19.68 s,5.026,1.236,1.017,2.789,2.295,0.000
198,1N4148WS_600V_1.avi:19.78 s,5.026,1.236,1.017,2.789,2.295,0.000
199,1N4148WS_600V_1.avi:19.88 s,5.026,1.236,1.017,2.789,2.295,0.000
200,1N4148WS_600V_1.avi:19.98 s,5.026,1.236,1.017,2.789,2.295,0.000
201,1N4148WS_600V_1.avi:20.08 s,5.026,1.236,1.017,2.789,2.295,0.000
202,1N4148WS_600V_1.avi:20.18 s,5.026,1.236,1.017,2.789,2.295,0.000
203,1N4148WS_600V_1.avi:20.28 s,5.026,1.236,1.017,2.789,2.295,0.000
204,1N4148WS_600V_1.avi:20.38 s,5.026,1.236,1.017,2.789,2.295,0.000
205,1N4148WS_600V_1.avi:20.48 s,5.026,1.236,1.017,2.789,2.295,0.000
206,1N4148WS_600V_1.avi:20.58 s,5.026,1.236,1.017,2.789,2.295,0.000
207,1N4148WS_600V_1.avi:20.68 s,5.026,1.236,1.017,2.789,2.295,0.000
208,1N4148WS_600V_1.avi:20.78 s,5.026,1.236,1.017,2.789,2.295,0.000
209,1N4148WS_600V_1.avi:20.88 s,5.026,1.236,1.017,2.789,2.295,0.000
210,1N4148WS_600V_1.avi:20.98 s,5.026,1.236,1.017,2.789,2.295,0.000
211,1N4148WS_600V_1.avi:21.08 s,5.026,1.236,1.017,2.789,2.295,0.000
212,1N4148WS_600V_1.avi:21.18 s,5.026,1.236,1.017,2.789,2.295,0.000
213,1N4148WS_600V_1.avi:21.28 s,5.026,1.236,1.017,2.789,2.295,0.000
214,1N4148WS_600V_1.avi:21.38 s,5.026,1.236,1.017,2.789,2.295,0.000
215,1N4148WS_600V_1.avi:21.48 s,5.026,1.236,1.017,2.789,2.295,0.000
216,1N4148WS_600V_1.avi:21.58 s,5.026,1.236,1.017,2.789,2.295,0.000
217,1N4148WS_600V_1.avi:21.68 s,5.026,1.236,1.017,2.789,2.295,0.000
218,1N4148WS_600V_1.avi:21.78 s,5.026,1.236,1.017,2.789,2.295,0.000
219,1N4148WS_600V_1.avi:21.88 s,5.026,1.236,1.017,2.789,2.295,0.000
220,1N4148WS_600V_1.avi:21.98 s,5.026,1.236,1.017,2.789,2.295,0.000
221,1N4148WS_600V_1.avi:22.08 s,5.026,1.236,1.017,2.789,2.295,0.000
222,1N4148WS_600V_1.avi:22.18 s,5.026,1.236,1.017,2.789,2.295,0.000
223,1N4148WS_600V_1.avi:22.28 s,5.026,1.236,1.017,2.789,2.295,0.000
224,1N4148WS_600V_1.avi:22.38 s,5.026,1.236,1.017,2.789,2.295,0.000
225,1N4148WS_600V_1.avi:22.48 s,5.026,1.236,1.017,2.789,2.295,0.000
226,1N4148WS_600V_1.avi:22.58 s,5.026,1.236,1.017,2.789,2.295,0.000
227,1N4148WS_600V_1.avi:22.68 s,5.026,1.236,1.017,2.789,2.295,0.000
228,1N4148WS_600V_1.avi:22.78 s,5.026,1.236,1.017,2.789,2.295,0.000
229,1N4148WS_600V_1.avi:22.88 s,5.026,1.236,1.017,2.789,2.295,0.000
230,1N4148WS_600V_1.avi:22.98 s,5.026,1.236,1.017,2.789,2.295,0.000
231,1N4148WS_600V_1.avi:23.08 s,5.026,1.236,1.017,2.789,2.295,0.000
232,1N4148WS_600V_1.avi:23.18 s,5.026,1.236,1.017,2.789,2.295,0.000
233,1N4148WS_600V_1.avi:23.28 s,5.026,1.236,1.017,2.789,2.295,0.000
234,1N4148WS_600V_1.avi:23.38 s,5.026,1.236,1.017,2.789,2.295,0.000
235,1N4148WS_600V_1.avi:23.48 s,5.026,1.236,1.017,2.789,2.295,0.000
236,1N4148WS_600V_1.avi:23.58 s,5.026,1.236,1.017,2.789,2.295,0.000
237,1N4148WS_600V_1.avi:23.68 s,5.026,1.236,1.017,2.789,2.295,0.000
238,1N4148WS_600V_1.avi:23.78 s,5.026,1.236,1.017,2.789,2.295,0.000
239,1N4148WS_600V_1.avi:23.88 s,5.026,1.236,1.017,2.789,2.295,0.000
240,1N4148WS_600V_1.avi:23.98 s,5.026,1.236,1.017,2.789,2.295,0.000
241,1N4148WS_600V_1.avi:24.08 s,5.026,1.236,1.017,2.789,2.295,0.000
242,1N4148WS_600V_1.avi:24.18 s,5.026,1.236,1.017,2.789,2.295,0.000
243,1N4148WS_600V_1.avi:24.28 s,5.026,1.236,1.017,2.789,2.295,0.000
244,1N4148WS_600V_1.avi:24.38 s,5.026,1.236,1.017,2.789,2.295,0.000
245,1N4148WS_600V_1.avi:24.48 s,5.026,1.236,1.017,2.789,2.295,0.000
246,1N4148WS_600V_1.avi:24.58 s,5.026,1.236,1.017,2.789,2.295,0.000
247,1N4148WS_600V_1.avi:24.68 s,5.026,1.236,1.017,2.789,2.295,0.000
248,1N4148WS_600V_1.avi:24.78 s,5.026,1.236,1.017,2.789,2.295,0.000
249,1N4148WS_600V_1.avi:24.88 s,5.026,1.236,1.017,2.789,2.295,0.000
250,1N4148WS_600V_1.avi:24.98 s,5.026,1.236,1.017,2.789,2.295,0.000
251,1N4148WS_600V_1.avi:25.08 s,5.026,1.236,1.017,2.789,2.295,0.000
252,1N4148WS_600V_1.avi:25.18 s,5.026,1.236,1.017,2.789,2.295,0.000
253,1N4148WS_600V_1.avi:25.28 s,5.026,1.236,1.017,2.789,2.295,0.000
254,1N4148WS_600V_1.avi:25.38 s,5.026,1.236,1.017,2.789,2.295,0.000
255,1N4148WS_600V_1.avi:25.48 s,5.026,1.236,1.017,2.789,2.295,0.000
256,1N4148WS_600V_1.avi:25.58 s,5.026,1.236,1.017,2.789,2.295,0.000
257,1N4148WS_600V_1.avi:25.68 s,5.026,1.236,1.017,2.789,2.295,0.000
258,1N4148WS_600V_1.avi:25.78 s,5.026,1.236,1.017,2.789,2.295,0.000
259,1N4148WS_600V_1.avi:25.88 s,5.026,1.236,1.017,2.789,2.295,0.000
260,1N4148WS_600V_1.avi:25.98 s,5.026,1.236,1.017,2.789,2.295,0.000
261,1N4148WS_600V_1.avi:26.08 s,5.026,1.236,1.017,2.789,2.295,0.000
262,1N4148WS_600V_1.avi:26.18 s,5.026,1.236,1.017,2.789,2.295,0.000
263,1N4148WS_600V_1.avi:26.28 s,5.026,1.236,1.017,2.789,2.295,0.000
264,1N4148WS_600V_1.avi:26.38 s,5.026,1.236,1.017,2.789,2.295,0.000
265,1N4148WS_600V_1.avi:26.48 s,5.026,1.236,1.017,2.789,2.295,0.000
266,1N4148WS_600V_1.avi:26.58 s,5.026,1.236,1.017,2.789,2.295,0.000
267,1N4148WS_600V_1.avi:26.68 s,5.026,1.236,1.017,2.789,2.295,0.000
268,1N4148WS_600V_1.avi:26.78 s,5.026,1.236,1.017,2.789,2.295,0.000
269,1N4148WS_600V_1.avi:26.88 s,5.026,1.236,1.017,2.789,2.295,0.000
270,1N4148WS_600V_1.avi:26.98 s,5.026,1.236,1.017,2.789,2.295,0.000
271,1N4148WS_600V_1.avi:27.08 s,5.026,1.236,1.017,2.789,2.295,0.000
272,1N4148WS_600V_1.avi:27.18 s,5.026,1.236,1.017,2.789,2.295,0.000
273,1N4148WS_600V_1.avi:27.28 s,5.026,1.236,1.017,2.789,2.295,0.000
274,1N4148WS_600V_1.avi:27.38 s,5.026,1.236,1.017,2.789,2.295,0.000
275,1N4148WS_600V_1.avi:27.48 s,5.026,1.236,1.017,2.789,2.295,0.000
276,1N4148WS_600V_1.avi:27.58 s,5.026,1.236,1.017,2.789,2.295,0.000
277,1N4148WS_600V_1.avi:27.68 s,5.026,1.236,1.017,2.789,2.295,0.000
278,1N4148WS_600V_1.avi:27.78 s,5.026,1.236,1.017,2.789,2.295,0.000
279,1N4148WS_600V_1.avi:27.88 s,5.026,1.236,1.017,2.789,2.295,0.000
280,1N4148WS_600V_1.avi:27.98 s,5.026,1.236,1.017,2.789,2.295,0.000
281,1N4148WS_600V_1.avi:28.08 s,5.026,1.236,1.017,2.789,2.295,0.000
282,1N4148WS_600V_1.avi:28.18 s,5.026,1.236,1.017,2.789,2.295,0.000
283,1N4148WS_600V_1.avi:28.28 s,5.026,1.236,1.017,2.789,2.295,0.000
284,1N4148WS_600V_1.avi:28.38 s,5.026,1.236,1.017,2.789,2.295,0.000
285,1N4148WS_600V_1.avi:28.48 s,5.026,1.236,1.017,2.789,2.295,0.000
286,1N4148WS_600V_1.avi:28.58 s,5.026,1.236,1.017,2.789,2.295,0.000
287,1N4148WS_600V_1.avi:28.68 s,5.026,1.236,1.017,2.789,2.295,0.000
288,1N4148WS_600V_1.avi:28.78 s,5.026,1.236,1.017,2.789,2.295,0.000
289,1N4148WS_600V_1.avi:28.88 s,5.026,1.236,1.017,2.789,2.295,0.000
290,1N4148WS_600V_1.avi:28.98 s,5.026,1.236,1.017,2.789,2.295,0.000
291,1N4148WS_600V_1.avi:29.08 s,5.026,1.236,1.017,2.789,2.295,0.000
292,1N4148WS_600V_1.avi:29.18 s,5.026,1.236,1.017,2.789,2.295,0.000
293,1N4148WS_600V_1.avi:29.28 s,5.026,1.236,1.017,2.789,2.295,0.000
294,1N4148WS_600V_1.avi:29.38 s,5.026,1.236,1.017,2.789,2.295,0.000
295,1N4148WS_600V_1.avi:29.48 s,5.026,1.236,1.017,2.789,2.295,0.000
296,1N4148WS_600V_1.avi:29.58 s,5.026,1.236,1.017,2.789,2.295,0.000
