Frame,Label,Area,XM,YM,Major,Minor,Angle
33,1N4148WS_400V_5.avi:2.20 s,0.036,1.272,0.794,0.275,0.166,111.399
34,1N4148WS_400V_5.avi:2.26 s,0.036,1.267,0.800,0.275,0.166,110.664
35,1N4148WS_400V_5.avi:2.33 s,0.036,1.264,0.809,0.276,0.166,110.147
36,1N4148WS_400V_5.avi:2.40 s,0.036,1.260,0.818,0.277,0.166,109.884
37,1N4148WS_400V_5.avi:2.46 s,0.036,1.257,0.831,0.275,0.167,110.745
38,1N4148WS_400V_5.avi:2.53 s,0.036,1.256,0.845,0.274,0.166,110.237
39,1N4148WS_400V_5.avi:2.60 s,0.036,1.252,0.859,0.275,0.167,109.756
40,1N4148WS_400V_5.avi:2.66 s,0.036,1.248,0.874,0.275,0.165,109.280
41,1N4148WS_400V_5.avi:2.73 s,0.036,1.244,0.889,0.274,0.166,108.368
42,1N4148WS_400V_5.avi:2.80 s,0.036,1.240,0.903,0.275,0.166,107.874
43,1N4148WS_400V_5.avi:2.86 s,0.036,1.238,0.917,0.275,0.165,107.251
44,1N4148WS_400V_5.avi:2.93 s,0.035,1.235,0.930,0.275,0.164,107.201
45,1N4148WS_400V_5.avi:3.00 s,0.036,1.233,0.941,0.276,0.165,108.449
46,1N4148WS_400V_5.avi:3.06 s,0.036,1.233,0.951,0.274,0.166,108.973
47,1N4148WS_400V_5.avi:3.13 s,0.036,1.232,0.959,0.276,0.165,109.645
48,1N4148WS_400V_5.avi:3.20 s,0.036,1.232,0.965,0.274,0.165,111.008
49,1N4148WS_400V_5.avi:3.26 s,0.036,1.232,0.968,0.275,0.165,110.678
50,1N4148WS_400V_5.avi:3.33 s,0.036,1.233,0.969,0.276,0.165,111.051
51,1N4148WS_400V_5.avi:3.40 s,0.036,1.235,0.968,0.275,0.165,110.740
52,1N4148WS_400V_5.avi:3.46 s,0.036,1.237,0.964,0.274,0.165,111.071
53,1N4148WS_400V_5.avi:3.53 s,0.036,1.238,0.958,0.275,0.166,111.879
54,1N4148WS_400V_5.avi:3.60 s,0.036,1.241,0.951,0.275,0.165,112.082
55,1N4148WS_400V_5.avi:3.66 s,0.036,1.242,0.941,0.275,0.165,112.176
56,1N4148WS_400V_5.avi:3.73 s,0.036,1.243,0.929,0.276,0.165,112.736
57,1N4148WS_400V_5.avi:3.80 s,0.036,1.243,0.915,0.276,0.165,113.164
58,1N4148WS_400V_5.avi:3.86 s,0.036,1.242,0.897,0.275,0.165,112.416
59,1N4148WS_400V_5.avi:3.93 s,0.036,1.241,0.878,0.277,0.164,111.037
60,1N4148WS_400V_5.avi:4.00 s,0.036,1.239,0.858,0.277,0.165,110.049
61,1N4148WS_400V_5.avi:4.06 s,0.036,1.239,0.840,0.275,0.166,109.719
62,1N4148WS_400V_5.avi:4.13 s,0.036,1.240,0.823,0.277,0.165,109.156
63,1N4148WS_400V_5.avi:4.20 s,0.036,1.240,0.810,0.276,0.165,108.619
64,1N4148WS_400V_5.avi:4.26 s,0.036,1.243,0.800,0.276,0.165,108.659
65,1N4148WS_400V_5.avi:4.33 s,0.036,1.246,0.794,0.276,0.165,108.866
66,1N4148WS_400V_5.avi:4.39 s,0.036,1.250,0.789,0.277,0.166,108.651
67,1N4148WS_400V_5.avi:4.46 s,0.036,1.255,0.789,0.277,0.166,108.163
68,1N4148WS_400V_5.avi:4.53 s,0.036,1.261,0.792,0.276,0.166,108.115
69,1N4148WS_400V_5.avi:4.59 s,0.036,1.269,0.798,0.277,0.164,107.882
70,1N4148WS_400V_5.avi:4.66 s,0.036,1.277,0.807,0.276,0.165,106.907
71,1N4148WS_400V_5.avi:4.73 s,0.036,1.287,0.817,0.276,0.166,107.558
72,1N4148WS_400V_5.avi:4.79 s,0.036,1.295,0.827,0.277,0.166,107.837
73,1N4148WS_400V_5.avi:4.86 s,0.036,1.304,0.839,0.276,0.166,107.640
74,1N4148WS_400V_5.avi:4.93 s,0.036,1.312,0.850,0.275,0.165,107.228
75,1N4148WS_400V_5.avi:4.99 s,0.036,1.320,0.859,0.276,0.166,107.563
76,1N4148WS_400V_5.avi:5.06 s,0.036,1.327,0.868,0.277,0.166,107.436
77,1N4148WS_400V_5.avi:5.13 s,0.036,1.333,0.875,0.276,0.165,106.528
78,1N4148WS_400V_5.avi:5.19 s,0.036,1.338,0.883,0.275,0.165,106.425
79,1N4148WS_400V_5.avi:5.26 s,0.036,1.343,0.891,0.276,0.164,105.405
80,1N4148WS_400V_5.avi:5.33 s,0.036,1.348,0.899,0.274,0.166,104.630
81,1N4148WS_400V_5.avi:5.39 s,0.036,1.353,0.907,0.277,0.166,104.088
82,1N4148WS_400V_5.avi:5.46 s,0.036,1.356,0.912,0.275,0.166,103.783
83,1N4148WS_400V_5.avi:5.53 s,0.036,1.358,0.916,0.275,0.165,103.933
84,1N4148WS_400V_5.avi:5.59 s,0.036,1.362,0.917,0.275,0.165,104.368
85,1N4148WS_400V_5.avi:5.66 s,0.036,1.366,0.916,0.277,0.165,104.962
86,1N4148WS_400V_5.avi:5.73 s,0.036,1.367,0.914,0.275,0.166,105.909
87,1N4148WS_400V_5.avi:5.79 s,0.036,1.372,0.909,0.275,0.164,107.481
88,1N4148WS_400V_5.avi:5.86 s,0.036,1.370,0.901,0.275,0.165,108.389
89,1N4148WS_400V_5.avi:5.93 s,0.036,1.372,0.891,0.276,0.165,108.347
90,1N4148WS_400V_5.avi:5.99 s,0.036,1.369,0.883,0.275,0.165,109.114
91,1N4148WS_400V_5.avi:6.06 s,0.036,1.370,0.872,0.275,0.166,108.310
92,1N4148WS_400V_5.avi:6.13 s,0.036,1.365,0.858,0.276,0.166,108.044
93,1N4148WS_400V_5.avi:6.19 s,0.036,1.363,0.848,0.275,0.165,108.191
94,1N4148WS_400V_5.avi:6.26 s,0.036,1.357,0.834,0.277,0.165,108.197
95,1N4148WS_400V_5.avi:6.33 s,0.036,1.352,0.821,0.275,0.165,108.021
96,1N4148WS_400V_5.avi:6.39 s,0.036,1.349,0.807,0.276,0.165,108.724
97,1N4148WS_400V_5.avi:6.46 s,0.035,1.343,0.793,0.273,0.165,109.657
98,1N4148WS_400V_5.avi:6.53 s,0.036,1.340,0.778,0.275,0.166,110.275
99,1N4148WS_400V_5.avi:6.59 s,0.036,1.333,0.766,0.276,0.165,110.084
100,1N4148WS_400V_5.avi:6.66 s,0.036,1.330,0.757,0.275,0.165,109.762
101,1N4148WS_400V_5.avi:6.73 s,0.036,1.329,0.750,0.276,0.166,109.546
102,1N4148WS_400V_5.avi:6.79 s,0.036,1.322,0.738,0.275,0.165,109.598
103,1N4148WS_400V_5.avi:6.86 s,0.036,1.324,0.729,0.276,0.165,109.590
104,1N4148WS_400V_5.avi:6.93 s,0.036,1.321,0.721,0.276,0.166,109.279
105,1N4148WS_400V_5.avi:6.99 s,0.036,1.323,0.716,0.275,0.165,109.523
106,1N4148WS_400V_5.avi:7.06 s,0.036,1.326,0.714,0.276,0.165,110.475
107,1N4148WS_400V_5.avi:7.13 s,0.036,1.328,0.711,0.276,0.165,110.910
108,1N4148WS_400V_5.avi:7.19 s,0.036,1.333,0.711,0.274,0.165,110.481
109,1N4148WS_400V_5.avi:7.26 s,0.036,1.334,0.709,0.275,0.165,111.125
110,1N4148WS_400V_5.avi:7.32 s,0.036,1.340,0.711,0.274,0.165,110.718
111,1N4148WS_400V_5.avi:7.39 s,0.036,1.342,0.712,0.275,0.166,110.754
112,1N4148WS_400V_5.avi:7.46 s,0.036,1.347,0.714,0.276,0.165,110.476
113,1N4148WS_400V_5.avi:7.52 s,0.036,1.351,0.719,0.275,0.165,110.106
114,1N4148WS_400V_5.avi:7.59 s,0.036,1.354,0.723,0.276,0.165,110.157
115,1N4148WS_400V_5.avi:7.66 s,0.036,1.360,0.729,0.275,0.165,109.625
116,1N4148WS_400V_5.avi:7.72 s,0.036,1.363,0.736,0.274,0.165,108.876
117,1N4148WS_400V_5.avi:7.79 s,0.036,1.367,0.741,0.277,0.165,108.863
118,1N4148WS_400V_5.avi:7.86 s,0.036,1.370,0.748,0.275,0.167,107.758
119,1N4148WS_400V_5.avi:7.92 s,0.036,1.373,0.755,0.278,0.165,108.191
120,1N4148WS_400V_5.avi:7.99 s,0.036,1.376,0.762,0.277,0.166,108.565
121,1N4148WS_400V_5.avi:8.06 s,0.036,1.376,0.768,0.278,0.166,108.915
122,1N4148WS_400V_5.avi:8.12 s,0.036,1.379,0.777,0.275,0.166,108.563
123,1N4148WS_400V_5.avi:8.19 s,0.036,1.378,0.784,0.275,0.165,108.278
124,1N4148WS_400V_5.avi:8.26 s,0.036,1.378,0.792,0.276,0.166,108.331
125,1N4148WS_400V_5.avi:8.32 s,0.036,1.377,0.798,0.276,0.166,107.892
126,1N4148WS_400V_5.avi:8.39 s,0.036,1.374,0.806,0.276,0.165,106.904
127,1N4148WS_400V_5.avi:8.46 s,0.036,1.371,0.812,0.276,0.166,107.612
128,1N4148WS_400V_5.avi:8.52 s,0.036,1.366,0.819,0.275,0.165,107.725
129,1N4148WS_400V_5.avi:8.59 s,0.036,1.362,0.825,0.275,0.166,107.957
130,1N4148WS_400V_5.avi:8.66 s,0.036,1.356,0.831,0.274,0.166,108.104
131,1N4148WS_400V_5.avi:8.72 s,0.036,1.349,0.835,0.273,0.166,109.147
132,1N4148WS_400V_5.avi:8.79 s,0.036,1.341,0.840,0.276,0.165,109.197
133,1N4148WS_400V_5.avi:8.86 s,0.036,1.333,0.843,0.278,0.166,109.081
134,1N4148WS_400V_5.avi:8.92 s,0.036,1.326,0.848,0.274,0.166,109.924
135,1N4148WS_400V_5.avi:8.99 s,0.036,1.317,0.851,0.276,0.164,108.955
136,1N4148WS_400V_5.avi:9.06 s,0.036,1.309,0.854,0.275,0.165,109.693
137,1N4148WS_400V_5.avi:9.12 s,0.036,1.300,0.856,0.276,0.167,109.638
138,1N4148WS_400V_5.avi:9.19 s,0.036,1.292,0.857,0.278,0.167,109.191
139,1N4148WS_400V_5.avi:9.26 s,0.036,1.284,0.859,0.276,0.165,109.675
140,1N4148WS_400V_5.avi:9.32 s,0.036,1.277,0.859,0.276,0.165,109.246
141,1N4148WS_400V_5.avi:9.39 s,0.036,1.271,0.861,0.277,0.165,109.830
142,1N4148WS_400V_5.avi:9.46 s,0.036,1.265,0.860,0.275,0.166,110.075
143,1N4148WS_400V_5.avi:9.52 s,0.036,1.260,0.860,0.277,0.165,110.598
144,1N4148WS_400V_5.avi:9.59 s,0.036,1.256,0.860,0.275,0.165,110.311
145,1N4148WS_400V_5.avi:9.66 s,0.036,1.253,0.861,0.275,0.165,110.782
146,1N4148WS_400V_5.avi:9.72 s,0.036,1.251,0.861,0.274,0.166,110.789
147,1N4148WS_400V_5.avi:9.79 s,0.036,1.250,0.862,0.274,0.165,111.064
148,1N4148WS_400V_5.avi:9.86 s,0.035,1.250,0.862,0.274,0.165,111.362
149,1N4148WS_400V_5.avi:9.92 s,0.036,1.250,0.864,0.276,0.165,111.929
150,1N4148WS_400V_5.avi:9.99 s,0.036,1.252,0.865,0.276,0.165,111.806
151,1N4148WS_400V_5.avi:10.06 s,0.036,1.254,0.868,0.275,0.165,111.933
152,1N4148WS_400V_5.avi:10.12 s,0.035,1.256,0.870,0.274,0.165,112.132
153,1N4148WS_400V_5.avi:10.19 s,0.036,1.259,0.873,0.276,0.165,111.806
154,1N4148WS_400V_5.avi:10.25 s,0.036,1.262,0.876,0.275,0.165,111.892
155,1N4148WS_400V_5.avi:10.32 s,0.036,1.265,0.878,0.277,0.165,111.085
156,1N4148WS_400V_5.avi:10.39 s,0.036,1.268,0.882,0.275,0.165,111.481
157,1N4148WS_400V_5.avi:10.45 s,0.036,1.272,0.886,0.277,0.166,110.838
158,1N4148WS_400V_5.avi:10.52 s,0.036,1.276,0.891,0.276,0.165,111.149
159,1N4148WS_400V_5.avi:10.59 s,0.036,1.280,0.897,0.275,0.165,111.575
160,1N4148WS_400V_5.avi:10.65 s,0.036,1.284,0.902,0.274,0.165,111.569
161,1N4148WS_400V_5.avi:10.72 s,0.036,1.287,0.908,0.276,0.165,110.794
162,1N4148WS_400V_5.avi:10.79 s,0.036,1.290,0.913,0.276,0.165,110.983
163,1N4148WS_400V_5.avi:10.85 s,0.036,1.293,0.918,0.274,0.165,110.903
164,1N4148WS_400V_5.avi:10.92 s,0.036,1.295,0.922,0.277,0.166,110.314
165,1N4148WS_400V_5.avi:10.99 s,0.036,1.297,0.926,0.277,0.164,109.758
166,1N4148WS_400V_5.avi:11.05 s,0.036,1.300,0.928,0.277,0.165,110.192
167,1N4148WS_400V_5.avi:11.12 s,0.036,1.302,0.931,0.275,0.165,110.016
168,1N4148WS_400V_5.avi:11.19 s,0.036,1.304,0.935,0.276,0.165,110.600
169,1N4148WS_400V_5.avi:11.25 s,0.036,1.307,0.937,0.274,0.166,110.830
170,1N4148WS_400V_5.avi:11.32 s,0.036,1.308,0.940,0.277,0.165,111.024
171,1N4148WS_400V_5.avi:11.39 s,0.036,1.310,0.942,0.277,0.165,111.040
172,1N4148WS_400V_5.avi:11.45 s,0.036,1.311,0.943,0.275,0.165,112.026
173,1N4148WS_400V_5.avi:11.52 s,0.036,1.312,0.945,0.276,0.164,111.900
174,1N4148WS_400V_5.avi:11.59 s,0.036,1.313,0.946,0.276,0.165,111.630
175,1N4148WS_400V_5.avi:11.65 s,0.036,1.313,0.946,0.276,0.166,111.277
176,1N4148WS_400V_5.avi:11.72 s,0.036,1.314,0.946,0.277,0.166,111.246
177,1N4148WS_400V_5.avi:11.79 s,0.036,1.314,0.946,0.276,0.166,111.229
178,1N4148WS_400V_5.avi:11.85 s,0.036,1.314,0.946,0.276,0.166,111.328
179,1N4148WS_400V_5.avi:11.92 s,0.036,1.314,0.947,0.275,0.166,111.096
180,1N4148WS_400V_5.avi:11.99 s,0.036,1.313,0.950,0.275,0.166,111.500
181,1N4148WS_400V_5.avi:12.05 s,0.036,1.313,0.951,0.275,0.165,111.570
182,1N4148WS_400V_5.avi:12.12 s,0.036,1.312,0.955,0.275,0.166,111.296
183,1N4148WS_400V_5.avi:12.19 s,0.036,1.311,0.957,0.276,0.166,111.148
184,1N4148WS_400V_5.avi:12.25 s,0.036,1.311,0.961,0.276,0.165,111.448
185,1N4148WS_400V_5.avi:12.32 s,0.036,1.311,0.965,0.275,0.165,111.622
186,1N4148WS_400V_5.avi:12.39 s,0.036,1.311,0.969,0.276,0.165,111.854
187,1N4148WS_400V_5.avi:12.45 s,0.036,1.311,0.973,0.276,0.166,112.397
188,1N4148WS_400V_5.avi:12.52 s,0.036,1.312,0.976,0.276,0.165,113.100
189,1N4148WS_400V_5.avi:12.59 s,0.036,1.312,0.977,0.276,0.165,113.492
190,1N4148WS_400V_5.avi:12.65 s,0.036,1.311,0.978,0.275,0.165,113.449
191,1N4148WS_400V_5.avi:12.72 s,0.036,1.310,0.975,0.277,0.165,112.956
192,1N4148WS_400V_5.avi:12.79 s,0.036,1.309,0.972,0.275,0.166,112.286
193,1N4148WS_400V_5.avi:12.85 s,0.036,1.310,0.968,0.276,0.166,111.565
194,1N4148WS_400V_5.avi:12.92 s,0.036,1.311,0.964,0.276,0.165,111.204
195,1N4148WS_400V_5.avi:12.99 s,0.036,1.313,0.960,0.276,0.166,111.117
196,1N4148WS_400V_5.avi:13.05 s,0.036,1.316,0.956,0.275,0.165,110.776
197,1N4148WS_400V_5.avi:13.12 s,0.036,1.320,0.952,0.275,0.166,110.411
198,1N4148WS_400V_5.avi:13.18 s,0.036,1.327,0.948,0.275,0.165,110.793
199,1N4148WS_400V_5.avi:13.25 s,0.036,1.332,0.947,0.275,0.165,111.788
200,1N4148WS_400V_5.avi:13.32 s,0.036,1.340,0.946,0.276,0.165,113.178
201,1N4148WS_400V_5.avi:13.38 s,0.036,1.348,0.946,0.275,0.165,115.102
202,1N4148WS_400V_5.avi:13.45 s,0.036,1.356,0.949,0.276,0.166,115.218
203,1N4148WS_400V_5.avi:13.52 s,0.036,1.364,0.951,0.275,0.166,113.831
204,1N4148WS_400V_5.avi:13.58 s,0.036,1.370,0.953,0.275,0.166,113.290
205,1N4148WS_400V_5.avi:13.65 s,0.036,1.376,0.956,0.276,0.165,113.752
206,1N4148WS_400V_5.avi:13.72 s,0.035,1.382,0.961,0.275,0.164,115.214
207,1N4148WS_400V_5.avi:13.78 s,0.036,1.387,0.967,0.277,0.164,116.951
208,1N4148WS_400V_5.avi:13.85 s,0.036,1.392,0.976,0.275,0.165,118.300
209,1N4148WS_400V_5.avi:13.92 s,0.036,1.397,0.986,0.275,0.165,119.517
210,1N4148WS_400V_5.avi:13.98 s,0.036,1.402,0.998,0.275,0.166,118.896
211,1N4148WS_400V_5.avi:14.05 s,0.036,1.406,1.011,0.275,0.165,119.021
212,1N4148WS_400V_5.avi:14.12 s,0.036,1.410,1.022,0.277,0.164,118.768
213,1N4148WS_400V_5.avi:14.18 s,0.036,1.413,1.034,0.275,0.165,118.685
214,1N4148WS_400V_5.avi:14.25 s,0.036,1.415,1.044,0.278,0.165,119.194
215,1N4148WS_400V_5.avi:14.32 s,0.036,1.416,1.052,0.275,0.165,119.169
216,1N4148WS_400V_5.avi:14.38 s,0.036,1.416,1.057,0.277,0.164,119.067
217,1N4148WS_400V_5.avi:14.45 s,0.036,1.414,1.061,0.274,0.166,119.027
218,1N4148WS_400V_5.avi:14.52 s,0.036,1.411,1.061,0.276,0.165,118.358
219,1N4148WS_400V_5.avi:14.58 s,0.036,1.407,1.061,0.277,0.165,117.924
220,1N4148WS_400V_5.avi:14.65 s,0.036,1.401,1.057,0.276,0.165,117.426
221,1N4148WS_400V_5.avi:14.72 s,0.036,1.392,1.051,0.275,0.165,117.463
222,1N4148WS_400V_5.avi:14.78 s,0.036,1.381,1.043,0.277,0.165,117.416
223,1N4148WS_400V_5.avi:14.85 s,0.036,1.368,1.033,0.276,0.164,117.633
224,1N4148WS_400V_5.avi:14.92 s,0.036,1.353,1.023,0.276,0.164,118.036
225,1N4148WS_400V_5.avi:14.98 s,0.036,1.336,1.011,0.275,0.164,117.632
226,1N4148WS_400V_5.avi:15.05 s,0.036,1.318,1.002,0.275,0.165,117.783
227,1N4148WS_400V_5.avi:15.12 s,0.035,1.299,0.993,0.275,0.164,116.297
228,1N4148WS_400V_5.avi:15.18 s,0.036,1.283,0.989,0.276,0.165,113.680
229,1N4148WS_400V_5.avi:15.25 s,0.036,1.270,0.989,0.277,0.165,111.656
230,1N4148WS_400V_5.avi:15.32 s,0.036,1.259,0.992,0.277,0.164,110.790
231,1N4148WS_400V_5.avi:15.38 s,0.036,1.251,0.996,0.276,0.166,108.745
232,1N4148WS_400V_5.avi:15.45 s,0.036,1.246,1.001,0.275,0.166,108.143
233,1N4148WS_400V_5.avi:15.52 s,0.036,1.243,1.005,0.275,0.164,106.618
234,1N4148WS_400V_5.avi:15.58 s,0.036,1.243,1.008,0.275,0.164,106.560
235,1N4148WS_400V_5.avi:15.65 s,0.036,1.246,1.010,0.275,0.166,107.327
236,1N4148WS_400V_5.avi:15.72 s,0.036,1.252,1.011,0.276,0.166,107.818
237,1N4148WS_400V_5.avi:15.78 s,0.036,1.260,1.010,0.275,0.165,108.286
238,1N4148WS_400V_5.avi:15.85 s,0.036,1.270,1.008,0.276,0.166,108.788
239,1N4148WS_400V_5.avi:15.92 s,0.036,1.281,1.005,0.274,0.165,109.128
240,1N4148WS_400V_5.avi:15.98 s,0.036,1.295,0.999,0.274,0.166,109.539
241,1N4148WS_400V_5.avi:16.05 s,0.036,1.309,0.991,0.275,0.165,109.766
242,1N4148WS_400V_5.avi:16.11 s,0.036,1.323,0.982,0.275,0.165,109.377
243,1N4148WS_400V_5.avi:16.18 s,0.036,1.337,0.973,0.274,0.166,110.098
244,1N4148WS_400V_5.avi:16.25 s,0.036,1.351,0.961,0.276,0.165,110.901
245,1N4148WS_400V_5.avi:16.31 s,0.036,1.363,0.949,0.275,0.166,111.674
246,1N4148WS_400V_5.avi:16.38 s,0.036,1.374,0.935,0.277,0.165,112.253
247,1N4148WS_400V_5.avi:16.45 s,0.036,1.384,0.923,0.274,0.166,111.735
248,1N4148WS_400V_5.avi:16.51 s,0.036,1.393,0.913,0.275,0.165,112.089
249,1N4148WS_400V_5.avi:16.58 s,0.036,1.402,0.905,0.276,0.166,112.572
250,1N4148WS_400V_5.avi:16.65 s,0.036,1.410,0.900,0.276,0.165,112.362
251,1N4148WS_400V_5.avi:16.71 s,0.036,1.418,0.896,0.275,0.165,111.462
252,1N4148WS_400V_5.avi:16.78 s,0.036,1.425,0.895,0.275,0.166,109.983
253,1N4148WS_400V_5.avi:16.85 s,0.036,1.433,0.895,0.274,0.166,109.368
254,1N4148WS_400V_5.avi:16.91 s,0.036,1.441,0.899,0.276,0.165,108.831
255,1N4148WS_400V_5.avi:16.98 s,0.036,1.450,0.905,0.275,0.166,109.963
256,1N4148WS_400V_5.avi:17.05 s,0.036,1.459,0.913,0.277,0.166,110.332
257,1N4148WS_400V_5.avi:17.11 s,0.036,1.467,0.922,0.277,0.165,111.557
258,1N4148WS_400V_5.avi:17.18 s,0.036,1.475,0.932,0.276,0.166,112.408
259,1N4148WS_400V_5.avi:17.25 s,0.035,1.483,0.943,0.274,0.165,112.681
260,1N4148WS_400V_5.avi:17.31 s,0.036,1.489,0.955,0.276,0.166,111.613
261,1N4148WS_400V_5.avi:17.38 s,0.036,1.494,0.966,0.276,0.165,110.847
262,1N4148WS_400V_5.avi:17.45 s,0.036,1.499,0.978,0.275,0.165,111.220
263,1N4148WS_400V_5.avi:17.51 s,0.036,1.502,0.988,0.276,0.165,111.425
264,1N4148WS_400V_5.avi:17.58 s,0.036,1.505,0.997,0.276,0.165,110.970
265,1N4148WS_400V_5.avi:17.65 s,0.036,1.506,1.003,0.276,0.166,110.536
266,1N4148WS_400V_5.avi:17.71 s,0.036,1.507,1.007,0.275,0.165,110.435
267,1N4148WS_400V_5.avi:17.78 s,0.036,1.507,1.010,0.276,0.165,109.244
268,1N4148WS_400V_5.avi:17.85 s,0.036,1.506,1.010,0.276,0.165,110.176
269,1N4148WS_400V_5.avi:17.91 s,0.036,1.503,1.009,0.274,0.166,110.751
270,1N4148WS_400V_5.avi:17.98 s,0.036,1.501,1.007,0.277,0.164,111.309
271,1N4148WS_400V_5.avi:18.05 s,0.036,1.499,1.005,0.274,0.165,112.016
272,1N4148WS_400V_5.avi:18.11 s,0.036,1.497,1.002,0.276,0.165,112.456
273,1N4148WS_400V_5.avi:18.18 s,0.036,1.493,1.000,0.275,0.166,111.980
274,1N4148WS_400V_5.avi:18.25 s,0.036,1.490,0.998,0.277,0.164,111.094
275,1N4148WS_400V_5.avi:18.31 s,0.036,1.486,0.995,0.277,0.165,109.872
276,1N4148WS_400V_5.avi:18.38 s,0.036,1.481,0.991,0.276,0.165,109.617
277,1N4148WS_400V_5.avi:18.45 s,0.036,1.477,0.987,0.276,0.164,109.019
278,1N4148WS_400V_5.avi:18.51 s,0.036,1.471,0.982,0.276,0.166,108.159
279,1N4148WS_400V_5.avi:18.58 s,0.036,1.466,0.975,0.275,0.166,107.899
280,1N4148WS_400V_5.avi:18.65 s,0.036,1.460,0.967,0.274,0.166,108.053
281,1N4148WS_400V_5.avi:18.71 s,0.036,1.457,0.958,0.274,0.166,108.875
282,1N4148WS_400V_5.avi:18.78 s,0.036,1.453,0.948,0.276,0.165,108.019
283,1N4148WS_400V_5.avi:18.84 s,0.036,1.452,0.940,0.275,0.165,108.630
284,1N4148WS_400V_5.avi:18.91 s,0.036,1.452,0.932,0.277,0.165,109.381
285,1N4148WS_400V_5.avi:18.98 s,0.036,1.453,0.926,0.276,0.165,109.391
286,1N4148WS_400V_5.avi:19.04 s,0.036,1.454,0.921,0.277,0.165,109.749
287,1N4148WS_400V_5.avi:19.11 s,0.036,1.457,0.918,0.274,0.165,110.760
288,1N4148WS_400V_5.avi:19.18 s,0.036,1.460,0.917,0.276,0.165,111.020
289,1N4148WS_400V_5.avi:19.24 s,0.036,1.464,0.919,0.276,0.166,111.361
290,1N4148WS_400V_5.avi:19.31 s,0.036,1.468,0.923,0.278,0.164,111.945
291,1N4148WS_400V_5.avi:19.38 s,0.036,1.472,0.928,0.276,0.165,112.187
292,1N4148WS_400V_5.avi:19.44 s,0.036,1.475,0.933,0.276,0.165,111.908
293,1N4148WS_400V_5.avi:19.51 s,0.036,1.477,0.938,0.277,0.165,112.908
294,1N4148WS_400V_5.avi:19.58 s,0.036,1.479,0.941,0.274,0.166,112.353
295,1N4148WS_400V_5.avi:19.64 s,0.036,1.479,0.942,0.276,0.164,112.010
296,1N4148WS_400V_5.avi:19.71 s,0.036,1.478,0.942,0.275,0.165,111.855
