Frame,Label,Area,XM,YM,Major,Minor,Angle
109,1N4148WS_500V_3.avi:7.26 s,0.034,1.376,0.730,0.264,0.162,70.536
110,1N4148WS_500V_3.avi:7.33 s,0.033,1.359,0.763,0.263,0.162,70.123
111,1N4148WS_500V_3.avi:7.40 s,0.033,1.346,0.788,0.264,0.161,72.243
112,1N4148WS_500V_3.avi:7.46 s,0.034,1.334,0.807,0.263,0.162,74.329
113,1N4148WS_500V_3.avi:7.53 s,0.034,1.326,0.823,0.264,0.162,74.082
114,1N4148WS_500V_3.avi:7.60 s,0.034,1.324,0.838,0.263,0.162,70.197
115,1N4148WS_500V_3.avi:7.66 s,0.033,1.323,0.855,0.263,0.161,70.089
116,1N4148WS_500V_3.avi:7.73 s,0.034,1.323,0.872,0.264,0.162,72.969
117,1N4148WS_500V_3.avi:7.80 s,0.034,1.325,0.887,0.265,0.162,75.988
118,1N4148WS_500V_3.avi:7.86 s,0.034,1.330,0.903,0.264,0.162,76.224
119,1N4148WS_500V_3.avi:7.93 s,0.034,1.336,0.916,0.264,0.162,74.536
120,1N4148WS_500V_3.avi:8.00 s,0.033,1.344,0.930,0.265,0.161,71.048
121,1N4148WS_500V_3.avi:8.06 s,0.033,1.352,0.946,0.264,0.161,70.499
122,1N4148WS_500V_3.avi:8.13 s,0.034,1.361,0.962,0.263,0.162,70.320
123,1N4148WS_500V_3.avi:8.20 s,0.033,1.372,0.977,0.264,0.162,70.899
124,1N4148WS_500V_3.avi:8.26 s,0.033,1.384,0.992,0.263,0.162,71.507
125,1N4148WS_500V_3.avi:8.33 s,0.033,1.395,1.009,0.264,0.161,72.276
126,1N4148WS_500V_3.avi:8.40 s,0.033,1.405,1.027,0.263,0.162,71.751
127,1N4148WS_500V_3.avi:8.46 s,0.033,1.414,1.050,0.263,0.161,72.804
128,1N4148WS_500V_3.avi:8.53 s,0.033,1.422,1.076,0.265,0.161,72.945
129,1N4148WS_500V_3.avi:8.60 s,0.033,1.431,1.102,0.264,0.162,73.368
130,1N4148WS_500V_3.avi:8.66 s,0.034,1.439,1.126,0.264,0.162,73.351
131,1N4148WS_500V_3.avi:8.73 s,0.033,1.447,1.146,0.263,0.161,73.500
132,1N4148WS_500V_3.avi:8.80 s,0.033,1.456,1.162,0.264,0.161,73.787
133,1N4148WS_500V_3.avi:8.86 s,0.034,1.465,1.173,0.264,0.162,74.859
134,1N4148WS_500V_3.avi:8.93 s,0.033,1.473,1.177,0.264,0.161,74.893
135,1N4148WS_500V_3.avi:9.00 s,0.033,1.479,1.175,0.263,0.161,75.375
136,1N4148WS_500V_3.avi:9.06 s,0.034,1.484,1.168,0.263,0.162,75.819
137,1N4148WS_500V_3.avi:9.13 s,0.034,1.489,1.157,0.265,0.161,75.237
138,1N4148WS_500V_3.avi:9.20 s,0.034,1.492,1.144,0.265,0.161,75.502
139,1N4148WS_500V_3.avi:9.26 s,0.033,1.494,1.128,0.263,0.162,74.480
140,1N4148WS_500V_3.avi:9.33 s,0.034,1.494,1.111,0.265,0.161,74.274
141,1N4148WS_500V_3.avi:9.40 s,0.034,1.492,1.092,0.265,0.161,73.966
142,1N4148WS_500V_3.avi:9.46 s,0.034,1.488,1.073,0.264,0.162,73.776
143,1N4148WS_500V_3.avi:9.53 s,0.033,1.485,1.050,0.264,0.161,73.107
144,1N4148WS_500V_3.avi:9.60 s,0.033,1.482,1.023,0.265,0.161,73.618
145,1N4148WS_500V_3.avi:9.66 s,0.034,1.479,0.993,0.265,0.161,73.337
146,1N4148WS_500V_3.avi:9.73 s,0.034,1.476,0.962,0.265,0.162,74.247
147,1N4148WS_500V_3.avi:9.80 s,0.034,1.471,0.930,0.264,0.162,75.590
148,1N4148WS_500V_3.avi:9.86 s,0.034,1.465,0.902,0.264,0.162,75.186
149,1N4148WS_500V_3.avi:9.93 s,0.034,1.458,0.880,0.264,0.162,76.139
150,1N4148WS_500V_3.avi:10.00 s,0.034,1.451,0.863,0.264,0.163,75.630
151,1N4148WS_500V_3.avi:10.06 s,0.034,1.446,0.854,0.265,0.162,74.470
152,1N4148WS_500V_3.avi:10.13 s,0.034,1.441,0.852,0.265,0.161,73.252
153,1N4148WS_500V_3.avi:10.20 s,0.034,1.437,0.854,0.263,0.162,72.233
154,1N4148WS_500V_3.avi:10.26 s,0.034,1.432,0.861,0.266,0.162,72.687
155,1N4148WS_500V_3.avi:10.33 s,0.034,1.428,0.870,0.263,0.162,73.159
156,1N4148WS_500V_3.avi:10.40 s,0.033,1.423,0.884,0.264,0.161,73.226
157,1N4148WS_500V_3.avi:10.46 s,0.034,1.419,0.898,0.264,0.162,72.048
158,1N4148WS_500V_3.avi:10.53 s,0.034,1.415,0.912,0.264,0.161,73.127
159,1N4148WS_500V_3.avi:10.60 s,0.033,1.412,0.925,0.262,0.162,73.370
160,1N4148WS_500V_3.avi:10.66 s,0.034,1.409,0.938,0.265,0.162,73.577
161,1N4148WS_500V_3.avi:10.73 s,0.034,1.407,0.952,0.264,0.162,72.459
162,1N4148WS_500V_3.avi:10.80 s,0.034,1.404,0.968,0.264,0.162,71.790
163,1N4148WS_500V_3.avi:10.86 s,0.034,1.403,0.979,0.266,0.161,73.189
164,1N4148WS_500V_3.avi:10.93 s,0.034,1.401,0.989,0.264,0.162,74.745
165,1N4148WS_500V_3.avi:11.00 s,0.033,1.399,0.994,0.264,0.162,76.022
166,1N4148WS_500V_3.avi:11.06 s,0.034,1.395,0.999,0.265,0.162,76.064
167,1N4148WS_500V_3.avi:11.13 s,0.033,1.390,1.006,0.263,0.162,76.113
168,1N4148WS_500V_3.avi:11.20 s,0.034,1.386,1.013,0.264,0.162,74.491
169,1N4148WS_500V_3.avi:11.26 s,0.033,1.381,1.021,0.265,0.160,73.735
170,1N4148WS_500V_3.avi:11.33 s,0.034,1.377,1.031,0.264,0.162,74.165
171,1N4148WS_500V_3.avi:11.40 s,0.034,1.373,1.042,0.263,0.162,73.871
172,1N4148WS_500V_3.avi:11.46 s,0.034,1.368,1.054,0.265,0.162,73.742
173,1N4148WS_500V_3.avi:11.53 s,0.033,1.363,1.067,0.264,0.162,72.782
174,1N4148WS_500V_3.avi:11.60 s,0.034,1.357,1.079,0.264,0.163,72.331
175,1N4148WS_500V_3.avi:11.66 s,0.034,1.351,1.086,0.265,0.163,73.714
176,1N4148WS_500V_3.avi:11.73 s,0.034,1.344,1.090,0.264,0.162,75.831
177,1N4148WS_500V_3.avi:11.80 s,0.034,1.337,1.088,0.264,0.162,75.952
178,1N4148WS_500V_3.avi:11.86 s,0.033,1.329,1.083,0.264,0.161,75.033
179,1N4148WS_500V_3.avi:11.93 s,0.034,1.322,1.076,0.264,0.162,75.361
180,1N4148WS_500V_3.avi:12.00 s,0.034,1.311,1.068,0.264,0.162,75.621
181,1N4148WS_500V_3.avi:12.06 s,0.034,1.299,1.058,0.264,0.162,76.390
182,1N4148WS_500V_3.avi:12.13 s,0.033,1.286,1.049,0.262,0.162,77.973
183,1N4148WS_500V_3.avi:12.20 s,0.034,1.273,1.038,0.265,0.161,78.520
184,1N4148WS_500V_3.avi:12.26 s,0.034,1.261,1.027,0.264,0.163,77.198
185,1N4148WS_500V_3.avi:12.33 s,0.034,1.251,1.017,0.264,0.163,76.008
186,1N4148WS_500V_3.avi:12.40 s,0.034,1.243,1.007,0.264,0.162,75.535
187,1N4148WS_500V_3.avi:12.46 s,0.034,1.237,0.992,0.264,0.162,77.140
188,1N4148WS_500V_3.avi:12.53 s,0.033,1.233,0.973,0.264,0.161,77.007
189,1N4148WS_500V_3.avi:12.60 s,0.034,1.230,0.952,0.264,0.162,77.942
190,1N4148WS_500V_3.avi:12.66 s,0.034,1.229,0.928,0.264,0.162,77.132
191,1N4148WS_500V_3.avi:12.73 s,0.033,1.231,0.906,0.264,0.161,74.692
192,1N4148WS_500V_3.avi:12.80 s,0.034,1.233,0.888,0.265,0.162,72.965
193,1N4148WS_500V_3.avi:12.86 s,0.034,1.237,0.874,0.265,0.162,73.014
194,1N4148WS_500V_3.avi:12.93 s,0.034,1.241,0.865,0.265,0.162,71.747
195,1N4148WS_500V_3.avi:13.00 s,0.034,1.246,0.864,0.266,0.161,72.055
196,1N4148WS_500V_3.avi:13.06 s,0.034,1.250,0.869,0.264,0.162,72.187
197,1N4148WS_500V_3.avi:13.13 s,0.034,1.255,0.875,0.264,0.162,73.461
198,1N4148WS_500V_3.avi:13.20 s,0.034,1.263,0.882,0.264,0.162,72.924
199,1N4148WS_500V_3.avi:13.26 s,0.034,1.274,0.887,0.264,0.161,72.503
200,1N4148WS_500V_3.avi:13.33 s,0.033,1.286,0.891,0.262,0.162,72.073
201,1N4148WS_500V_3.avi:13.40 s,0.034,1.300,0.892,0.263,0.162,73.030
202,1N4148WS_500V_3.avi:13.46 s,0.033,1.314,0.894,0.264,0.161,73.359
203,1N4148WS_500V_3.avi:13.53 s,0.034,1.328,0.894,0.265,0.162,73.153
204,1N4148WS_500V_3.avi:13.60 s,0.034,1.344,0.890,0.264,0.163,72.544
205,1N4148WS_500V_3.avi:13.66 s,0.034,1.360,0.885,0.264,0.162,72.714
206,1N4148WS_500V_3.avi:13.73 s,0.034,1.376,0.877,0.265,0.163,72.257
207,1N4148WS_500V_3.avi:13.80 s,0.034,1.392,0.869,0.265,0.162,72.605
208,1N4148WS_500V_3.avi:13.86 s,0.033,1.408,0.857,0.263,0.161,71.826
209,1N4148WS_500V_3.avi:13.93 s,0.033,1.425,0.843,0.263,0.161,69.950
210,1N4148WS_500V_3.avi:14.00 s,0.034,1.441,0.827,0.265,0.161,69.455
211,1N4148WS_500V_3.avi:14.06 s,0.034,1.456,0.810,0.265,0.161,68.524
212,1N4148WS_500V_3.avi:14.13 s,0.034,1.470,0.793,0.264,0.163,69.225
213,1N4148WS_500V_3.avi:14.20 s,0.034,1.484,0.776,0.264,0.162,69.160
214,1N4148WS_500V_3.avi:14.26 s,0.033,1.495,0.763,0.262,0.162,69.847
215,1N4148WS_500V_3.avi:14.33 s,0.034,1.502,0.754,0.266,0.161,71.525
216,1N4148WS_500V_3.avi:14.40 s,0.034,1.505,0.750,0.264,0.162,73.485
217,1N4148WS_500V_3.avi:14.46 s,0.034,1.506,0.753,0.264,0.162,75.268
218,1N4148WS_500V_3.avi:14.53 s,0.034,1.506,0.765,0.265,0.161,75.192
219,1N4148WS_500V_3.avi:14.60 s,0.034,1.506,0.779,0.264,0.163,74.291
220,1N4148WS_500V_3.avi:14.66 s,0.034,1.506,0.796,0.265,0.162,72.040
221,1N4148WS_500V_3.avi:14.73 s,0.034,1.507,0.816,0.264,0.162,71.209
222,1N4148WS_500V_3.avi:14.80 s,0.034,1.506,0.834,0.264,0.163,71.020
223,1N4148WS_500V_3.avi:14.86 s,0.034,1.504,0.851,0.264,0.161,71.284
224,1N4148WS_500V_3.avi:14.93 s,0.034,1.500,0.864,0.265,0.161,71.550
225,1N4148WS_500V_3.avi:15.00 s,0.034,1.495,0.873,0.264,0.162,72.980
226,1N4148WS_500V_3.avi:15.06 s,0.033,1.488,0.880,0.264,0.161,73.059
227,1N4148WS_500V_3.avi:15.13 s,0.034,1.479,0.884,0.265,0.162,73.266
228,1N4148WS_500V_3.avi:15.20 s,0.034,1.467,0.888,0.265,0.162,73.941
229,1N4148WS_500V_3.avi:15.26 s,0.033,1.455,0.890,0.264,0.161,74.993
230,1N4148WS_500V_3.avi:15.33 s,0.034,1.443,0.891,0.263,0.162,75.248
231,1N4148WS_500V_3.avi:15.40 s,0.033,1.431,0.889,0.263,0.162,76.171
232,1N4148WS_500V_3.avi:15.46 s,0.034,1.419,0.886,0.265,0.161,75.782
233,1N4148WS_500V_3.avi:15.53 s,0.034,1.409,0.883,0.264,0.163,75.426
234,1N4148WS_500V_3.avi:15.60 s,0.034,1.399,0.884,0.265,0.162,76.335
235,1N4148WS_500V_3.avi:15.66 s,0.034,1.390,0.886,0.264,0.162,76.048
236,1N4148WS_500V_3.avi:15.73 s,0.034,1.382,0.888,0.264,0.163,76.557
237,1N4148WS_500V_3.avi:15.80 s,0.034,1.376,0.893,0.265,0.162,75.554
238,1N4148WS_500V_3.avi:15.86 s,0.033,1.371,0.899,0.264,0.161,75.606
239,1N4148WS_500V_3.avi:15.93 s,0.034,1.365,0.904,0.266,0.162,75.511
240,1N4148WS_500V_3.avi:16.00 s,0.034,1.360,0.910,0.264,0.162,75.734
241,1N4148WS_500V_3.avi:16.06 s,0.033,1.355,0.919,0.265,0.161,76.943
242,1N4148WS_500V_3.avi:16.13 s,0.034,1.349,0.929,0.264,0.164,77.969
243,1N4148WS_500V_3.avi:16.19 s,0.034,1.342,0.945,0.265,0.163,76.468
244,1N4148WS_500V_3.avi:16.26 s,0.034,1.336,0.960,0.264,0.161,75.924
245,1N4148WS_500V_3.avi:16.33 s,0.034,1.328,0.977,0.265,0.161,76.670
246,1N4148WS_500V_3.avi:16.39 s,0.033,1.319,0.996,0.264,0.161,78.109
247,1N4148WS_500V_3.avi:16.46 s,0.033,1.310,1.013,0.264,0.162,77.970
248,1N4148WS_500V_3.avi:16.53 s,0.034,1.301,1.028,0.263,0.162,77.517
249,1N4148WS_500V_3.avi:16.59 s,0.034,1.292,1.039,0.264,0.161,77.659
250,1N4148WS_500V_3.avi:16.66 s,0.033,1.284,1.048,0.264,0.161,77.528
251,1N4148WS_500V_3.avi:16.73 s,0.034,1.277,1.052,0.264,0.162,76.601
252,1N4148WS_500V_3.avi:16.79 s,0.034,1.270,1.054,0.264,0.162,77.545
253,1N4148WS_500V_3.avi:16.86 s,0.034,1.264,1.055,0.264,0.162,77.850
254,1N4148WS_500V_3.avi:16.93 s,0.034,1.259,1.054,0.264,0.162,76.253
255,1N4148WS_500V_3.avi:16.99 s,0.034,1.254,1.052,0.264,0.162,76.383
256,1N4148WS_500V_3.avi:17.06 s,0.033,1.250,1.047,0.264,0.161,76.172
257,1N4148WS_500V_3.avi:17.13 s,0.034,1.247,1.044,0.264,0.162,76.779
258,1N4148WS_500V_3.avi:17.19 s,0.033,1.243,1.040,0.263,0.162,76.770
259,1N4148WS_500V_3.avi:17.26 s,0.034,1.241,1.037,0.264,0.162,76.409
260,1N4148WS_500V_3.avi:17.33 s,0.034,1.239,1.034,0.265,0.162,75.848
261,1N4148WS_500V_3.avi:17.39 s,0.034,1.236,1.033,0.263,0.162,75.905
262,1N4148WS_500V_3.avi:17.46 s,0.033,1.234,1.033,0.262,0.161,75.457
263,1N4148WS_500V_3.avi:17.53 s,0.034,1.232,1.035,0.264,0.162,75.645
264,1N4148WS_500V_3.avi:17.59 s,0.034,1.229,1.039,0.265,0.162,75.838
265,1N4148WS_500V_3.avi:17.66 s,0.034,1.227,1.042,0.264,0.162,75.466
266,1N4148WS_500V_3.avi:17.73 s,0.034,1.225,1.046,0.264,0.162,75.741
267,1N4148WS_500V_3.avi:17.79 s,0.033,1.223,1.048,0.263,0.161,75.733
268,1N4148WS_500V_3.avi:17.86 s,0.034,1.221,1.049,0.264,0.162,76.092
269,1N4148WS_500V_3.avi:17.93 s,0.033,1.219,1.050,0.264,0.161,75.490
270,1N4148WS_500V_3.avi:17.99 s,0.034,1.217,1.049,0.266,0.161,75.474
271,1N4148WS_500V_3.avi:18.06 s,0.034,1.214,1.051,0.264,0.162,75.824
272,1N4148WS_500V_3.avi:18.13 s,0.034,1.212,1.054,0.264,0.162,74.642
273,1N4148WS_500V_3.avi:18.19 s,0.034,1.209,1.058,0.264,0.162,74.646
274,1N4148WS_500V_3.avi:18.26 s,0.034,1.206,1.063,0.264,0.162,74.596
275,1N4148WS_500V_3.avi:18.33 s,0.034,1.204,1.068,0.265,0.161,75.292
276,1N4148WS_500V_3.avi:18.39 s,0.033,1.202,1.075,0.264,0.161,75.365
277,1N4148WS_500V_3.avi:18.46 s,0.033,1.201,1.082,0.263,0.161,75.125
278,1N4148WS_500V_3.avi:18.53 s,0.033,1.200,1.087,0.264,0.161,74.759
279,1N4148WS_500V_3.avi:18.59 s,0.033,1.201,1.092,0.264,0.161,74.998
280,1N4148WS_500V_3.avi:18.66 s,0.034,1.204,1.096,0.265,0.161,75.461
281,1N4148WS_500V_3.avi:18.73 s,0.034,1.207,1.101,0.264,0.162,76.165
282,1N4148WS_500V_3.avi:18.79 s,0.033,1.210,1.105,0.265,0.160,76.874
283,1N4148WS_500V_3.avi:18.86 s,0.034,1.213,1.108,0.265,0.162,76.526
284,1N4148WS_500V_3.avi:18.93 s,0.033,1.217,1.109,0.264,0.161,76.435
285,1N4148WS_500V_3.avi:18.99 s,0.034,1.221,1.110,0.264,0.162,75.795
286,1N4148WS_500V_3.avi:19.06 s,0.033,1.224,1.107,0.264,0.161,74.969
287,1N4148WS_500V_3.avi:19.13 s,0.034,1.227,1.105,0.264,0.162,75.193
288,1N4148WS_500V_3.avi:19.19 s,0.034,1.229,1.103,0.265,0.161,74.685
289,1N4148WS_500V_3.avi:19.26 s,0.034,1.230,1.099,0.266,0.162,75.577
290,1N4148WS_500V_3.avi:19.33 s,0.033,1.231,1.094,0.264,0.161,75.690
291,1N4148WS_500V_3.avi:19.39 s,0.034,1.231,1.089,0.264,0.162,75.065
292,1N4148WS_500V_3.avi:19.46 s,0.034,1.231,1.084,0.264,0.162,74.776
293,1N4148WS_500V_3.avi:19.53 s,0.033,1.231,1.078,0.264,0.160,73.881
294,1N4148WS_500V_3.avi:19.59 s,0.033,1.233,1.071,0.263,0.162,73.089
295,1N4148WS_500V_3.avi:19.66 s,0.034,1.234,1.064,0.264,0.162,72.931
296,1N4148WS_500V_3.avi:19.73 s,0.033,1.236,1.056,0.264,0.161,73.496
