Frame,Label,Area,XM,YM,Major,Minor,Angle
25,1N4148WS_400V_4.avi:1.67 s,0.032,1.204,0.952,0.261,0.155,26.334
26,1N4148WS_400V_4.avi:1.73 s,0.032,1.200,0.953,0.261,0.154,26.928
27,1N4148WS_400V_4.avi:1.80 s,0.032,1.195,0.954,0.262,0.155,27.426
28,1N4148WS_400V_4.avi:1.87 s,0.032,1.190,0.955,0.262,0.155,28.096
29,1N4148WS_400V_4.avi:1.93 s,0.032,1.184,0.958,0.261,0.155,28.911
30,1N4148WS_400V_4.avi:2.00 s,0.032,1.178,0.959,0.261,0.156,29.796
31,1N4148WS_400V_4.avi:2.07 s,0.032,1.173,0.961,0.261,0.155,30.404
32,1N4148WS_400V_4.avi:2.13 s,0.032,1.167,0.964,0.261,0.155,31.443
33,1N4148WS_400V_4.avi:2.20 s,0.032,1.161,0.966,0.263,0.155,32.232
34,1N4148WS_400V_4.avi:2.27 s,0.032,1.156,0.968,0.262,0.155,34.003
35,1N4148WS_400V_4.avi:2.33 s,0.032,1.150,0.970,0.262,0.155,34.837
36,1N4148WS_400V_4.avi:2.40 s,0.032,1.146,0.972,0.262,0.155,36.699
37,1N4148WS_400V_4.avi:2.47 s,0.032,1.142,0.974,0.261,0.155,37.939
38,1N4148WS_400V_4.avi:2.53 s,0.032,1.139,0.975,0.260,0.155,39.647
39,1N4148WS_400V_4.avi:2.60 s,0.032,1.136,0.977,0.262,0.155,41.708
40,1N4148WS_400V_4.avi:2.67 s,0.032,1.134,0.978,0.262,0.155,42.790
41,1N4148WS_400V_4.avi:2.73 s,0.032,1.131,0.980,0.261,0.154,45.950
42,1N4148WS_400V_4.avi:2.80 s,0.032,1.130,0.981,0.260,0.156,47.392
43,1N4148WS_400V_4.avi:2.87 s,0.032,1.129,0.981,0.263,0.155,48.484
44,1N4148WS_400V_4.avi:2.93 s,0.032,1.128,0.982,0.260,0.155,50.138
45,1N4148WS_400V_4.avi:3.00 s,0.032,1.127,0.983,0.262,0.155,51.028
46,1N4148WS_400V_4.avi:3.07 s,0.032,1.128,0.983,0.261,0.155,53.241
47,1N4148WS_400V_4.avi:3.13 s,0.032,1.130,0.984,0.262,0.155,53.130
48,1N4148WS_400V_4.avi:3.20 s,0.032,1.131,0.986,0.261,0.155,53.637
49,1N4148WS_400V_4.avi:3.27 s,0.032,1.135,0.987,0.261,0.155,53.348
50,1N4148WS_400V_4.avi:3.33 s,0.032,1.138,0.989,0.261,0.155,52.896
51,1N4148WS_400V_4.avi:3.40 s,0.032,1.141,0.991,0.261,0.155,52.531
52,1N4148WS_400V_4.avi:3.47 s,0.032,1.146,0.994,0.261,0.155,52.584
53,1N4148WS_400V_4.avi:3.53 s,0.032,1.151,0.995,0.261,0.155,51.564
54,1N4148WS_400V_4.avi:3.60 s,0.032,1.156,0.999,0.261,0.155,51.819
55,1N4148WS_400V_4.avi:3.67 s,0.032,1.163,1.000,0.261,0.155,51.020
56,1N4148WS_400V_4.avi:3.73 s,0.032,1.168,1.002,0.261,0.155,50.957
57,1N4148WS_400V_4.avi:3.80 s,0.032,1.173,1.005,0.262,0.155,50.526
58,1N4148WS_400V_4.avi:3.87 s,0.032,1.179,1.006,0.264,0.154,50.163
59,1N4148WS_400V_4.avi:3.93 s,0.032,1.185,1.006,0.262,0.155,49.292
60,1N4148WS_400V_4.avi:4.00 s,0.032,1.190,1.007,0.261,0.154,49.390
61,1N4148WS_400V_4.avi:4.07 s,0.032,1.195,1.007,0.259,0.155,48.172
62,1N4148WS_400V_4.avi:4.13 s,0.032,1.200,1.006,0.262,0.155,47.599
63,1N4148WS_400V_4.avi:4.20 s,0.032,1.205,1.004,0.261,0.155,46.896
64,1N4148WS_400V_4.avi:4.27 s,0.032,1.210,1.002,0.264,0.154,46.216
65,1N4148WS_400V_4.avi:4.33 s,0.032,1.213,1.000,0.261,0.155,46.493
66,1N4148WS_400V_4.avi:4.40 s,0.032,1.217,0.997,0.261,0.156,45.554
67,1N4148WS_400V_4.avi:4.47 s,0.032,1.220,0.994,0.262,0.156,45.667
68,1N4148WS_400V_4.avi:4.53 s,0.032,1.222,0.990,0.262,0.154,45.651
69,1N4148WS_400V_4.avi:4.60 s,0.032,1.224,0.986,0.262,0.156,45.379
70,1N4148WS_400V_4.avi:4.67 s,0.032,1.225,0.981,0.263,0.154,46.213
71,1N4148WS_400V_4.avi:4.73 s,0.032,1.224,0.976,0.262,0.155,46.169
72,1N4148WS_400V_4.avi:4.80 s,0.032,1.223,0.971,0.263,0.155,46.518
73,1N4148WS_400V_4.avi:4.87 s,0.032,1.220,0.967,0.262,0.154,46.499
74,1N4148WS_400V_4.avi:4.93 s,0.032,1.215,0.964,0.262,0.154,45.060
75,1N4148WS_400V_4.avi:5.00 s,0.032,1.210,0.961,0.261,0.156,43.507
76,1N4148WS_400V_4.avi:5.07 s,0.032,1.204,0.958,0.262,0.154,40.897
77,1N4148WS_400V_4.avi:5.13 s,0.032,1.198,0.957,0.261,0.155,37.532
78,1N4148WS_400V_4.avi:5.20 s,0.032,1.191,0.957,0.262,0.155,33.843
79,1N4148WS_400V_4.avi:5.27 s,0.032,1.185,0.957,0.262,0.155,29.338
80,1N4148WS_400V_4.avi:5.33 s,0.032,1.179,0.960,0.263,0.155,24.405
81,1N4148WS_400V_4.avi:5.40 s,0.032,1.175,0.962,0.261,0.156,20.390
82,1N4148WS_400V_4.avi:5.47 s,0.032,1.170,0.966,0.261,0.155,15.477
83,1N4148WS_400V_4.avi:5.53 s,0.032,1.166,0.970,0.262,0.155,10.914
84,1N4148WS_400V_4.avi:5.60 s,0.032,1.163,0.976,0.263,0.156,7.024
85,1N4148WS_400V_4.avi:5.67 s,0.032,1.160,0.983,0.260,0.156,4.218
86,1N4148WS_400V_4.avi:5.73 s,0.032,1.158,0.990,0.260,0.155,1.572
87,1N4148WS_400V_4.avi:5.80 s,0.032,1.158,0.997,0.260,0.156,177.983
88,1N4148WS_400V_4.avi:5.87 s,0.032,1.156,1.004,0.263,0.156,177.898
89,1N4148WS_400V_4.avi:5.93 s,0.033,1.156,1.011,0.264,0.157,175.541
90,1N4148WS_400V_4.avi:6.00 s,0.032,1.156,1.019,0.262,0.157,173.295
91,1N4148WS_400V_4.avi:6.07 s,0.032,1.157,1.026,0.261,0.156,168.282
92,1N4148WS_400V_4.avi:6.13 s,0.032,1.158,1.033,0.263,0.155,160.476
93,1N4148WS_400V_4.avi:6.20 s,0.032,1.159,1.039,0.261,0.155,146.872
94,1N4148WS_400V_4.avi:6.27 s,0.032,1.160,1.045,0.262,0.154,124.474
95,1N4148WS_400V_4.avi:6.33 s,0.032,1.157,1.049,0.262,0.155,98.838
96,1N4148WS_400V_4.avi:6.40 s,0.032,1.155,1.048,0.261,0.155,79.139
97,1N4148WS_400V_4.avi:6.47 s,0.032,1.152,1.039,0.262,0.155,72.277
98,1N4148WS_400V_4.avi:6.53 s,0.032,1.150,1.023,0.262,0.156,76.503
99,1N4148WS_400V_4.avi:6.60 s,0.032,1.146,1.003,0.263,0.156,85.541
100,1N4148WS_400V_4.avi:6.67 s,0.032,1.143,0.983,0.263,0.156,94.613
101,1N4148WS_400V_4.avi:6.73 s,0.032,1.138,0.966,0.260,0.156,97.084
102,1N4148WS_400V_4.avi:6.80 s,0.032,1.132,0.952,0.262,0.156,95.474
103,1N4148WS_400V_4.avi:6.87 s,0.032,1.127,0.941,0.259,0.156,91.643
104,1N4148WS_400V_4.avi:6.93 s,0.032,1.122,0.932,0.261,0.155,88.406
105,1N4148WS_400V_4.avi:7.00 s,0.032,1.117,0.927,0.259,0.156,86.182
106,1N4148WS_400V_4.avi:7.07 s,0.032,1.111,0.924,0.262,0.156,86.976
107,1N4148WS_400V_4.avi:7.13 s,0.032,1.107,0.925,0.265,0.155,86.852
108,1N4148WS_400V_4.avi:7.20 s,0.032,1.103,0.928,0.259,0.157,87.859
109,1N4148WS_400V_4.avi:7.27 s,0.032,1.100,0.934,0.260,0.156,87.688
110,1N4148WS_400V_4.avi:7.33 s,0.032,1.099,0.941,0.261,0.156,86.772
111,1N4148WS_400V_4.avi:7.40 s,0.032,1.098,0.949,0.262,0.155,85.809
112,1N4148WS_400V_4.avi:7.47 s,0.032,1.100,0.956,0.262,0.156,85.219
113,1N4148WS_400V_4.avi:7.53 s,0.032,1.101,0.962,0.264,0.156,84.808
114,1N4148WS_400V_4.avi:7.60 s,0.032,1.104,0.968,0.263,0.155,85.673
115,1N4148WS_400V_4.avi:7.67 s,0.032,1.106,0.975,0.263,0.155,87.610
116,1N4148WS_400V_4.avi:7.73 s,0.032,1.109,0.981,0.264,0.156,88.548
117,1N4148WS_400V_4.avi:7.80 s,0.032,1.112,0.986,0.262,0.156,88.942
118,1N4148WS_400V_4.avi:7.87 s,0.032,1.115,0.992,0.261,0.155,89.042
119,1N4148WS_400V_4.avi:7.93 s,0.032,1.118,1.000,0.259,0.157,87.400
120,1N4148WS_400V_4.avi:8.00 s,0.032,1.122,1.004,0.260,0.156,87.434
121,1N4148WS_400V_4.avi:8.07 s,0.032,1.124,1.012,0.262,0.157,87.739
122,1N4148WS_400V_4.avi:8.13 s,0.032,1.127,1.018,0.261,0.156,89.976
123,1N4148WS_400V_4.avi:8.20 s,0.032,1.131,1.023,0.259,0.156,90.641
124,1N4148WS_400V_4.avi:8.27 s,0.032,1.133,1.028,0.261,0.156,90.645
125,1N4148WS_400V_4.avi:8.33 s,0.032,1.136,1.027,0.262,0.156,93.028
126,1N4148WS_400V_4.avi:8.40 s,0.032,1.139,1.028,0.264,0.155,91.972
127,1N4148WS_400V_4.avi:8.47 s,0.032,1.142,1.025,0.259,0.156,93.996
128,1N4148WS_400V_4.avi:8.53 s,0.032,1.145,1.019,0.260,0.157,93.679
129,1N4148WS_400V_4.avi:8.60 s,0.032,1.149,1.013,0.262,0.156,94.054
130,1N4148WS_400V_4.avi:8.67 s,0.032,1.151,1.005,0.260,0.157,94.226
131,1N4148WS_400V_4.avi:8.73 s,0.032,1.155,0.999,0.260,0.156,94.025
132,1N4148WS_400V_4.avi:8.80 s,0.032,1.157,0.994,0.263,0.155,95.673
133,1N4148WS_400V_4.avi:8.87 s,0.032,1.159,0.991,0.260,0.158,96.233
134,1N4148WS_400V_4.avi:8.93 s,0.032,1.162,0.989,0.261,0.154,95.129
135,1N4148WS_400V_4.avi:9.00 s,0.032,1.163,0.986,0.261,0.156,95.138
136,1N4148WS_400V_4.avi:9.07 s,0.032,1.163,0.983,0.263,0.155,95.406
137,1N4148WS_400V_4.avi:9.13 s,0.032,1.163,0.979,0.260,0.156,94.567
138,1N4148WS_400V_4.avi:9.20 s,0.032,1.164,0.975,0.262,0.156,93.819
139,1N4148WS_400V_4.avi:9.27 s,0.033,1.164,0.969,0.264,0.157,93.254
140,1N4148WS_400V_4.avi:9.33 s,0.032,1.165,0.962,0.263,0.155,91.385
141,1N4148WS_400V_4.avi:9.40 s,0.032,1.166,0.953,0.260,0.156,90.791
142,1N4148WS_400V_4.avi:9.47 s,0.032,1.166,0.946,0.260,0.155,91.409
143,1N4148WS_400V_4.avi:9.53 s,0.032,1.169,0.940,0.259,0.157,91.854
144,1N4148WS_400V_4.avi:9.60 s,0.032,1.171,0.937,0.262,0.156,90.872
145,1N4148WS_400V_4.avi:9.67 s,0.032,1.172,0.934,0.261,0.156,91.252
146,1N4148WS_400V_4.avi:9.73 s,0.032,1.172,0.933,0.259,0.156,91.042
147,1N4148WS_400V_4.avi:9.80 s,0.032,1.175,0.932,0.261,0.156,92.306
148,1N4148WS_400V_4.avi:9.87 s,0.032,1.178,0.932,0.262,0.156,91.764
149,1N4148WS_400V_4.avi:9.93 s,0.032,1.179,0.933,0.259,0.156,91.759
150,1N4148WS_400V_4.avi:10.00 s,0.032,1.182,0.935,0.260,0.156,92.861
151,1N4148WS_400V_4.avi:10.07 s,0.032,1.185,0.938,0.262,0.155,91.859
152,1N4148WS_400V_4.avi:10.13 s,0.032,1.189,0.941,0.260,0.157,92.492
153,1N4148WS_400V_4.avi:10.20 s,0.032,1.194,0.944,0.264,0.156,93.817
154,1N4148WS_400V_4.avi:10.27 s,0.032,1.198,0.947,0.260,0.156,91.732
155,1N4148WS_400V_4.avi:10.33 s,0.032,1.203,0.950,0.263,0.157,93.109
156,1N4148WS_400V_4.avi:10.40 s,0.032,1.208,0.951,0.263,0.156,93.604
157,1N4148WS_400V_4.avi:10.47 s,0.032,1.213,0.952,0.261,0.155,93.186
158,1N4148WS_400V_4.avi:10.53 s,0.032,1.217,0.952,0.260,0.155,92.215
159,1N4148WS_400V_4.avi:10.60 s,0.032,1.221,0.952,0.261,0.157,93.648
160,1N4148WS_400V_4.avi:10.67 s,0.032,1.224,0.951,0.259,0.156,91.949
161,1N4148WS_400V_4.avi:10.73 s,0.032,1.229,0.950,0.262,0.156,91.944
162,1N4148WS_400V_4.avi:10.80 s,0.032,1.230,0.948,0.261,0.156,90.618
163,1N4148WS_400V_4.avi:10.87 s,0.032,1.233,0.945,0.262,0.157,93.180
164,1N4148WS_400V_4.avi:10.93 s,0.032,1.236,0.943,0.263,0.155,91.390
165,1N4148WS_400V_4.avi:11.00 s,0.032,1.236,0.940,0.260,0.156,91.561
166,1N4148WS_400V_4.avi:11.07 s,0.032,1.238,0.938,0.263,0.155,94.514
167,1N4148WS_400V_4.avi:11.13 s,0.032,1.238,0.937,0.264,0.155,94.234
168,1N4148WS_400V_4.avi:11.20 s,0.032,1.238,0.936,0.260,0.156,93.899
169,1N4148WS_400V_4.avi:11.27 s,0.032,1.238,0.935,0.261,0.155,93.425
170,1N4148WS_400V_4.avi:11.33 s,0.032,1.236,0.935,0.260,0.158,94.465
171,1N4148WS_400V_4.avi:11.40 s,0.032,1.234,0.934,0.261,0.157,94.445
172,1N4148WS_400V_4.avi:11.47 s,0.032,1.233,0.933,0.262,0.156,94.193
173,1N4148WS_400V_4.avi:11.53 s,0.032,1.232,0.932,0.263,0.156,94.519
174,1N4148WS_400V_4.avi:11.60 s,0.032,1.229,0.931,0.263,0.156,93.464
175,1N4148WS_400V_4.avi:11.67 s,0.032,1.227,0.931,0.262,0.157,93.645
176,1N4148WS_400V_4.avi:11.73 s,0.032,1.226,0.933,0.261,0.157,93.956
177,1N4148WS_400V_4.avi:11.80 s,0.032,1.223,0.935,0.260,0.155,91.578
178,1N4148WS_400V_4.avi:11.87 s,0.032,1.223,0.936,0.263,0.155,91.353
179,1N4148WS_400V_4.avi:11.93 s,0.032,1.222,0.937,0.263,0.157,91.924
180,1N4148WS_400V_4.avi:12.00 s,0.032,1.219,0.937,0.263,0.154,91.162
181,1N4148WS_400V_4.avi:12.07 s,0.032,1.218,0.938,0.263,0.156,90.747
182,1N4148WS_400V_4.avi:12.13 s,0.032,1.217,0.937,0.262,0.156,90.441
183,1N4148WS_400V_4.avi:12.20 s,0.032,1.217,0.934,0.261,0.156,91.292
184,1N4148WS_400V_4.avi:12.27 s,0.032,1.217,0.931,0.264,0.156,90.004
185,1N4148WS_400V_4.avi:12.33 s,0.032,1.216,0.926,0.260,0.156,89.764
186,1N4148WS_400V_4.avi:12.40 s,0.032,1.215,0.922,0.263,0.155,89.078
187,1N4148WS_400V_4.avi:12.47 s,0.032,1.213,0.921,0.260,0.157,88.128
188,1N4148WS_400V_4.avi:12.53 s,0.032,1.213,0.919,0.263,0.157,87.481
189,1N4148WS_400V_4.avi:12.60 s,0.032,1.212,0.917,0.263,0.156,88.042
190,1N4148WS_400V_4.avi:12.67 s,0.032,1.212,0.916,0.263,0.156,87.707
191,1N4148WS_400V_4.avi:12.73 s,0.032,1.211,0.915,0.262,0.155,87.754
192,1N4148WS_400V_4.avi:12.80 s,0.032,1.210,0.915,0.261,0.155,87.380
193,1N4148WS_400V_4.avi:12.87 s,0.032,1.209,0.915,0.262,0.156,87.036
194,1N4148WS_400V_4.avi:12.93 s,0.032,1.209,0.916,0.260,0.156,86.815
195,1N4148WS_400V_4.avi:13.00 s,0.032,1.208,0.916,0.260,0.157,87.225
196,1N4148WS_400V_4.avi:13.07 s,0.032,1.207,0.916,0.261,0.157,87.601
197,1N4148WS_400V_4.avi:13.13 s,0.032,1.206,0.916,0.262,0.157,88.242
198,1N4148WS_400V_4.avi:13.20 s,0.032,1.206,0.917,0.264,0.156,88.206
199,1N4148WS_400V_4.avi:13.27 s,0.032,1.205,0.917,0.265,0.156,88.069
200,1N4148WS_400V_4.avi:13.33 s,0.032,1.205,0.919,0.263,0.154,88.501
201,1N4148WS_400V_4.avi:13.40 s,0.032,1.204,0.919,0.262,0.155,88.547
202,1N4148WS_400V_4.avi:13.47 s,0.032,1.204,0.920,0.262,0.155,89.646
203,1N4148WS_400V_4.avi:13.53 s,0.032,1.204,0.920,0.259,0.156,90.753
204,1N4148WS_400V_4.avi:13.60 s,0.032,1.204,0.921,0.260,0.156,91.229
205,1N4148WS_400V_4.avi:13.67 s,0.032,1.204,0.921,0.260,0.156,91.105
206,1N4148WS_400V_4.avi:13.73 s,0.032,1.204,0.921,0.259,0.156,90.971
207,1N4148WS_400V_4.avi:13.80 s,0.032,1.204,0.922,0.258,0.156,91.253
208,1N4148WS_400V_4.avi:13.87 s,0.032,1.204,0.921,0.259,0.155,92.092
209,1N4148WS_400V_4.avi:13.93 s,0.032,1.205,0.921,0.261,0.155,92.758
210,1N4148WS_400V_4.avi:14.00 s,0.032,1.206,0.921,0.261,0.156,93.551
211,1N4148WS_400V_4.avi:14.07 s,0.032,1.206,0.919,0.263,0.157,93.994
212,1N4148WS_400V_4.avi:14.13 s,0.032,1.207,0.918,0.264,0.156,94.401
213,1N4148WS_400V_4.avi:14.20 s,0.032,1.207,0.918,0.262,0.156,94.044
214,1N4148WS_400V_4.avi:14.27 s,0.032,1.208,0.918,0.262,0.156,93.762
215,1N4148WS_400V_4.avi:14.33 s,0.032,1.209,0.917,0.262,0.157,93.336
216,1N4148WS_400V_4.avi:14.40 s,0.032,1.210,0.917,0.262,0.155,92.505
217,1N4148WS_400V_4.avi:14.47 s,0.032,1.211,0.917,0.263,0.154,92.827
218,1N4148WS_400V_4.avi:14.53 s,0.032,1.211,0.918,0.264,0.155,92.815
219,1N4148WS_400V_4.avi:14.60 s,0.032,1.211,0.919,0.259,0.155,92.568
220,1N4148WS_400V_4.avi:14.67 s,0.032,1.211,0.921,0.261,0.155,91.736
221,1N4148WS_400V_4.avi:14.73 s,0.032,1.210,0.923,0.264,0.156,91.492
222,1N4148WS_400V_4.avi:14.80 s,0.032,1.210,0.925,0.263,0.156,91.329
223,1N4148WS_400V_4.avi:14.87 s,0.032,1.210,0.928,0.259,0.156,91.505
224,1N4148WS_400V_4.avi:14.93 s,0.032,1.210,0.931,0.261,0.156,90.982
225,1N4148WS_400V_4.avi:15.00 s,0.032,1.210,0.934,0.260,0.156,90.513
226,1N4148WS_400V_4.avi:15.07 s,0.032,1.208,0.937,0.261,0.156,88.594
227,1N4148WS_400V_4.avi:15.13 s,0.032,1.207,0.939,0.260,0.157,88.504
228,1N4148WS_400V_4.avi:15.20 s,0.032,1.206,0.941,0.262,0.157,88.121
229,1N4148WS_400V_4.avi:15.27 s,0.032,1.207,0.945,0.263,0.156,87.630
230,1N4148WS_400V_4.avi:15.33 s,0.032,1.207,0.947,0.260,0.157,86.566
231,1N4148WS_400V_4.avi:15.40 s,0.032,1.208,0.950,0.263,0.155,86.466
232,1N4148WS_400V_4.avi:15.47 s,0.032,1.209,0.953,0.260,0.156,84.412
233,1N4148WS_400V_4.avi:15.53 s,0.032,1.210,0.956,0.265,0.156,84.641
234,1N4148WS_400V_4.avi:15.60 s,0.032,1.211,0.960,0.260,0.156,84.342
235,1N4148WS_400V_4.avi:15.67 s,0.032,1.214,0.965,0.261,0.156,84.261
236,1N4148WS_400V_4.avi:15.73 s,0.032,1.217,0.969,0.263,0.155,83.530
237,1N4148WS_400V_4.avi:15.80 s,0.032,1.219,0.974,0.260,0.156,83.138
238,1N4148WS_400V_4.avi:15.87 s,0.032,1.222,0.978,0.261,0.155,83.772
239,1N4148WS_400V_4.avi:15.93 s,0.032,1.224,0.983,0.262,0.155,83.832
240,1N4148WS_400V_4.avi:16.00 s,0.032,1.227,0.987,0.261,0.156,83.936
241,1N4148WS_400V_4.avi:16.07 s,0.032,1.230,0.992,0.261,0.156,84.033
242,1N4148WS_400V_4.avi:16.13 s,0.032,1.232,0.997,0.261,0.155,85.231
243,1N4148WS_400V_4.avi:16.20 s,0.032,1.236,1.001,0.263,0.157,85.298
244,1N4148WS_400V_4.avi:16.27 s,0.032,1.238,1.007,0.264,0.156,85.883
245,1N4148WS_400V_4.avi:16.33 s,0.032,1.240,1.012,0.262,0.155,85.957
246,1N4148WS_400V_4.avi:16.40 s,0.032,1.242,1.018,0.261,0.157,86.449
247,1N4148WS_400V_4.avi:16.47 s,0.032,1.244,1.024,0.261,0.157,87.327
248,1N4148WS_400V_4.avi:16.53 s,0.032,1.245,1.030,0.261,0.157,87.758
249,1N4148WS_400V_4.avi:16.60 s,0.032,1.248,1.035,0.262,0.155,88.875
250,1N4148WS_400V_4.avi:16.67 s,0.032,1.249,1.041,0.262,0.155,89.466
251,1N4148WS_400V_4.avi:16.73 s,0.032,1.250,1.046,0.262,0.156,90.030
252,1N4148WS_400V_4.avi:16.80 s,0.032,1.250,1.050,0.261,0.156,91.345
253,1N4148WS_400V_4.avi:16.87 s,0.032,1.250,1.054,0.263,0.155,90.753
254,1N4148WS_400V_4.avi:16.93 s,0.032,1.251,1.057,0.262,0.154,91.206
255,1N4148WS_400V_4.avi:17.00 s,0.032,1.250,1.060,0.263,0.154,90.815
256,1N4148WS_400V_4.avi:17.07 s,0.032,1.252,1.063,0.261,0.155,91.811
257,1N4148WS_400V_4.avi:17.13 s,0.032,1.252,1.065,0.264,0.155,91.895
258,1N4148WS_400V_4.avi:17.20 s,0.032,1.252,1.068,0.259,0.155,92.602
259,1N4148WS_400V_4.avi:17.27 s,0.032,1.252,1.071,0.264,0.154,91.677
260,1N4148WS_400V_4.avi:17.33 s,0.032,1.251,1.071,0.262,0.155,91.615
261,1N4148WS_400V_4.avi:17.40 s,0.032,1.250,1.074,0.259,0.155,91.610
262,1N4148WS_400V_4.avi:17.47 s,0.032,1.250,1.076,0.261,0.154,90.781
263,1N4148WS_400V_4.avi:17.53 s,0.032,1.250,1.078,0.264,0.155,91.093
264,1N4148WS_400V_4.avi:17.60 s,0.032,1.250,1.078,0.263,0.155,91.251
265,1N4148WS_400V_4.avi:17.67 s,0.032,1.250,1.079,0.263,0.155,91.287
266,1N4148WS_400V_4.avi:17.73 s,0.032,1.249,1.081,0.260,0.156,91.228
267,1N4148WS_400V_4.avi:17.80 s,0.032,1.249,1.081,0.259,0.156,91.750
268,1N4148WS_400V_4.avi:17.87 s,0.032,1.249,1.081,0.261,0.156,91.976
269,1N4148WS_400V_4.avi:17.93 s,0.032,1.248,1.079,0.263,0.157,91.891
270,1N4148WS_400V_4.avi:18.00 s,0.032,1.247,1.078,0.262,0.158,92.068
271,1N4148WS_400V_4.avi:18.07 s,0.032,1.244,1.077,0.261,0.155,91.273
272,1N4148WS_400V_4.avi:18.13 s,0.032,1.243,1.074,0.260,0.156,91.043
273,1N4148WS_400V_4.avi:18.20 s,0.032,1.243,1.072,0.264,0.156,90.400
274,1N4148WS_400V_4.avi:18.27 s,0.032,1.242,1.069,0.261,0.157,90.950
275,1N4148WS_400V_4.avi:18.33 s,0.032,1.241,1.066,0.262,0.156,89.956
276,1N4148WS_400V_4.avi:18.40 s,0.032,1.238,1.066,0.261,0.156,89.423
277,1N4148WS_400V_4.avi:18.47 s,0.032,1.237,1.063,0.260,0.156,90.688
278,1N4148WS_400V_4.avi:18.53 s,0.032,1.236,1.062,0.261,0.156,89.854
279,1N4148WS_400V_4.avi:18.60 s,0.032,1.234,1.060,0.262,0.155,88.325
280,1N4148WS_400V_4.avi:18.67 s,0.032,1.232,1.058,0.264,0.157,87.783
281,1N4148WS_400V_4.avi:18.73 s,0.032,1.230,1.057,0.263,0.154,88.475
282,1N4148WS_400V_4.avi:18.80 s,0.032,1.228,1.058,0.261,0.155,87.901
283,1N4148WS_400V_4.avi:18.87 s,0.032,1.226,1.058,0.260,0.157,87.532
284,1N4148WS_400V_4.avi:18.93 s,0.032,1.224,1.057,0.261,0.156,87.312
285,1N4148WS_400V_4.avi:19.00 s,0.032,1.223,1.058,0.262,0.155,86.556
286,1N4148WS_400V_4.avi:19.07 s,0.032,1.221,1.058,0.262,0.155,86.495
287,1N4148WS_400V_4.avi:19.13 s,0.032,1.219,1.058,0.263,0.156,86.294
288,1N4148WS_400V_4.avi:19.20 s,0.032,1.218,1.059,0.264,0.156,85.959
289,1N4148WS_400V_4.avi:19.27 s,0.032,1.217,1.061,0.264,0.156,85.484
290,1N4148WS_400V_4.avi:19.33 s,0.032,1.217,1.062,0.261,0.157,85.063
291,1N4148WS_400V_4.avi:19.40 s,0.032,1.216,1.063,0.259,0.157,85.155
292,1N4148WS_400V_4.avi:19.47 s,0.032,1.216,1.064,0.261,0.156,85.698
293,1N4148WS_400V_4.avi:19.53 s,0.032,1.216,1.065,0.264,0.156,86.446
294,1N4148WS_400V_4.avi:19.60 s,0.032,1.216,1.067,0.264,0.156,86.446
295,1N4148WS_400V_4.avi:19.67 s,0.032,1.217,1.068,0.261,0.157,86.274
296,1N4148WS_400V_4.avi:19.73 s,0.032,1.217,1.069,0.260,0.157,86.402
