Frame,Label,Area,XM,YM,Major,Minor,Angle
126,1N4148WS_400V_6.avi:8.40 s,0.033,1.142,0.867,0.270,0.157,125.856
127,1N4148WS_400V_6.avi:8.47 s,0.033,1.150,0.869,0.271,0.156,125.118
128,1N4148WS_400V_6.avi:8.54 s,0.033,1.160,0.877,0.271,0.156,126.025
129,1N4148WS_400V_6.avi:8.60 s,0.033,1.169,0.887,0.270,0.156,126.219
130,1N4148WS_400V_6.avi:8.67 s,0.033,1.179,0.900,0.271,0.157,126.052
131,1N4148WS_400V_6.avi:8.74 s,0.033,1.189,0.912,0.271,0.157,126.312
132,1N4148WS_400V_6.avi:8.80 s,0.033,1.197,0.923,0.271,0.157,125.979
133,1N4148WS_400V_6.avi:8.87 s,0.033,1.203,0.934,0.270,0.156,126.183
134,1N4148WS_400V_6.avi:8.94 s,0.033,1.207,0.944,0.270,0.157,126.249
135,1N4148WS_400V_6.avi:9.00 s,0.033,1.211,0.953,0.273,0.155,127.306
136,1N4148WS_400V_6.avi:9.07 s,0.033,1.213,0.962,0.272,0.155,127.849
137,1N4148WS_400V_6.avi:9.14 s,0.033,1.216,0.971,0.271,0.157,129.856
138,1N4148WS_400V_6.avi:9.20 s,0.033,1.217,0.979,0.271,0.156,130.109
139,1N4148WS_400V_6.avi:9.27 s,0.033,1.219,0.986,0.270,0.156,131.220
140,1N4148WS_400V_6.avi:9.34 s,0.033,1.220,0.994,0.272,0.156,131.990
141,1N4148WS_400V_6.avi:9.40 s,0.033,1.221,1.000,0.271,0.156,131.824
142,1N4148WS_400V_6.avi:9.47 s,0.033,1.223,1.007,0.269,0.158,130.895
143,1N4148WS_400V_6.avi:9.54 s,0.033,1.225,1.013,0.272,0.155,130.930
144,1N4148WS_400V_6.avi:9.60 s,0.033,1.227,1.018,0.271,0.156,130.583
145,1N4148WS_400V_6.avi:9.67 s,0.033,1.228,1.023,0.272,0.156,130.232
146,1N4148WS_400V_6.avi:9.74 s,0.033,1.228,1.026,0.270,0.156,130.260
147,1N4148WS_400V_6.avi:9.80 s,0.033,1.229,1.030,0.273,0.156,130.804
148,1N4148WS_400V_6.avi:9.87 s,0.033,1.227,1.032,0.272,0.156,131.204
149,1N4148WS_400V_6.avi:9.94 s,0.033,1.224,1.032,0.271,0.155,130.962
150,1N4148WS_400V_6.avi:10.00 s,0.033,1.222,1.031,0.271,0.156,130.623
151,1N4148WS_400V_6.avi:10.07 s,0.033,1.219,1.028,0.271,0.156,130.560
152,1N4148WS_400V_6.avi:10.14 s,0.033,1.213,1.022,0.271,0.156,130.534
153,1N4148WS_400V_6.avi:10.20 s,0.033,1.207,1.015,0.270,0.157,129.956
154,1N4148WS_400V_6.avi:10.27 s,0.033,1.201,1.005,0.272,0.155,129.477
155,1N4148WS_400V_6.avi:10.34 s,0.033,1.193,0.996,0.272,0.156,129.569
156,1N4148WS_400V_6.avi:10.40 s,0.033,1.186,0.985,0.271,0.157,128.952
157,1N4148WS_400V_6.avi:10.47 s,0.033,1.179,0.975,0.270,0.156,128.061
158,1N4148WS_400V_6.avi:10.54 s,0.033,1.173,0.965,0.271,0.156,128.280
159,1N4148WS_400V_6.avi:10.60 s,0.033,1.168,0.956,0.273,0.156,128.091
160,1N4148WS_400V_6.avi:10.67 s,0.033,1.164,0.947,0.272,0.156,128.002
161,1N4148WS_400V_6.avi:10.74 s,0.033,1.162,0.940,0.271,0.157,128.517
162,1N4148WS_400V_6.avi:10.80 s,0.033,1.162,0.936,0.271,0.157,128.564
163,1N4148WS_400V_6.avi:10.87 s,0.033,1.162,0.931,0.271,0.155,127.764
164,1N4148WS_400V_6.avi:10.94 s,0.033,1.165,0.930,0.270,0.156,127.993
165,1N4148WS_400V_6.avi:11.00 s,0.033,1.167,0.929,0.271,0.156,127.505
166,1N4148WS_400V_6.avi:11.07 s,0.033,1.172,0.930,0.271,0.156,127.148
167,1N4148WS_400V_6.avi:11.14 s,0.033,1.176,0.932,0.271,0.156,126.765
168,1N4148WS_400V_6.avi:11.20 s,0.033,1.183,0.937,0.269,0.156,127.055
169,1N4148WS_400V_6.avi:11.27 s,0.033,1.189,0.943,0.271,0.156,127.192
170,1N4148WS_400V_6.avi:11.34 s,0.033,1.195,0.949,0.271,0.156,127.349
171,1N4148WS_400V_6.avi:11.40 s,0.033,1.203,0.957,0.272,0.156,128.488
172,1N4148WS_400V_6.avi:11.47 s,0.033,1.210,0.966,0.272,0.155,128.435
173,1N4148WS_400V_6.avi:11.54 s,0.033,1.218,0.976,0.271,0.155,128.853
174,1N4148WS_400V_6.avi:11.60 s,0.033,1.226,0.986,0.272,0.156,129.818
175,1N4148WS_400V_6.avi:11.67 s,0.033,1.236,0.998,0.272,0.156,130.673
176,1N4148WS_400V_6.avi:11.74 s,0.033,1.244,1.010,0.272,0.156,130.957
177,1N4148WS_400V_6.avi:11.80 s,0.033,1.253,1.022,0.271,0.156,132.335
178,1N4148WS_400V_6.avi:11.87 s,0.034,1.262,1.034,0.271,0.157,132.586
179,1N4148WS_400V_6.avi:11.94 s,0.033,1.268,1.045,0.271,0.156,133.583
180,1N4148WS_400V_6.avi:12.00 s,0.033,1.275,1.056,0.271,0.156,132.796
181,1N4148WS_400V_6.avi:12.07 s,0.033,1.278,1.066,0.271,0.156,132.131
182,1N4148WS_400V_6.avi:12.14 s,0.033,1.282,1.075,0.272,0.156,132.290
183,1N4148WS_400V_6.avi:12.20 s,0.033,1.283,1.083,0.273,0.156,131.902
184,1N4148WS_400V_6.avi:12.27 s,0.033,1.284,1.089,0.270,0.157,130.943
185,1N4148WS_400V_6.avi:12.34 s,0.033,1.283,1.094,0.270,0.157,130.540
186,1N4148WS_400V_6.avi:12.40 s,0.033,1.282,1.098,0.270,0.156,130.276
187,1N4148WS_400V_6.avi:12.47 s,0.033,1.280,1.099,0.271,0.156,128.876
188,1N4148WS_400V_6.avi:12.54 s,0.033,1.279,1.100,0.271,0.156,129.177
189,1N4148WS_400V_6.avi:12.60 s,0.033,1.276,1.100,0.272,0.155,129.299
190,1N4148WS_400V_6.avi:12.67 s,0.033,1.273,1.100,0.272,0.156,129.657
191,1N4148WS_400V_6.avi:12.74 s,0.033,1.271,1.099,0.271,0.156,129.865
192,1N4148WS_400V_6.avi:12.80 s,0.033,1.268,1.098,0.271,0.156,130.436
193,1N4148WS_400V_6.avi:12.87 s,0.033,1.265,1.095,0.270,0.157,130.827
194,1N4148WS_400V_6.avi:12.94 s,0.033,1.264,1.094,0.270,0.156,130.401
195,1N4148WS_400V_6.avi:13.00 s,0.033,1.263,1.093,0.269,0.157,129.663
196,1N4148WS_400V_6.avi:13.07 s,0.033,1.262,1.091,0.271,0.157,129.370
197,1N4148WS_400V_6.avi:13.14 s,0.033,1.262,1.090,0.271,0.157,129.018
198,1N4148WS_400V_6.avi:13.20 s,0.033,1.262,1.089,0.271,0.156,129.017
199,1N4148WS_400V_6.avi:13.27 s,0.033,1.262,1.088,0.271,0.156,129.352
200,1N4148WS_400V_6.avi:13.34 s,0.033,1.263,1.086,0.271,0.157,130.531
201,1N4148WS_400V_6.avi:13.40 s,0.033,1.264,1.085,0.272,0.156,130.788
202,1N4148WS_400V_6.avi:13.47 s,0.033,1.265,1.082,0.271,0.157,131.224
203,1N4148WS_400V_6.avi:13.54 s,0.033,1.265,1.079,0.270,0.156,131.550
204,1N4148WS_400V_6.avi:13.60 s,0.033,1.265,1.077,0.271,0.156,131.936
205,1N4148WS_400V_6.avi:13.67 s,0.033,1.264,1.073,0.270,0.156,131.303
206,1N4148WS_400V_6.avi:13.74 s,0.033,1.264,1.069,0.269,0.156,130.860
207,1N4148WS_400V_6.avi:13.80 s,0.033,1.262,1.065,0.273,0.156,130.655
208,1N4148WS_400V_6.avi:13.87 s,0.033,1.259,1.061,0.271,0.156,130.646
209,1N4148WS_400V_6.avi:13.94 s,0.033,1.257,1.055,0.270,0.156,130.369
210,1N4148WS_400V_6.avi:14.00 s,0.033,1.256,1.052,0.270,0.156,130.002
211,1N4148WS_400V_6.avi:14.07 s,0.033,1.253,1.045,0.274,0.156,129.769
212,1N4148WS_400V_6.avi:14.14 s,0.033,1.253,1.040,0.270,0.156,130.154
213,1N4148WS_400V_6.avi:14.20 s,0.033,1.251,1.034,0.270,0.157,130.448
214,1N4148WS_400V_6.avi:14.27 s,0.033,1.250,1.029,0.269,0.157,131.060
215,1N4148WS_400V_6.avi:14.34 s,0.033,1.250,1.024,0.272,0.156,131.382
216,1N4148WS_400V_6.avi:14.40 s,0.033,1.251,1.020,0.271,0.156,130.782
217,1N4148WS_400V_6.avi:14.47 s,0.033,1.251,1.016,0.272,0.156,131.438
218,1N4148WS_400V_6.avi:14.54 s,0.033,1.251,1.013,0.268,0.156,131.313
219,1N4148WS_400V_6.avi:14.60 s,0.033,1.251,1.010,0.272,0.156,131.679
220,1N4148WS_400V_6.avi:14.67 s,0.033,1.250,1.008,0.272,0.156,131.307
221,1N4148WS_400V_6.avi:14.74 s,0.033,1.249,1.006,0.272,0.156,130.670
222,1N4148WS_400V_6.avi:14.80 s,0.033,1.247,1.004,0.271,0.156,130.693
223,1N4148WS_400V_6.avi:14.87 s,0.033,1.244,1.002,0.270,0.157,130.598
224,1N4148WS_400V_6.avi:14.94 s,0.033,1.239,1.000,0.272,0.156,130.544
225,1N4148WS_400V_6.avi:15.00 s,0.033,1.234,0.999,0.271,0.156,131.082
226,1N4148WS_400V_6.avi:15.07 s,0.033,1.226,0.995,0.272,0.155,131.074
227,1N4148WS_400V_6.avi:15.14 s,0.033,1.219,0.993,0.271,0.155,131.135
228,1N4148WS_400V_6.avi:15.20 s,0.033,1.210,0.990,0.271,0.156,129.884
229,1N4148WS_400V_6.avi:15.27 s,0.033,1.203,0.986,0.271,0.156,129.993
230,1N4148WS_400V_6.avi:15.34 s,0.034,1.195,0.982,0.273,0.157,129.020
231,1N4148WS_400V_6.avi:15.40 s,0.033,1.188,0.977,0.271,0.155,128.011
232,1N4148WS_400V_6.avi:15.47 s,0.033,1.182,0.974,0.270,0.157,129.033
233,1N4148WS_400V_6.avi:15.54 s,0.033,1.177,0.970,0.272,0.156,128.206
234,1N4148WS_400V_6.avi:15.60 s,0.033,1.173,0.966,0.272,0.157,128.533
235,1N4148WS_400V_6.avi:15.67 s,0.033,1.170,0.961,0.272,0.157,128.519
236,1N4148WS_400V_6.avi:15.74 s,0.033,1.167,0.956,0.271,0.157,127.841
237,1N4148WS_400V_6.avi:15.80 s,0.034,1.166,0.952,0.273,0.157,128.028
238,1N4148WS_400V_6.avi:15.87 s,0.033,1.166,0.948,0.271,0.156,127.764
239,1N4148WS_400V_6.avi:15.94 s,0.033,1.168,0.946,0.270,0.157,128.369
240,1N4148WS_400V_6.avi:16.00 s,0.033,1.172,0.945,0.271,0.156,128.923
241,1N4148WS_400V_6.avi:16.07 s,0.033,1.178,0.945,0.270,0.156,128.315
242,1N4148WS_400V_6.avi:16.14 s,0.033,1.185,0.946,0.273,0.155,128.245
243,1N4148WS_400V_6.avi:16.20 s,0.033,1.193,0.949,0.271,0.156,127.951
244,1N4148WS_400V_6.avi:16.27 s,0.033,1.205,0.955,0.272,0.156,127.999
245,1N4148WS_400V_6.avi:16.34 s,0.033,1.217,0.962,0.271,0.156,128.504
246,1N4148WS_400V_6.avi:16.40 s,0.033,1.231,0.971,0.270,0.157,129.117
247,1N4148WS_400V_6.avi:16.47 s,0.033,1.244,0.982,0.273,0.155,129.043
248,1N4148WS_400V_6.avi:16.54 s,0.033,1.258,0.993,0.270,0.157,129.373
249,1N4148WS_400V_6.avi:16.60 s,0.033,1.272,1.005,0.269,0.157,129.203
250,1N4148WS_400V_6.avi:16.67 s,0.033,1.285,1.016,0.272,0.156,128.670
251,1N4148WS_400V_6.avi:16.74 s,0.033,1.296,1.027,0.271,0.156,129.048
252,1N4148WS_400V_6.avi:16.80 s,0.033,1.307,1.039,0.271,0.157,128.600
253,1N4148WS_400V_6.avi:16.87 s,0.033,1.316,1.048,0.270,0.156,128.445
254,1N4148WS_400V_6.avi:16.94 s,0.034,1.323,1.058,0.273,0.156,128.256
255,1N4148WS_400V_6.avi:17.00 s,0.033,1.329,1.066,0.271,0.157,128.567
256,1N4148WS_400V_6.avi:17.07 s,0.033,1.333,1.071,0.270,0.157,129.210
257,1N4148WS_400V_6.avi:17.14 s,0.033,1.336,1.075,0.270,0.156,129.328
258,1N4148WS_400V_6.avi:17.20 s,0.033,1.336,1.076,0.271,0.157,129.512
259,1N4148WS_400V_6.avi:17.27 s,0.033,1.334,1.075,0.270,0.156,130.074
260,1N4148WS_400V_6.avi:17.34 s,0.033,1.330,1.072,0.272,0.156,130.502
261,1N4148WS_400V_6.avi:17.40 s,0.033,1.325,1.067,0.271,0.156,130.701
262,1N4148WS_400V_6.avi:17.47 s,0.033,1.319,1.061,0.271,0.156,131.292
263,1N4148WS_400V_6.avi:17.54 s,0.033,1.314,1.053,0.272,0.155,131.581
264,1N4148WS_400V_6.avi:17.60 s,0.033,1.310,1.045,0.273,0.156,131.187
265,1N4148WS_400V_6.avi:17.67 s,0.033,1.307,1.038,0.271,0.156,131.715
266,1N4148WS_400V_6.avi:17.74 s,0.033,1.304,1.030,0.272,0.155,131.848
267,1N4148WS_400V_6.avi:17.80 s,0.033,1.303,1.023,0.272,0.157,131.771
268,1N4148WS_400V_6.avi:17.87 s,0.033,1.303,1.016,0.272,0.155,131.796
269,1N4148WS_400V_6.avi:17.94 s,0.033,1.304,1.010,0.273,0.156,131.777
270,1N4148WS_400V_6.avi:18.00 s,0.033,1.304,1.004,0.273,0.155,130.967
271,1N4148WS_400V_6.avi:18.07 s,0.033,1.306,0.998,0.271,0.155,131.009
272,1N4148WS_400V_6.avi:18.14 s,0.033,1.307,0.991,0.271,0.156,130.934
273,1N4148WS_400V_6.avi:18.20 s,0.033,1.307,0.984,0.272,0.156,131.401
274,1N4148WS_400V_6.avi:18.27 s,0.033,1.307,0.976,0.270,0.157,131.102
275,1N4148WS_400V_6.avi:18.34 s,0.033,1.306,0.967,0.271,0.157,130.548
276,1N4148WS_400V_6.avi:18.40 s,0.033,1.304,0.956,0.272,0.155,129.969
277,1N4148WS_400V_6.avi:18.47 s,0.033,1.304,0.946,0.270,0.157,130.765
278,1N4148WS_400V_6.avi:18.54 s,0.033,1.306,0.935,0.271,0.155,130.051
279,1N4148WS_400V_6.avi:18.60 s,0.033,1.306,0.922,0.272,0.157,129.824
280,1N4148WS_400V_6.avi:18.67 s,0.034,1.308,0.909,0.271,0.158,130.085
281,1N4148WS_400V_6.avi:18.74 s,0.034,1.311,0.895,0.273,0.157,130.613
282,1N4148WS_400V_6.avi:18.80 s,0.033,1.313,0.882,0.271,0.157,130.718
283,1N4148WS_400V_6.avi:18.87 s,0.033,1.317,0.869,0.271,0.156,132.045
284,1N4148WS_400V_6.avi:18.94 s,0.033,1.322,0.858,0.271,0.157,132.135
285,1N4148WS_400V_6.avi:19.00 s,0.034,1.327,0.848,0.272,0.157,131.940
286,1N4148WS_400V_6.avi:19.07 s,0.033,1.332,0.840,0.272,0.156,132.254
287,1N4148WS_400V_6.avi:19.14 s,0.034,1.339,0.833,0.272,0.157,132.448
288,1N4148WS_400V_6.avi:19.20 s,0.033,1.345,0.828,0.273,0.156,132.130
289,1N4148WS_400V_6.avi:19.27 s,0.033,1.352,0.824,0.271,0.157,132.287
290,1N4148WS_400V_6.avi:19.34 s,0.033,1.360,0.822,0.270,0.158,132.525
291,1N4148WS_400V_6.avi:19.40 s,0.033,1.368,0.822,0.270,0.157,132.603
292,1N4148WS_400V_6.avi:19.47 s,0.033,1.377,0.822,0.272,0.156,131.625
293,1N4148WS_400V_6.avi:19.54 s,0.034,1.385,0.823,0.272,0.157,131.661
294,1N4148WS_400V_6.avi:19.60 s,0.034,1.393,0.826,0.272,0.157,132.075
295,1N4148WS_400V_6.avi:19.67 s,0.033,1.402,0.829,0.270,0.157,131.327
296,1N4148WS_400V_6.avi:19.74 s,0.033,1.409,0.833,0.271,0.156,131.706
