Frame,Label,Area,XM,YM,Major,Minor,Angle
43,1N4148WS_300V_3.avi:2.87 s,0.033,1.339,0.791,0.267,0.155,87.419
44,1N4148WS_300V_3.avi:2.94 s,0.032,1.340,0.797,0.265,0.154,89.681
45,1N4148WS_300V_3.avi:3.00 s,0.032,1.340,0.809,0.261,0.155,92.029
46,1N4148WS_300V_3.avi:3.07 s,0.032,1.341,0.830,0.262,0.157,93.200
47,1N4148WS_300V_3.avi:3.14 s,0.032,1.344,0.857,0.264,0.157,91.966
48,1N4148WS_300V_3.avi:3.20 s,0.032,1.345,0.887,0.264,0.156,92.347
49,1N4148WS_300V_3.avi:3.27 s,0.032,1.345,0.918,0.262,0.156,92.665
50,1N4148WS_300V_3.avi:3.34 s,0.032,1.345,0.950,0.264,0.156,92.959
51,1N4148WS_300V_3.avi:3.40 s,0.032,1.344,0.975,0.264,0.155,95.490
52,1N4148WS_300V_3.avi:3.47 s,0.032,1.344,0.997,0.264,0.155,97.434
53,1N4148WS_300V_3.avi:3.54 s,0.032,1.342,1.014,0.262,0.156,98.252
54,1N4148WS_300V_3.avi:3.60 s,0.032,1.340,1.027,0.261,0.157,100.284
55,1N4148WS_300V_3.avi:3.67 s,0.032,1.334,1.035,0.264,0.156,100.968
56,1N4148WS_300V_3.avi:3.74 s,0.032,1.327,1.041,0.263,0.157,100.775
57,1N4148WS_300V_3.avi:3.80 s,0.032,1.317,1.042,0.263,0.155,98.707
58,1N4148WS_300V_3.avi:3.87 s,0.032,1.302,1.043,0.263,0.155,95.231
59,1N4148WS_300V_3.avi:3.94 s,0.033,1.284,1.044,0.262,0.159,90.754
60,1N4148WS_300V_3.avi:4.01 s,0.032,1.264,1.047,0.265,0.156,86.218
61,1N4148WS_300V_3.avi:4.07 s,0.032,1.243,1.054,0.262,0.156,80.617
62,1N4148WS_300V_3.avi:4.14 s,0.032,1.224,1.065,0.264,0.155,75.337
63,1N4148WS_300V_3.avi:4.21 s,0.032,1.208,1.079,0.264,0.155,71.902
64,1N4148WS_300V_3.avi:4.27 s,0.032,1.194,1.094,0.262,0.156,68.987
65,1N4148WS_300V_3.avi:4.34 s,0.032,1.185,1.109,0.263,0.157,69.613
66,1N4148WS_300V_3.avi:4.41 s,0.032,1.178,1.124,0.264,0.156,71.601
67,1N4148WS_300V_3.avi:4.47 s,0.032,1.175,1.138,0.264,0.156,73.826
68,1N4148WS_300V_3.avi:4.54 s,0.032,1.175,1.150,0.264,0.156,76.217
69,1N4148WS_300V_3.avi:4.61 s,0.032,1.178,1.162,0.263,0.155,78.824
70,1N4148WS_300V_3.avi:4.67 s,0.032,1.183,1.174,0.263,0.156,80.885
71,1N4148WS_300V_3.avi:4.74 s,0.032,1.191,1.187,0.262,0.156,81.757
72,1N4148WS_300V_3.avi:4.81 s,0.032,1.202,1.202,0.263,0.155,82.427
73,1N4148WS_300V_3.avi:4.87 s,0.033,1.214,1.217,0.265,0.156,84.307
74,1N4148WS_300V_3.avi:4.94 s,0.032,1.225,1.234,0.263,0.156,86.670
75,1N4148WS_300V_3.avi:5.01 s,0.033,1.237,1.248,0.265,0.157,88.290
76,1N4148WS_300V_3.avi:5.07 s,0.032,1.245,1.260,0.263,0.156,92.365
77,1N4148WS_300V_3.avi:5.14 s,0.032,1.250,1.270,0.262,0.156,95.916
78,1N4148WS_300V_3.avi:5.21 s,0.032,1.252,1.277,0.264,0.156,98.523
79,1N4148WS_300V_3.avi:5.27 s,0.032,1.254,1.281,0.262,0.157,98.961
80,1N4148WS_300V_3.avi:5.34 s,0.032,1.253,1.282,0.262,0.156,97.962
81,1N4148WS_300V_3.avi:5.41 s,0.033,1.252,1.281,0.265,0.157,95.484
82,1N4148WS_300V_3.avi:5.47 s,0.032,1.252,1.277,0.265,0.156,92.331
83,1N4148WS_300V_3.avi:5.54 s,0.032,1.252,1.270,0.265,0.156,92.809
84,1N4148WS_300V_3.avi:5.61 s,0.032,1.247,1.261,0.263,0.155,90.032
85,1N4148WS_300V_3.avi:5.67 s,0.032,1.242,1.248,0.263,0.155,89.754
86,1N4148WS_300V_3.avi:5.74 s,0.032,1.239,1.231,0.259,0.159,91.085
87,1N4148WS_300V_3.avi:5.81 s,0.032,1.234,1.212,0.265,0.154,89.808
88,1N4148WS_300V_3.avi:5.87 s,0.032,1.233,1.189,0.262,0.155,89.726
89,1N4148WS_300V_3.avi:5.94 s,0.032,1.234,1.167,0.262,0.154,89.652
90,1N4148WS_300V_3.avi:6.01 s,0.032,1.238,1.145,0.262,0.157,87.271
91,1N4148WS_300V_3.avi:6.07 s,0.032,1.244,1.123,0.260,0.157,86.400
92,1N4148WS_300V_3.avi:6.14 s,0.032,1.251,1.109,0.264,0.156,86.218
93,1N4148WS_300V_3.avi:6.21 s,0.032,1.261,1.095,0.265,0.155,84.508
94,1N4148WS_300V_3.avi:6.27 s,0.032,1.271,1.087,0.261,0.158,83.445
95,1N4148WS_300V_3.avi:6.34 s,0.032,1.281,1.084,0.265,0.155,83.904
96,1N4148WS_300V_3.avi:6.41 s,0.032,1.290,1.088,0.261,0.157,83.640
97,1N4148WS_300V_3.avi:6.47 s,0.032,1.298,1.096,0.264,0.156,85.906
98,1N4148WS_300V_3.avi:6.54 s,0.032,1.304,1.108,0.261,0.157,87.750
99,1N4148WS_300V_3.avi:6.61 s,0.032,1.307,1.123,0.260,0.155,88.933
100,1N4148WS_300V_3.avi:6.68 s,0.032,1.307,1.141,0.265,0.154,89.747
101,1N4148WS_300V_3.avi:6.74 s,0.032,1.308,1.158,0.263,0.154,89.760
102,1N4148WS_300V_3.avi:6.81 s,0.032,1.307,1.170,0.261,0.154,89.351
103,1N4148WS_300V_3.avi:6.88 s,0.032,1.306,1.184,0.264,0.155,87.691
104,1N4148WS_300V_3.avi:6.94 s,0.032,1.304,1.192,0.261,0.157,86.573
105,1N4148WS_300V_3.avi:7.01 s,0.032,1.303,1.198,0.263,0.156,86.259
106,1N4148WS_300V_3.avi:7.08 s,0.032,1.303,1.202,0.266,0.155,86.604
107,1N4148WS_300V_3.avi:7.14 s,0.032,1.303,1.201,0.266,0.155,86.150
108,1N4148WS_300V_3.avi:7.21 s,0.033,1.304,1.200,0.265,0.156,86.523
109,1N4148WS_300V_3.avi:7.28 s,0.032,1.305,1.196,0.263,0.155,86.346
110,1N4148WS_300V_3.avi:7.34 s,0.032,1.309,1.189,0.262,0.156,87.343
111,1N4148WS_300V_3.avi:7.41 s,0.033,1.310,1.184,0.265,0.157,87.680
112,1N4148WS_300V_3.avi:7.48 s,0.033,1.313,1.177,0.267,0.156,90.485
113,1N4148WS_300V_3.avi:7.54 s,0.032,1.314,1.168,0.264,0.154,89.957
114,1N4148WS_300V_3.avi:7.61 s,0.032,1.314,1.159,0.263,0.154,90.163
115,1N4148WS_300V_3.avi:7.68 s,0.032,1.314,1.150,0.263,0.155,90.682
116,1N4148WS_300V_3.avi:7.74 s,0.032,1.313,1.141,0.261,0.156,90.458
117,1N4148WS_300V_3.avi:7.81 s,0.033,1.311,1.132,0.263,0.158,91.768
118,1N4148WS_300V_3.avi:7.88 s,0.032,1.308,1.121,0.260,0.154,89.596
119,1N4148WS_300V_3.avi:7.94 s,0.032,1.306,1.112,0.267,0.155,90.367
120,1N4148WS_300V_3.avi:8.01 s,0.033,1.303,1.103,0.265,0.157,88.481
121,1N4148WS_300V_3.avi:8.08 s,0.032,1.299,1.095,0.260,0.156,88.640
122,1N4148WS_300V_3.avi:8.14 s,0.033,1.296,1.086,0.264,0.158,87.638
123,1N4148WS_300V_3.avi:8.21 s,0.032,1.294,1.080,0.263,0.156,87.035
124,1N4148WS_300V_3.avi:8.28 s,0.033,1.291,1.076,0.266,0.156,87.718
125,1N4148WS_300V_3.avi:8.34 s,0.032,1.291,1.070,0.260,0.157,87.037
126,1N4148WS_300V_3.avi:8.41 s,0.032,1.289,1.068,0.262,0.157,87.814
127,1N4148WS_300V_3.avi:8.48 s,0.033,1.288,1.065,0.265,0.156,86.568
128,1N4148WS_300V_3.avi:8.54 s,0.032,1.287,1.064,0.266,0.154,87.251
129,1N4148WS_300V_3.avi:8.61 s,0.032,1.286,1.064,0.264,0.156,87.636
130,1N4148WS_300V_3.avi:8.68 s,0.032,1.286,1.064,0.265,0.156,87.409
131,1N4148WS_300V_3.avi:8.74 s,0.032,1.286,1.064,0.266,0.155,87.167
132,1N4148WS_300V_3.avi:8.81 s,0.032,1.287,1.063,0.266,0.155,86.540
133,1N4148WS_300V_3.avi:8.88 s,0.032,1.287,1.063,0.264,0.156,86.333
134,1N4148WS_300V_3.avi:8.94 s,0.032,1.290,1.061,0.266,0.156,86.310
135,1N4148WS_300V_3.avi:9.01 s,0.032,1.293,1.061,0.264,0.156,84.626
136,1N4148WS_300V_3.avi:9.08 s,0.032,1.296,1.059,0.261,0.156,83.950
137,1N4148WS_300V_3.avi:9.14 s,0.032,1.301,1.057,0.265,0.155,83.904
138,1N4148WS_300V_3.avi:9.21 s,0.032,1.306,1.055,0.262,0.157,82.896
139,1N4148WS_300V_3.avi:9.28 s,0.032,1.311,1.055,0.263,0.157,82.988
140,1N4148WS_300V_3.avi:9.35 s,0.032,1.316,1.054,0.262,0.157,82.959
141,1N4148WS_300V_3.avi:9.41 s,0.032,1.322,1.053,0.261,0.156,84.016
142,1N4148WS_300V_3.avi:9.48 s,0.032,1.329,1.053,0.262,0.156,84.266
143,1N4148WS_300V_3.avi:9.55 s,0.032,1.334,1.055,0.264,0.156,84.783
144,1N4148WS_300V_3.avi:9.61 s,0.032,1.339,1.057,0.262,0.155,85.286
145,1N4148WS_300V_3.avi:9.68 s,0.032,1.342,1.063,0.264,0.156,86.462
146,1N4148WS_300V_3.avi:9.75 s,0.032,1.344,1.069,0.263,0.157,87.268
147,1N4148WS_300V_3.avi:9.81 s,0.032,1.345,1.078,0.265,0.154,86.408
148,1N4148WS_300V_3.avi:9.88 s,0.032,1.345,1.085,0.264,0.155,86.089
149,1N4148WS_300V_3.avi:9.95 s,0.032,1.345,1.095,0.263,0.155,86.352
150,1N4148WS_300V_3.avi:10.01 s,0.032,1.345,1.104,0.263,0.156,85.009
151,1N4148WS_300V_3.avi:10.08 s,0.032,1.344,1.113,0.263,0.157,83.713
152,1N4148WS_300V_3.avi:10.15 s,0.032,1.343,1.121,0.264,0.156,82.437
153,1N4148WS_300V_3.avi:10.21 s,0.032,1.342,1.128,0.263,0.155,81.536
154,1N4148WS_300V_3.avi:10.28 s,0.032,1.342,1.135,0.263,0.156,80.073
155,1N4148WS_300V_3.avi:10.35 s,0.032,1.341,1.141,0.262,0.157,79.699
156,1N4148WS_300V_3.avi:10.41 s,0.032,1.342,1.146,0.262,0.156,78.435
157,1N4148WS_300V_3.avi:10.48 s,0.032,1.342,1.149,0.264,0.156,78.342
158,1N4148WS_300V_3.avi:10.55 s,0.032,1.343,1.151,0.264,0.156,78.222
159,1N4148WS_300V_3.avi:10.61 s,0.032,1.344,1.153,0.263,0.156,78.189
160,1N4148WS_300V_3.avi:10.68 s,0.032,1.345,1.154,0.263,0.155,78.745
161,1N4148WS_300V_3.avi:10.75 s,0.032,1.346,1.154,0.264,0.156,79.023
162,1N4148WS_300V_3.avi:10.81 s,0.032,1.347,1.154,0.263,0.156,80.022
163,1N4148WS_300V_3.avi:10.88 s,0.032,1.348,1.153,0.263,0.156,79.933
164,1N4148WS_300V_3.avi:10.95 s,0.032,1.350,1.151,0.264,0.155,80.381
165,1N4148WS_300V_3.avi:11.01 s,0.032,1.353,1.149,0.264,0.156,80.880
166,1N4148WS_300V_3.avi:11.08 s,0.032,1.355,1.146,0.262,0.155,81.528
167,1N4148WS_300V_3.avi:11.15 s,0.033,1.357,1.143,0.263,0.157,82.419
168,1N4148WS_300V_3.avi:11.21 s,0.032,1.360,1.139,0.260,0.156,83.717
169,1N4148WS_300V_3.avi:11.28 s,0.032,1.362,1.136,0.263,0.155,82.943
170,1N4148WS_300V_3.avi:11.35 s,0.032,1.363,1.132,0.261,0.156,83.332
171,1N4148WS_300V_3.avi:11.41 s,0.032,1.364,1.129,0.263,0.156,84.189
172,1N4148WS_300V_3.avi:11.48 s,0.032,1.365,1.128,0.263,0.156,85.272
173,1N4148WS_300V_3.avi:11.55 s,0.032,1.364,1.124,0.264,0.155,85.628
174,1N4148WS_300V_3.avi:11.61 s,0.033,1.362,1.122,0.267,0.155,86.441
175,1N4148WS_300V_3.avi:11.68 s,0.033,1.361,1.122,0.264,0.157,86.255
176,1N4148WS_300V_3.avi:11.75 s,0.032,1.358,1.118,0.264,0.155,86.624
177,1N4148WS_300V_3.avi:11.81 s,0.032,1.356,1.117,0.265,0.155,86.071
178,1N4148WS_300V_3.avi:11.88 s,0.032,1.353,1.115,0.261,0.156,85.691
179,1N4148WS_300V_3.avi:11.95 s,0.032,1.351,1.110,0.264,0.156,84.431
180,1N4148WS_300V_3.avi:12.02 s,0.032,1.349,1.107,0.261,0.156,83.268
181,1N4148WS_300V_3.avi:12.08 s,0.032,1.348,1.103,0.265,0.155,82.570
182,1N4148WS_300V_3.avi:12.15 s,0.032,1.349,1.098,0.262,0.156,82.101
183,1N4148WS_300V_3.avi:12.22 s,0.032,1.348,1.095,0.264,0.155,81.464
184,1N4148WS_300V_3.avi:12.28 s,0.032,1.349,1.091,0.264,0.156,82.470
185,1N4148WS_300V_3.avi:12.35 s,0.032,1.350,1.088,0.265,0.156,82.252
186,1N4148WS_300V_3.avi:12.42 s,0.033,1.352,1.087,0.265,0.156,83.776
187,1N4148WS_300V_3.avi:12.48 s,0.032,1.354,1.083,0.263,0.156,84.133
188,1N4148WS_300V_3.avi:12.55 s,0.032,1.357,1.084,0.266,0.156,85.687
189,1N4148WS_300V_3.avi:12.62 s,0.032,1.359,1.082,0.263,0.155,85.939
190,1N4148WS_300V_3.avi:12.68 s,0.032,1.362,1.082,0.261,0.157,87.610
191,1N4148WS_300V_3.avi:12.75 s,0.032,1.364,1.084,0.263,0.156,87.332
192,1N4148WS_300V_3.avi:12.82 s,0.032,1.367,1.083,0.264,0.154,88.936
193,1N4148WS_300V_3.avi:12.88 s,0.033,1.370,1.084,0.264,0.158,88.371
194,1N4148WS_300V_3.avi:12.95 s,0.032,1.373,1.085,0.265,0.156,90.599
195,1N4148WS_300V_3.avi:13.02 s,0.032,1.373,1.086,0.267,0.154,90.626
196,1N4148WS_300V_3.avi:13.08 s,0.032,1.374,1.084,0.264,0.154,90.438
197,1N4148WS_300V_3.avi:13.15 s,0.032,1.374,1.084,0.263,0.154,90.378
198,1N4148WS_300V_3.avi:13.22 s,0.032,1.374,1.084,0.263,0.155,90.617
199,1N4148WS_300V_3.avi:13.28 s,0.032,1.373,1.084,0.262,0.155,90.886
200,1N4148WS_300V_3.avi:13.35 s,0.032,1.372,1.085,0.260,0.157,91.530
201,1N4148WS_300V_3.avi:13.42 s,0.033,1.370,1.088,0.264,0.157,91.584
202,1N4148WS_300V_3.avi:13.48 s,0.032,1.367,1.089,0.263,0.155,90.389
203,1N4148WS_300V_3.avi:13.55 s,0.032,1.365,1.092,0.263,0.157,92.104
204,1N4148WS_300V_3.avi:13.62 s,0.032,1.361,1.094,0.262,0.154,90.073
205,1N4148WS_300V_3.avi:13.68 s,0.033,1.359,1.097,0.266,0.156,90.541
206,1N4148WS_300V_3.avi:13.75 s,0.032,1.355,1.098,0.260,0.158,89.781
207,1N4148WS_300V_3.avi:13.82 s,0.032,1.354,1.099,0.264,0.154,89.802
208,1N4148WS_300V_3.avi:13.88 s,0.033,1.351,1.098,0.263,0.157,88.707
209,1N4148WS_300V_3.avi:13.95 s,0.033,1.349,1.098,0.265,0.157,87.774
210,1N4148WS_300V_3.avi:14.02 s,0.032,1.347,1.097,0.263,0.154,88.838
211,1N4148WS_300V_3.avi:14.08 s,0.032,1.346,1.096,0.261,0.155,88.261
212,1N4148WS_300V_3.avi:14.15 s,0.033,1.344,1.093,0.266,0.156,87.146
213,1N4148WS_300V_3.avi:14.22 s,0.033,1.344,1.090,0.264,0.157,87.966
214,1N4148WS_300V_3.avi:14.28 s,0.033,1.343,1.084,0.265,0.158,88.043
215,1N4148WS_300V_3.avi:14.35 s,0.032,1.341,1.080,0.267,0.154,88.610
216,1N4148WS_300V_3.avi:14.42 s,0.032,1.341,1.077,0.261,0.154,89.367
217,1N4148WS_300V_3.avi:14.48 s,0.032,1.340,1.072,0.262,0.156,88.795
218,1N4148WS_300V_3.avi:14.55 s,0.033,1.337,1.071,0.265,0.157,88.061
219,1N4148WS_300V_3.avi:14.62 s,0.033,1.337,1.069,0.265,0.158,88.288
220,1N4148WS_300V_3.avi:14.69 s,0.032,1.334,1.067,0.264,0.154,89.111
221,1N4148WS_300V_3.avi:14.75 s,0.032,1.332,1.069,0.262,0.156,88.359
222,1N4148WS_300V_3.avi:14.82 s,0.033,1.330,1.069,0.265,0.158,88.119
223,1N4148WS_300V_3.avi:14.89 s,0.032,1.328,1.069,0.263,0.154,89.225
224,1N4148WS_300V_3.avi:14.95 s,0.032,1.326,1.072,0.262,0.155,87.663
225,1N4148WS_300V_3.avi:15.02 s,0.033,1.324,1.070,0.264,0.157,87.832
226,1N4148WS_300V_3.avi:15.09 s,0.032,1.321,1.070,0.262,0.154,88.440
227,1N4148WS_300V_3.avi:15.15 s,0.032,1.318,1.072,0.262,0.157,87.056
228,1N4148WS_300V_3.avi:15.22 s,0.032,1.316,1.070,0.260,0.157,87.120
229,1N4148WS_300V_3.avi:15.29 s,0.032,1.313,1.071,0.266,0.154,86.544
230,1N4148WS_300V_3.avi:15.35 s,0.032,1.310,1.069,0.260,0.158,87.738
231,1N4148WS_300V_3.avi:15.42 s,0.033,1.308,1.069,0.267,0.157,87.163
232,1N4148WS_300V_3.avi:15.49 s,0.033,1.304,1.066,0.265,0.156,87.035
233,1N4148WS_300V_3.avi:15.55 s,0.032,1.303,1.064,0.262,0.156,86.192
234,1N4148WS_300V_3.avi:15.62 s,0.032,1.299,1.062,0.265,0.155,87.162
235,1N4148WS_300V_3.avi:15.69 s,0.032,1.297,1.058,0.260,0.157,86.666
236,1N4148WS_300V_3.avi:15.75 s,0.033,1.294,1.056,0.265,0.156,86.343
237,1N4148WS_300V_3.avi:15.82 s,0.032,1.292,1.050,0.263,0.156,86.286
238,1N4148WS_300V_3.avi:15.89 s,0.032,1.290,1.045,0.260,0.157,86.454
239,1N4148WS_300V_3.avi:15.95 s,0.032,1.288,1.042,0.263,0.157,86.899
240,1N4148WS_300V_3.avi:16.02 s,0.033,1.287,1.036,0.265,0.157,86.121
241,1N4148WS_300V_3.avi:16.09 s,0.032,1.286,1.030,0.264,0.155,86.499
242,1N4148WS_300V_3.avi:16.15 s,0.032,1.286,1.024,0.263,0.155,85.575
243,1N4148WS_300V_3.avi:16.22 s,0.032,1.286,1.018,0.262,0.155,85.753
244,1N4148WS_300V_3.avi:16.29 s,0.032,1.286,1.014,0.263,0.155,85.794
245,1N4148WS_300V_3.avi:16.35 s,0.032,1.287,1.009,0.262,0.156,85.965
246,1N4148WS_300V_3.avi:16.42 s,0.032,1.287,1.004,0.262,0.157,85.204
247,1N4148WS_300V_3.avi:16.49 s,0.033,1.288,0.999,0.265,0.156,85.246
248,1N4148WS_300V_3.avi:16.55 s,0.033,1.289,0.996,0.265,0.157,85.634
249,1N4148WS_300V_3.avi:16.62 s,0.032,1.291,0.992,0.265,0.155,85.619
250,1N4148WS_300V_3.avi:16.69 s,0.032,1.291,0.990,0.263,0.156,86.243
251,1N4148WS_300V_3.avi:16.75 s,0.032,1.292,0.989,0.263,0.156,86.094
252,1N4148WS_300V_3.avi:16.82 s,0.032,1.292,0.989,0.263,0.156,86.046
253,1N4148WS_300V_3.avi:16.89 s,0.032,1.293,0.989,0.262,0.155,85.743
254,1N4148WS_300V_3.avi:16.95 s,0.032,1.294,0.990,0.262,0.157,85.153
255,1N4148WS_300V_3.avi:17.02 s,0.032,1.294,0.991,0.262,0.156,85.001
256,1N4148WS_300V_3.avi:17.09 s,0.032,1.294,0.991,0.262,0.156,84.907
257,1N4148WS_300V_3.avi:17.16 s,0.032,1.295,0.994,0.263,0.156,85.122
258,1N4148WS_300V_3.avi:17.22 s,0.032,1.295,0.995,0.264,0.156,84.610
259,1N4148WS_300V_3.avi:17.29 s,0.032,1.295,0.996,0.263,0.157,84.593
260,1N4148WS_300V_3.avi:17.36 s,0.032,1.296,0.996,0.262,0.156,84.721
261,1N4148WS_300V_3.avi:17.42 s,0.032,1.297,0.996,0.263,0.157,84.126
262,1N4148WS_300V_3.avi:17.49 s,0.032,1.298,0.996,0.263,0.157,84.620
263,1N4148WS_300V_3.avi:17.56 s,0.032,1.299,0.994,0.263,0.155,84.965
264,1N4148WS_300V_3.avi:17.62 s,0.032,1.300,0.990,0.261,0.156,84.882
265,1N4148WS_300V_3.avi:17.69 s,0.032,1.302,0.989,0.263,0.157,85.648
266,1N4148WS_300V_3.avi:17.76 s,0.032,1.303,0.986,0.265,0.155,85.987
267,1N4148WS_300V_3.avi:17.82 s,0.032,1.304,0.983,0.262,0.156,86.732
268,1N4148WS_300V_3.avi:17.89 s,0.032,1.305,0.982,0.265,0.155,86.880
269,1N4148WS_300V_3.avi:17.96 s,0.032,1.307,0.983,0.263,0.157,86.068
270,1N4148WS_300V_3.avi:18.02 s,0.032,1.308,0.982,0.265,0.156,85.645
271,1N4148WS_300V_3.avi:18.09 s,0.032,1.309,0.983,0.264,0.156,84.733
272,1N4148WS_300V_3.avi:18.16 s,0.032,1.311,0.983,0.262,0.158,83.855
273,1N4148WS_300V_3.avi:18.22 s,0.033,1.312,0.982,0.265,0.156,83.543
274,1N4148WS_300V_3.avi:18.29 s,0.032,1.313,0.982,0.263,0.156,83.366
275,1N4148WS_300V_3.avi:18.36 s,0.032,1.314,0.981,0.264,0.155,83.768
276,1N4148WS_300V_3.avi:18.42 s,0.032,1.315,0.977,0.263,0.156,84.345
277,1N4148WS_300V_3.avi:18.49 s,0.032,1.315,0.976,0.264,0.156,84.724
278,1N4148WS_300V_3.avi:18.56 s,0.033,1.316,0.977,0.265,0.156,85.446
279,1N4148WS_300V_3.avi:18.62 s,0.032,1.316,0.977,0.264,0.156,86.428
280,1N4148WS_300V_3.avi:18.69 s,0.032,1.317,0.976,0.265,0.156,86.584
281,1N4148WS_300V_3.avi:18.76 s,0.033,1.317,0.978,0.264,0.157,85.778
282,1N4148WS_300V_3.avi:18.82 s,0.033,1.316,0.981,0.266,0.157,85.406
283,1N4148WS_300V_3.avi:18.89 s,0.032,1.316,0.983,0.263,0.156,84.406
284,1N4148WS_300V_3.avi:18.96 s,0.032,1.315,0.985,0.261,0.156,84.098
285,1N4148WS_300V_3.avi:19.02 s,0.032,1.315,0.990,0.263,0.155,83.363
286,1N4148WS_300V_3.avi:19.09 s,0.032,1.314,0.992,0.263,0.155,83.518
287,1N4148WS_300V_3.avi:19.16 s,0.032,1.313,0.995,0.264,0.155,83.792
288,1N4148WS_300V_3.avi:19.22 s,0.032,1.310,0.998,0.261,0.157,83.336
289,1N4148WS_300V_3.avi:19.29 s,0.032,1.309,1.000,0.264,0.156,84.983
290,1N4148WS_300V_3.avi:19.36 s,0.032,1.306,1.002,0.262,0.156,85.612
291,1N4148WS_300V_3.avi:19.42 s,0.032,1.304,1.003,0.263,0.156,86.169
292,1N4148WS_300V_3.avi:19.49 s,0.032,1.302,1.006,0.265,0.156,85.977
293,1N4148WS_300V_3.avi:19.56 s,0.033,1.299,1.008,0.267,0.155,86.971
294,1N4148WS_300V_3.avi:19.62 s,0.032,1.297,1.009,0.262,0.157,87.471
295,1N4148WS_300V_3.avi:19.69 s,0.032,1.296,1.010,0.263,0.156,87.420
296,1N4148WS_300V_3.avi:19.76 s,0.032,1.294,1.010,0.263,0.157,86.139
