Frame,Label,Area,XM,YM,Major,Minor,Angle
73,1N4148WS_500V_2.avi:4.86 s,0.035,1.597,1.271,0.275,0.160,16.038
74,1N4148WS_500V_2.avi:4.93 s,0.035,1.592,1.262,0.275,0.160,23.689
75,1N4148WS_500V_2.avi:5.00 s,0.035,1.583,1.251,0.276,0.161,30.178
76,1N4148WS_500V_2.avi:5.06 s,0.035,1.570,1.240,0.275,0.160,36.960
77,1N4148WS_500V_2.avi:5.13 s,0.035,1.553,1.231,0.277,0.160,49.335
78,1N4148WS_500V_2.avi:5.20 s,0.035,1.532,1.222,0.278,0.161,72.354
79,1N4148WS_500V_2.avi:5.26 s,0.035,1.504,1.208,0.276,0.161,106.352
80,1N4148WS_500V_2.avi:5.33 s,0.035,1.463,1.191,0.277,0.161,136.769
81,1N4148WS_500V_2.avi:5.40 s,0.035,1.408,1.178,0.276,0.161,147.033
82,1N4148WS_500V_2.avi:5.46 s,0.035,1.349,1.175,0.279,0.158,136.642
83,1N4148WS_500V_2.avi:5.53 s,0.035,1.295,1.176,0.276,0.159,118.109
84,1N4148WS_500V_2.avi:5.60 s,0.035,1.251,1.169,0.276,0.161,106.116
85,1N4148WS_500V_2.avi:5.66 s,0.035,1.215,1.154,0.275,0.161,108.226
86,1N4148WS_500V_2.avi:5.73 s,0.035,1.187,1.134,0.276,0.160,116.682
87,1N4148WS_500V_2.avi:5.80 s,0.035,1.168,1.117,0.276,0.160,122.701
88,1N4148WS_500V_2.avi:5.86 s,0.035,1.157,1.103,0.275,0.160,121.723
89,1N4148WS_500V_2.avi:5.93 s,0.035,1.154,1.092,0.277,0.160,118.934
90,1N4148WS_500V_2.avi:6.00 s,0.034,1.159,1.082,0.275,0.160,118.674
91,1N4148WS_500V_2.avi:6.06 s,0.035,1.167,1.071,0.276,0.160,121.084
92,1N4148WS_500V_2.avi:6.13 s,0.035,1.175,1.058,0.278,0.159,121.905
93,1N4148WS_500V_2.avi:6.20 s,0.035,1.187,1.047,0.276,0.160,121.248
94,1N4148WS_500V_2.avi:6.26 s,0.035,1.201,1.038,0.278,0.160,120.091
95,1N4148WS_500V_2.avi:6.33 s,0.035,1.214,1.029,0.276,0.161,119.332
96,1N4148WS_500V_2.avi:6.40 s,0.035,1.231,1.023,0.276,0.161,118.678
97,1N4148WS_500V_2.avi:6.46 s,0.035,1.249,1.023,0.275,0.161,119.439
98,1N4148WS_500V_2.avi:6.53 s,0.035,1.269,1.024,0.277,0.160,120.192
99,1N4148WS_500V_2.avi:6.60 s,0.035,1.290,1.029,0.275,0.161,119.065
100,1N4148WS_500V_2.avi:6.66 s,0.035,1.312,1.032,0.276,0.161,118.213
101,1N4148WS_500V_2.avi:6.73 s,0.035,1.336,1.036,0.277,0.160,117.856
102,1N4148WS_500V_2.avi:6.80 s,0.034,1.359,1.034,0.275,0.159,118.332
103,1N4148WS_500V_2.avi:6.86 s,0.035,1.382,1.029,0.276,0.161,118.745
104,1N4148WS_500V_2.avi:6.93 s,0.035,1.408,1.024,0.277,0.160,119.720
105,1N4148WS_500V_2.avi:7.00 s,0.035,1.434,1.022,0.276,0.161,120.181
106,1N4148WS_500V_2.avi:7.06 s,0.035,1.463,1.025,0.277,0.159,120.200
107,1N4148WS_500V_2.avi:7.13 s,0.035,1.492,1.029,0.277,0.160,118.316
108,1N4148WS_500V_2.avi:7.20 s,0.035,1.524,1.036,0.276,0.160,116.293
109,1N4148WS_500V_2.avi:7.26 s,0.035,1.559,1.048,0.276,0.160,116.430
110,1N4148WS_500V_2.avi:7.33 s,0.035,1.595,1.065,0.277,0.160,116.782
111,1N4148WS_500V_2.avi:7.40 s,0.035,1.633,1.085,0.277,0.160,116.745
112,1N4148WS_500V_2.avi:7.46 s,0.035,1.668,1.109,0.275,0.160,116.444
113,1N4148WS_500V_2.avi:7.53 s,0.035,1.699,1.134,0.276,0.161,116.588
114,1N4148WS_500V_2.avi:7.60 s,0.035,1.725,1.154,0.276,0.161,117.606
115,1N4148WS_500V_2.avi:7.66 s,0.035,1.743,1.170,0.276,0.161,117.086
116,1N4148WS_500V_2.avi:7.73 s,0.035,1.754,1.179,0.276,0.160,116.257
117,1N4148WS_500V_2.avi:7.80 s,0.035,1.759,1.181,0.275,0.161,115.143
118,1N4148WS_500V_2.avi:7.86 s,0.035,1.759,1.177,0.277,0.161,114.891
119,1N4148WS_500V_2.avi:7.93 s,0.035,1.758,1.171,0.277,0.160,115.343
120,1N4148WS_500V_2.avi:8.00 s,0.035,1.752,1.162,0.276,0.160,116.263
121,1N4148WS_500V_2.avi:8.06 s,0.035,1.742,1.148,0.275,0.161,117.633
122,1N4148WS_500V_2.avi:8.13 s,0.035,1.729,1.133,0.277,0.160,119.175
123,1N4148WS_500V_2.avi:8.20 s,0.035,1.711,1.117,0.275,0.160,120.348
124,1N4148WS_500V_2.avi:8.26 s,0.035,1.692,1.102,0.275,0.160,120.557
125,1N4148WS_500V_2.avi:8.33 s,0.035,1.670,1.089,0.277,0.160,121.180
126,1N4148WS_500V_2.avi:8.40 s,0.035,1.646,1.077,0.276,0.160,121.267
127,1N4148WS_500V_2.avi:8.46 s,0.035,1.622,1.070,0.275,0.160,121.559
128,1N4148WS_500V_2.avi:8.53 s,0.035,1.596,1.066,0.277,0.159,121.823
129,1N4148WS_500V_2.avi:8.60 s,0.035,1.570,1.061,0.278,0.160,121.185
130,1N4148WS_500V_2.avi:8.66 s,0.035,1.543,1.055,0.276,0.160,119.246
131,1N4148WS_500V_2.avi:8.73 s,0.035,1.519,1.048,0.276,0.160,118.381
132,1N4148WS_500V_2.avi:8.79 s,0.035,1.498,1.039,0.276,0.160,118.718
133,1N4148WS_500V_2.avi:8.86 s,0.035,1.480,1.027,0.275,0.160,119.400
134,1N4148WS_500V_2.avi:8.93 s,0.035,1.468,1.014,0.277,0.161,119.929
135,1N4148WS_500V_2.avi:8.99 s,0.035,1.460,1.003,0.277,0.160,120.051
136,1N4148WS_500V_2.avi:9.06 s,0.035,1.456,0.995,0.275,0.161,120.229
137,1N4148WS_500V_2.avi:9.13 s,0.035,1.454,0.991,0.276,0.160,120.525
138,1N4148WS_500V_2.avi:9.19 s,0.035,1.454,0.990,0.278,0.161,120.671
139,1N4148WS_500V_2.avi:9.26 s,0.035,1.453,0.992,0.277,0.160,120.527
140,1N4148WS_500V_2.avi:9.33 s,0.035,1.450,0.990,0.277,0.161,118.987
141,1N4148WS_500V_2.avi:9.39 s,0.035,1.447,0.987,0.275,0.160,118.425
142,1N4148WS_500V_2.avi:9.46 s,0.035,1.444,0.983,0.277,0.160,119.321
143,1N4148WS_500V_2.avi:9.53 s,0.035,1.441,0.978,0.276,0.160,120.960
144,1N4148WS_500V_2.avi:9.59 s,0.035,1.439,0.973,0.277,0.161,121.650
145,1N4148WS_500V_2.avi:9.66 s,0.035,1.439,0.971,0.275,0.160,122.230
146,1N4148WS_500V_2.avi:9.73 s,0.035,1.441,0.973,0.276,0.160,122.565
147,1N4148WS_500V_2.avi:9.79 s,0.035,1.447,0.980,0.276,0.160,121.655
148,1N4148WS_500V_2.avi:9.86 s,0.035,1.456,0.989,0.277,0.159,121.344
149,1N4148WS_500V_2.avi:9.93 s,0.035,1.466,1.000,0.276,0.160,120.880
150,1N4148WS_500V_2.avi:9.99 s,0.035,1.476,1.011,0.276,0.161,120.018
151,1N4148WS_500V_2.avi:10.06 s,0.035,1.486,1.024,0.277,0.161,120.170
152,1N4148WS_500V_2.avi:10.13 s,0.035,1.492,1.031,0.275,0.160,119.360
153,1N4148WS_500V_2.avi:10.19 s,0.035,1.497,1.035,0.275,0.160,119.456
154,1N4148WS_500V_2.avi:10.26 s,0.035,1.498,1.031,0.277,0.160,119.113
155,1N4148WS_500V_2.avi:10.33 s,0.035,1.498,1.023,0.277,0.160,118.851
156,1N4148WS_500V_2.avi:10.39 s,0.035,1.498,1.007,0.277,0.160,117.490
157,1N4148WS_500V_2.avi:10.46 s,0.035,1.497,0.988,0.276,0.160,117.678
158,1N4148WS_500V_2.avi:10.53 s,0.035,1.498,0.966,0.276,0.160,118.995
159,1N4148WS_500V_2.avi:10.59 s,0.035,1.501,0.945,0.277,0.160,119.462
160,1N4148WS_500V_2.avi:10.66 s,0.035,1.510,0.934,0.276,0.160,119.957
161,1N4148WS_500V_2.avi:10.73 s,0.035,1.522,0.932,0.276,0.160,119.623
162,1N4148WS_500V_2.avi:10.79 s,0.035,1.538,0.942,0.277,0.160,119.875
163,1N4148WS_500V_2.avi:10.86 s,0.035,1.556,0.962,0.277,0.160,120.531
164,1N4148WS_500V_2.avi:10.93 s,0.035,1.571,0.986,0.278,0.160,121.529
165,1N4148WS_500V_2.avi:10.99 s,0.035,1.586,1.010,0.275,0.160,121.483
166,1N4148WS_500V_2.avi:11.06 s,0.035,1.598,1.032,0.277,0.161,120.603
167,1N4148WS_500V_2.avi:11.13 s,0.035,1.606,1.050,0.277,0.160,119.322
168,1N4148WS_500V_2.avi:11.19 s,0.035,1.611,1.062,0.275,0.161,119.049
169,1N4148WS_500V_2.avi:11.26 s,0.035,1.614,1.071,0.277,0.161,119.584
170,1N4148WS_500V_2.avi:11.33 s,0.035,1.615,1.076,0.277,0.160,119.828
171,1N4148WS_500V_2.avi:11.39 s,0.035,1.613,1.079,0.277,0.160,120.897
172,1N4148WS_500V_2.avi:11.46 s,0.035,1.610,1.081,0.277,0.160,122.078
173,1N4148WS_500V_2.avi:11.53 s,0.035,1.606,1.083,0.275,0.160,123.283
174,1N4148WS_500V_2.avi:11.59 s,0.035,1.601,1.083,0.277,0.160,123.776
175,1N4148WS_500V_2.avi:11.66 s,0.035,1.595,1.082,0.276,0.160,124.504
176,1N4148WS_500V_2.avi:11.73 s,0.035,1.587,1.075,0.277,0.161,123.744
177,1N4148WS_500V_2.avi:11.79 s,0.035,1.576,1.060,0.276,0.160,122.283
178,1N4148WS_500V_2.avi:11.86 s,0.035,1.561,1.039,0.276,0.160,123.258
179,1N4148WS_500V_2.avi:11.93 s,0.035,1.542,1.013,0.277,0.160,123.376
180,1N4148WS_500V_2.avi:11.99 s,0.035,1.520,0.986,0.275,0.160,123.389
181,1N4148WS_500V_2.avi:12.06 s,0.035,1.498,0.961,0.276,0.160,123.074
182,1N4148WS_500V_2.avi:12.13 s,0.035,1.475,0.938,0.278,0.159,122.498
183,1N4148WS_500V_2.avi:12.19 s,0.035,1.450,0.915,0.276,0.160,124.009
184,1N4148WS_500V_2.avi:12.26 s,0.035,1.421,0.892,0.277,0.160,125.853
185,1N4148WS_500V_2.avi:12.33 s,0.034,1.388,0.869,0.275,0.160,126.026
186,1N4148WS_500V_2.avi:12.39 s,0.035,1.356,0.851,0.276,0.160,123.799
187,1N4148WS_500V_2.avi:12.46 s,0.035,1.325,0.837,0.278,0.160,122.339
188,1N4148WS_500V_2.avi:12.53 s,0.035,1.297,0.831,0.277,0.161,122.562
189,1N4148WS_500V_2.avi:12.59 s,0.035,1.276,0.836,0.278,0.160,123.387
190,1N4148WS_500V_2.avi:12.66 s,0.035,1.261,0.853,0.277,0.160,122.711
191,1N4148WS_500V_2.avi:12.73 s,0.035,1.252,0.878,0.277,0.160,121.585
192,1N4148WS_500V_2.avi:12.79 s,0.035,1.246,0.906,0.276,0.161,120.479
193,1N4148WS_500V_2.avi:12.86 s,0.035,1.242,0.933,0.277,0.160,120.234
194,1N4148WS_500V_2.avi:12.93 s,0.035,1.239,0.957,0.277,0.161,120.991
195,1N4148WS_500V_2.avi:12.99 s,0.035,1.236,0.977,0.276,0.160,121.450
196,1N4148WS_500V_2.avi:13.06 s,0.035,1.233,0.992,0.276,0.161,120.606
197,1N4148WS_500V_2.avi:13.13 s,0.035,1.231,1.003,0.276,0.160,120.885
198,1N4148WS_500V_2.avi:13.19 s,0.035,1.230,1.008,0.276,0.160,120.974
199,1N4148WS_500V_2.avi:13.26 s,0.035,1.228,1.007,0.276,0.161,121.511
200,1N4148WS_500V_2.avi:13.33 s,0.035,1.225,1.002,0.275,0.161,122.305
201,1N4148WS_500V_2.avi:13.39 s,0.035,1.223,0.992,0.276,0.160,122.564
202,1N4148WS_500V_2.avi:13.46 s,0.035,1.221,0.980,0.277,0.161,122.918
203,1N4148WS_500V_2.avi:13.53 s,0.035,1.219,0.966,0.275,0.160,123.218
204,1N4148WS_500V_2.avi:13.59 s,0.035,1.218,0.950,0.277,0.159,121.436
205,1N4148WS_500V_2.avi:13.66 s,0.035,1.220,0.935,0.276,0.160,120.353
206,1N4148WS_500V_2.avi:13.73 s,0.035,1.228,0.925,0.276,0.161,120.831
207,1N4148WS_500V_2.avi:13.79 s,0.035,1.241,0.921,0.276,0.159,121.420
208,1N4148WS_500V_2.avi:13.86 s,0.035,1.259,0.924,0.276,0.160,122.934
209,1N4148WS_500V_2.avi:13.93 s,0.035,1.282,0.936,0.276,0.161,124.006
210,1N4148WS_500V_2.avi:13.99 s,0.035,1.309,0.953,0.277,0.160,122.246
211,1N4148WS_500V_2.avi:14.06 s,0.035,1.336,0.972,0.278,0.160,121.276
212,1N4148WS_500V_2.avi:14.13 s,0.035,1.361,0.989,0.276,0.160,121.548
213,1N4148WS_500V_2.avi:14.19 s,0.035,1.383,0.999,0.276,0.161,121.740
214,1N4148WS_500V_2.avi:14.26 s,0.035,1.400,1.002,0.276,0.160,121.258
215,1N4148WS_500V_2.avi:14.33 s,0.035,1.415,1.003,0.276,0.160,121.604
216,1N4148WS_500V_2.avi:14.39 s,0.035,1.426,1.000,0.277,0.160,122.170
217,1N4148WS_500V_2.avi:14.46 s,0.035,1.434,0.995,0.275,0.160,122.683
218,1N4148WS_500V_2.avi:14.52 s,0.035,1.438,0.989,0.277,0.160,123.090
219,1N4148WS_500V_2.avi:14.59 s,0.035,1.439,0.982,0.276,0.161,123.902
220,1N4148WS_500V_2.avi:14.66 s,0.035,1.436,0.975,0.276,0.160,124.244
221,1N4148WS_500V_2.avi:14.72 s,0.035,1.431,0.968,0.276,0.161,124.055
222,1N4148WS_500V_2.avi:14.79 s,0.035,1.420,0.959,0.276,0.161,124.679
223,1N4148WS_500V_2.avi:14.86 s,0.035,1.404,0.948,0.277,0.159,124.007
224,1N4148WS_500V_2.avi:14.92 s,0.035,1.385,0.934,0.277,0.160,123.314
225,1N4148WS_500V_2.avi:14.99 s,0.035,1.363,0.918,0.277,0.161,121.119
226,1N4148WS_500V_2.avi:15.06 s,0.035,1.341,0.905,0.277,0.160,118.921
227,1N4148WS_500V_2.avi:15.12 s,0.035,1.323,0.897,0.277,0.161,117.401
228,1N4148WS_500V_2.avi:15.19 s,0.035,1.310,0.899,0.277,0.161,116.922
229,1N4148WS_500V_2.avi:15.26 s,0.035,1.301,0.904,0.276,0.161,117.610
230,1N4148WS_500V_2.avi:15.32 s,0.035,1.294,0.908,0.276,0.161,118.894
231,1N4148WS_500V_2.avi:15.39 s,0.035,1.288,0.908,0.276,0.160,120.458
232,1N4148WS_500V_2.avi:15.46 s,0.035,1.282,0.906,0.276,0.160,122.875
233,1N4148WS_500V_2.avi:15.52 s,0.035,1.279,0.903,0.276,0.160,124.282
234,1N4148WS_500V_2.avi:15.59 s,0.035,1.278,0.899,0.278,0.160,124.520
235,1N4148WS_500V_2.avi:15.66 s,0.035,1.279,0.899,0.276,0.160,123.361
236,1N4148WS_500V_2.avi:15.72 s,0.035,1.283,0.902,0.277,0.160,122.576
237,1N4148WS_500V_2.avi:15.79 s,0.035,1.287,0.902,0.276,0.160,121.719
238,1N4148WS_500V_2.avi:15.86 s,0.035,1.289,0.903,0.276,0.160,122.447
239,1N4148WS_500V_2.avi:15.92 s,0.035,1.291,0.903,0.276,0.160,122.508
240,1N4148WS_500V_2.avi:15.99 s,0.035,1.292,0.903,0.276,0.161,121.996
241,1N4148WS_500V_2.avi:16.06 s,0.035,1.295,0.904,0.276,0.160,121.240
242,1N4148WS_500V_2.avi:16.12 s,0.035,1.298,0.904,0.276,0.160,122.063
243,1N4148WS_500V_2.avi:16.19 s,0.035,1.300,0.902,0.277,0.160,122.735
244,1N4148WS_500V_2.avi:16.26 s,0.035,1.299,0.896,0.276,0.160,122.584
245,1N4148WS_500V_2.avi:16.32 s,0.035,1.295,0.884,0.276,0.160,121.520
246,1N4148WS_500V_2.avi:16.39 s,0.035,1.294,0.874,0.277,0.161,120.697
247,1N4148WS_500V_2.avi:16.46 s,0.035,1.293,0.864,0.278,0.160,120.758
248,1N4148WS_500V_2.avi:16.52 s,0.035,1.294,0.854,0.276,0.162,121.128
249,1N4148WS_500V_2.avi:16.59 s,0.035,1.293,0.844,0.276,0.160,122.512
250,1N4148WS_500V_2.avi:16.66 s,0.035,1.288,0.832,0.276,0.161,122.462
251,1N4148WS_500V_2.avi:16.72 s,0.035,1.281,0.818,0.275,0.161,120.457
252,1N4148WS_500V_2.avi:16.79 s,0.035,1.272,0.802,0.275,0.161,116.209
253,1N4148WS_500V_2.avi:16.86 s,0.035,1.259,0.783,0.276,0.161,115.413
254,1N4148WS_500V_2.avi:16.92 s,0.035,1.241,0.759,0.277,0.160,117.734
255,1N4148WS_500V_2.avi:16.99 s,0.035,1.225,0.735,0.276,0.161,120.047
256,1N4148WS_500V_2.avi:17.06 s,0.035,1.213,0.718,0.277,0.160,122.096
257,1N4148WS_500V_2.avi:17.12 s,0.035,1.205,0.708,0.277,0.161,122.422
258,1N4148WS_500V_2.avi:17.19 s,0.035,1.202,0.708,0.277,0.161,121.374
259,1N4148WS_500V_2.avi:17.26 s,0.035,1.205,0.719,0.276,0.161,119.301
260,1N4148WS_500V_2.avi:17.32 s,0.035,1.208,0.736,0.276,0.160,117.839
261,1N4148WS_500V_2.avi:17.39 s,0.035,1.212,0.754,0.276,0.160,116.743
262,1N4148WS_500V_2.avi:17.46 s,0.035,1.216,0.776,0.276,0.161,119.371
263,1N4148WS_500V_2.avi:17.52 s,0.035,1.223,0.807,0.277,0.160,121.802
264,1N4148WS_500V_2.avi:17.59 s,0.035,1.232,0.844,0.276,0.160,123.983
265,1N4148WS_500V_2.avi:17.66 s,0.035,1.241,0.884,0.275,0.161,125.237
266,1N4148WS_500V_2.avi:17.72 s,0.035,1.248,0.923,0.276,0.161,123.398
267,1N4148WS_500V_2.avi:17.79 s,0.035,1.253,0.958,0.275,0.160,122.551
268,1N4148WS_500V_2.avi:17.86 s,0.035,1.256,0.989,0.276,0.159,122.545
269,1N4148WS_500V_2.avi:17.92 s,0.035,1.250,1.009,0.276,0.160,122.781
270,1N4148WS_500V_2.avi:17.99 s,0.035,1.237,1.018,0.277,0.161,121.352
271,1N4148WS_500V_2.avi:18.06 s,0.035,1.223,1.027,0.276,0.160,120.713
272,1N4148WS_500V_2.avi:18.12 s,0.035,1.208,1.037,0.276,0.159,122.731
273,1N4148WS_500V_2.avi:18.19 s,0.035,1.197,1.052,0.276,0.160,123.741
274,1N4148WS_500V_2.avi:18.26 s,0.035,1.189,1.069,0.276,0.160,122.055
275,1N4148WS_500V_2.avi:18.32 s,0.035,1.187,1.090,0.277,0.160,119.160
276,1N4148WS_500V_2.avi:18.39 s,0.035,1.190,1.114,0.276,0.161,118.527
277,1N4148WS_500V_2.avi:18.46 s,0.035,1.200,1.138,0.276,0.160,119.699
278,1N4148WS_500V_2.avi:18.52 s,0.035,1.216,1.167,0.277,0.159,122.061
279,1N4148WS_500V_2.avi:18.59 s,0.034,1.236,1.197,0.276,0.159,123.393
280,1N4148WS_500V_2.avi:18.66 s,0.035,1.254,1.221,0.277,0.160,123.611
281,1N4148WS_500V_2.avi:18.72 s,0.034,1.270,1.237,0.275,0.160,124.514
282,1N4148WS_500V_2.avi:18.79 s,0.035,1.281,1.247,0.275,0.161,125.007
283,1N4148WS_500V_2.avi:18.86 s,0.035,1.288,1.249,0.277,0.161,124.468
284,1N4148WS_500V_2.avi:18.92 s,0.035,1.289,1.242,0.277,0.159,123.457
285,1N4148WS_500V_2.avi:18.99 s,0.035,1.282,1.228,0.275,0.160,123.062
286,1N4148WS_500V_2.avi:19.06 s,0.035,1.271,1.210,0.276,0.160,122.855
287,1N4148WS_500V_2.avi:19.12 s,0.035,1.257,1.190,0.276,0.160,123.244
288,1N4148WS_500V_2.avi:19.19 s,0.034,1.240,1.169,0.275,0.159,123.483
289,1N4148WS_500V_2.avi:19.26 s,0.035,1.223,1.151,0.276,0.160,123.540
290,1N4148WS_500V_2.avi:19.32 s,0.035,1.208,1.137,0.276,0.160,122.645
291,1N4148WS_500V_2.avi:19.39 s,0.035,1.192,1.122,0.275,0.160,121.780
292,1N4148WS_500V_2.avi:19.46 s,0.035,1.175,1.106,0.277,0.160,121.161
293,1N4148WS_500V_2.avi:19.52 s,0.034,1.158,1.089,0.274,0.160,119.346
294,1N4148WS_500V_2.avi:19.59 s,0.035,1.147,1.075,0.277,0.160,118.500
295,1N4148WS_500V_2.avi:19.66 s,0.035,1.142,1.064,0.275,0.160,117.667
296,1N4148WS_500V_2.avi:19.72 s,0.035,1.141,1.056,0.277,0.160,118.332
